g6,n,edges,alpha,theta,gap,ratio,status
OoCOPDC_?KaUBSIKIHJ?[,16,35,5,6.2875793859,1.2875793859,1.2575158772,Solved
Os?G?TGCOsAoGXHkGbR?w,16,35,5,6.2874870399,1.2874870399,1.2574974080,Solved
O`aCA@IP_eBIDWIEcd`]?,16,38,5,6.2874816161,1.2874816161,1.2574963232,Solved
O_?P[QOSQWLC?k@PcFHaS,16,36,5,6.2874167091,1.2874167091,1.2574833418,Solved
OoU?`?TOsDDBAQDCkCGKL,16,36,5,6.2873730890,1.2873730890,1.2574746178,Solved
O?CaC?MKpQIKg`oMHgSkO,16,37,5,6.2873576685,1.2873576685,1.2574715337,Solved
O?C_OKaOWbGpbEqWUAfc?,16,37,5,6.2873381299,1.2873381299,1.2574676260,Solved
Oaa@?Ap@pIBPMCOP_sIOp,16,36,5,6.2872959446,1.2872959446,1.2574591889,Solved
O??GhTIE@GgicJhKYHFS?,16,38,5,6.2872371848,1.2872371848,1.2574474370,Solved
O`??`?gDKLHJPwasJgD[?,16,38,5,6.2872365131,1.2872365131,1.2574473026,Solved
O`Ea?PDCpSK?_RBDAS[@w,16,36,5,6.2872074173,1.2872074173,1.2574414835,Solved
O??OXp@`QosTcg[cL_TX?,16,39,5,6.2871710620,1.2871710620,1.2574342124,Solved
OoCGaKa`?CaIIBLAHDa@e,16,35,5,6.2871348853,1.2871348853,1.2574269771,Solved
Osa?GOSEaIkMQgWwEgPsO,16,40,5,6.2870934410,1.2870934410,1.2574186882,Solved
O??Y@CQ``PkESQpWTOSqG,16,37,5,6.2870553455,1.2870553455,1.2574110691,Solved
OCHG_Q@GgLIJKA`ShSVE?,16,37,5,6.2870302615,1.2870302615,1.2574060523,Solved
O@?GaLA``RhAHHeOqcfS?,16,38,5,6.2870226673,1.2870226673,1.2574045335,Solved
OhCKC?VHc_@IA_OUc`q@[,16,36,5,6.2870199360,1.2870199360,1.2574039872,Solved
O?Cg?KaQYSOqSHcYSHVc?,16,37,5,6.2870070672,1.2870070672,1.2574014134,Solved
OAiPA?FKQSK?@R_dBC[@w,16,36,5,6.2869894127,1.2869894127,1.2573978825,Solved
O?E?HWBI`_GfOq[_PDK`c,16,36,5,6.2869859821,1.2869859821,1.2573971964,Solved
OhG?GSK`CdGOPOGFaM_ok,16,35,5,6.2869287668,1.2869287668,1.2573857534,Solved
OpS__M?O@R?uCSPG_RKOL,16,35,5,6.2869132054,1.2869132054,1.2573826411,Solved
OhG?KECQA_CNDSAi`h?d`,16,36,5,6.2868857922,1.2868857922,1.2573771584,Solved
OK??CDDaGchhJQLcFSE[?,16,38,5,6.2868038476,1.2868038476,1.2573607695,Solved
O??GlAGp@@gXEQMDKSQj?,16,36,5,6.2866676639,1.2866676639,1.2573335328,Solved
O?C_@E@Dg\IHg`RGxIFc?,16,37,5,6.2866558532,1.2866558532,1.2573311706,Solved
O_C_[Q_QJAM??t@TATGhS,16,36,5,6.2865068141,1.2865068141,1.2573013628,Solved
OhCGKE?Oi?CdIYCiAj?Qi,16,36,5,6.2864368058,1.2864368058,1.2572873612,Solved
O?MEC_@AiGasGRRGki@dO,16,37,5,6.2864153965,1.2864153965,1.2572830793,Solved
Oo?GOdWd?DchIOK_GAyGU,16,35,5,6.2863794795,1.2863794795,1.2572758959,Solved
OKiAHa?O?FcaOWBCaSgo[,16,35,5,6.2863245279,1.2863245279,1.2572649056,Solved
Oha?_ABDQQDGDIIK?piCk,16,36,5,6.2863075379,1.2863075379,1.2572615076,Solved
O??_x_wO{JHgg`SApaNo?,16,39,5,6.2862918821,1.2862918821,1.2572583764,Solved
O?D_GSQOPcqQIHoQpeFB?,16,37,5,6.2862278467,1.2862278467,1.2572455693,Solved
Oo`G``OG_RaaH_Oo@C{?],16,35,5,6.2861234990,1.2861234990,1.2572246998,Solved
O_Cg_GG@j@QJSSWwSSSUO,16,37,5,6.2861155075,1.2861155075,1.2572231015,Solved
O?ECU?ABXCaLIWX`I`Rh?,16,37,5,6.2861123549,1.2861123549,1.2572224710,Solved
O_C_?AL[lAPODPWPApISS,16,36,5,6.2860655840,1.2860655840,1.2572131168,Solved
Oo?XaOdA_aGOaBHFIES@w,16,36,5,6.2859919472,1.2859919472,1.2571983894,Solved
O?GY?K`CiHPSSPgExIDcO,16,37,5,6.2859172283,1.2859172283,1.2571834457,Solved
OB??Gs[_PDhQJCogsgeWO,16,38,5,6.2859153149,1.2859153149,1.2571830630,Solved
O??G`MCSYTRGX`]GTQDgO,16,39,5,6.2859099548,1.2859099548,1.2571819910,Solved
O@?ACAIHGmBYqETWLgD[?,16,38,5,6.2858248265,1.2858248265,1.2571649653,Solved
O??GgogO{JIcgpYaUaFo?,16,39,5,6.2858002510,1.2858002510,1.2571600502,Solved
Og?GkACPQOCXKYMO?VGpg,16,36,5,6.2857607837,1.2857607837,1.2571521567,Solved
OhGGCAAOAECmEMDI@YGm_,16,36,5,6.2857399559,1.2857399559,1.2571479912,Solved
O?C_[AAy?EcDQPDIigbb?,16,36,5,6.2856883669,1.2856883669,1.2571376734,Solved
O??K@eOg?kbQQ[XgWgbPO,16,37,5,6.2855510183,1.2855510183,1.2571102037,Solved
O@??godIAEoiQhagIaLWO,16,37,5,6.2855358886,1.2855358886,1.2571071777,Solved
OqGOGQIPXEAW`@QAcAg`T,16,36,5,6.2854505035,1.2854505035,1.2570901007,Solved
O??GkCdPOpsQMOpAjCfS?,16,38,5,6.2854089286,1.2854089286,1.2570817857,Solved
Oh?G_SD_KgGDP_GUdQ_ok,16,35,5,6.2853108772,1.2853108772,1.2570621754,Solved
O?YO`?a_e@EBopP[BM?]O,16,37,5,6.2853035602,1.2853035602,1.2570607120,Solved
O?M?gWBCP?idOqWcPDL@c,16,36,5,6.2852101314,1.2852101314,1.2570420263,Solved
OACgO_DGQDohaKckKOvE?,16,37,5,6.2851527649,1.2851527649,1.2570305530,Solved
Or?IC?FApPAbHCEGGH[CM,16,36,5,6.2851233544,1.2851233544,1.2570246709,Solved
Oh_S??fcOq@gG`ObGbOPe,16,36,5,6.2849612448,1.2849612448,1.2569922490,Solved
O@?KAMCH_kDKoFUgLDCq_,16,38,5,6.2849322729,1.2849322729,1.2569864546,Solved
OBPCHQ_c?I_eI`EI?Wm?T,16,35,5,6.2847812501,1.2847812501,1.2569562500,Solved
O_?GcAeOB_LOA]DT?z@q_,16,36,5,6.2846951077,1.2846951077,1.2569390215,Solved
OoDHc?FA`OE?@TOVIDS@w,16,36,5,6.2844727770,1.2844727770,1.2568945554,Solved
OqC_??rbaIHGCSGb_osPP,16,36,5,6.2844554184,1.2844554184,1.2568910837,Solved
O?ECT?ABHKAkQYWdIJBh?,16,37,5,6.2844380550,1.2844380550,1.2568876110,Solved
O_?GkA_OBEN?@\A{BF@i_,16,36,5,6.2844238812,1.2844238812,1.2568847762,Solved
OiI?sA?@?pcYQO?kacpIQ,16,35,5,6.2844025400,1.2844025400,1.2568805080,Solved
OsOHA_E_?s_y?[M?gChGT,16,35,5,6.2843658162,1.2843658162,1.2568731632,Solved
O?GOOK`CiOod[`kQXIEL?,16,37,5,6.2843435118,1.2843435118,1.2568687024,Solved
O??GkUCEIGsPKYXSJCfS?,16,38,5,6.2843421958,1.2843421958,1.2568684392,Solved
O@GX?_FAt@iEPQa`{gEs?,16,39,5,6.2843416491,1.2843416491,1.2568683298,Solved
O??OPL@ckXRGX`[aLaDp?,16,39,5,6.2843318340,1.2843318340,1.2568663668,Solved
OhCGKIGOaGCSG]CiAJ_Qi,16,36,5,6.2843183292,1.2843183292,1.2568636658,Solved
O@?KAICGwkBKqEUgKodQO,16,38,5,6.2842893310,1.2842893310,1.2568578662,Solved
O??Gp_sPsMHDaWX_uAfo?,16,39,5,6.2841442518,1.2841442518,1.2568288504,Solved
Oh_OGPPIaIoWH@Aga@k@d,16,36,5,6.2840960060,1.2840960060,1.2568192012,Solved
OcYAH___?F_iGcFABCq@M,16,35,5,6.2838120621,1.2838120621,1.2567624124,Solved
O?ECEOCGwTASHRTEMSBWG,16,37,5,6.2835575146,1.2835575146,1.2567115029,Solved
OqGZC_G@GE_[`@QAcAg`T,16,35,5,6.2835182301,1.2835182301,1.2567036460,Solved
Or?GGQIPWeCWQ@`AaCh?t,16,36,5,6.2834692394,1.2834692394,1.2566938479,Solved
ObIC?ObDT?GRCQPI@QWXK,16,36,5,6.2834649148,1.2834649148,1.2566929830,Solved
Oo?WaC__?TbMI_SAciIHc,16,35,5,6.2834444417,1.2834444417,1.2566888883,Solved
OhCGSECQAGCSG]CiAJ_Ii,16,36,5,6.2834294147,1.2834294147,1.2566858829,Solved
Ol?GGQDQ_eCWa@PBAEX@s,16,36,5,6.2832984627,1.2832984627,1.2566596925,Solved
ObIC?O[DT?@R?yOYCQIGL,16,36,5,6.2832543671,1.2832543671,1.2566508734,Solved
OKOc?ALgQKIGEQBdCOo`p,16,36,5,6.2832290893,1.2832290893,1.2566458179,Solved
O_CHKQ_QJAM?@J?tAdGec,16,36,5,6.2831636903,1.2831636903,1.2566327381,Solved
Osa?GT_BHcakEgPQmIBSG,16,40,5,6.2831080938,1.2831080938,1.2566216188,Solved
Oh??OcL_KwGGP_GFcq_ok,16,35,5,6.2830508205,1.2830508205,1.2566101641,Solved
OqCH?@dApaAoAg_PgbK?{,16,36,5,6.2829162492,1.2829162492,1.2565832498,Solved
Or?IC?FApPAbEGHCgHKCL,16,36,5,6.2828440458,1.2828440458,1.2565688092,Solved
OoMA?``ApIAsQACaOAwHe,16,36,5,6.2828422443,1.2828422443,1.2565684489,Solved
Od@GP?TWcED@AODEgSs@k,16,36,5,6.2828112983,1.2828112983,1.2565622597,Solved
Og?GkACPQSCWKYMO?Fgpg,16,36,5,6.2827834027,1.2827834027,1.2565566805,Solved
O_?XSa_SIcKg@I?s`DhQc,16,36,5,6.2827675598,1.2827675598,1.2565535120,Solved
Oo??GORf@?f?LOPJHPQEW,16,35,5,6.2827291925,1.2827291925,1.2565458385,Solved
OsW?gGJK@C@_CROVGeS@w,16,36,5,6.2827131265,1.2827131265,1.2565426253,Solved
OLQAC?JJ?EaQHGDIGG{O[,16,36,5,6.2826471936,1.2826471936,1.2565294387,Solved
Oq?GK?XDOeHGGlHBDBADB,16,36,5,6.2824451480,1.2824451480,1.2564890296,Solved
OIiC?_fOoooGC_BDc`q@[,16,36,5,6.2824330681,1.2824330681,1.2564866136,Solved
O?C_[I_q@A_TDDQWiTBaG,16,36,5,6.2823282786,1.2823282786,1.2564656557,Solved
OoCGC_`AoIEPPgKEhTAHg,16,36,5,6.2822332357,1.2822332357,1.2564466471,Solved
O_ADA@GS?]a[HKEoda`j?,16,37,5,6.2821590180,1.2821590180,1.2564318036,Solved
OHQKc@?GCP`YDWOccc_aR,16,35,5,6.2821515531,1.2821515531,1.2564303106,Solved
Og?GkAAOIoDCHYMS?Z_ig,16,36,5,6.2820199192,1.2820199192,1.2564039838,Solved
OoQ?_AXOo[CWKQFDG_p@p,16,36,5,6.2818276466,1.2818276466,1.2563655293,Solved
OR`CA?FApGbDDCIGOGyCU,16,36,5,6.2817853919,1.2817853919,1.2563570784,Solved
OA?g`?EQ[bSCEPQbSQUM?,16,37,5,6.2817800841,1.2817800841,1.2563560168,Solved
OAMED@DHaAcSBBDB@SGad,16,37,5,6.2817503156,1.2817503156,1.2563500631,Solved
OKa?OGXDaOcdISPgeXAeG,16,38,5,6.2817301418,1.2817301418,1.2563460284,Solved
OoCGGHOcODccKoIQH@qCi,16,35,5,6.2816905058,1.2816905058,1.2563381012,Solved
O@`LAaOW?L@J`CQGAOxAU,16,35,5,6.2815976462,1.2815976462,1.2563195292,Solved
Oh??KAGOAUC]JOCkaf?y_,16,36,5,6.2815469552,1.2815469552,1.2563093910,Solved
O@`OGGXC`QdOOL_TGTLEC,16,36,5,6.2815269146,1.2815269146,1.2563053829,Solved
OCOg?aAAXcaqaoWHglFE?,16,37,5,6.2814200765,1.2814200765,1.2562840153,Solved
O_??[IaPBOMOC]ATAdHq_,16,36,5,6.2814086204,1.2814086204,1.2562817241,Solved
OoCGS_B@PAGpLGOeeEaPo,16,36,5,6.2813072493,1.2813072493,1.2562614499,Solved
O??G`DI`XoecqPpaJGDK@,16,38,5,6.2812267042,1.2812267042,1.2562453408,Solved
OQEHCD_O?Rgo@cCWdAk_[,16,35,5,6.2811646480,1.2811646480,1.2562329296,Solved
Os?_Q?\@qWAXI@GgIA[?u,16,36,5,6.2811563686,1.2811563686,1.2562312737,Solved
OR`?OI?O?qct_sOwDAGhD,16,35,5,6.2810986540,1.2810986540,1.2562197308,Solved
OGEG?GEApbWEgKSoeWeSO,16,37,5,6.2810562864,1.2810562864,1.2562112573,Solved
OQEHA?JKQKK?AR@dQC[@w,16,36,5,6.2810418096,1.2810418096,1.2562083619,Solved
OY`C_UCH?oG??^@bBA`BB,16,34,5,6.2809355985,1.2809355985,1.2561871197,Solved
O_?GkIaPAON??^GqEJ?pa,16,36,5,6.2809208327,1.2809208327,1.2561841665,Solved
O?C_@CESZCPLQWdApqFc?,16,37,5,6.2808011919,1.2808011919,1.2561602384,Solved
O@?YSE_s?DaHIDPWhC`IP,16,36,5,6.2806968910,1.2806968910,1.2561393782,Solved
Oq?WS?REQA?gGfIJGQ`HP,16,36,5,6.2805631214,1.2805631214,1.2561126243,Solved
O`GYCE_PCOI?AX@hCJGcs,16,34,5,6.2805536108,1.2805536108,1.2561107222,Solved
O?N?@?P_Om@uScWkSDUU?,16,37,5,6.2805084724,1.2805084724,1.2561016945,Solved
OoCPQICc?R?YKBHEHCiDc,16,36,5,6.2804661712,1.2804661712,1.2560932342,Solved
O?ECU?ABWbG`IXKdKpBh?,16,37,5,6.2804294394,1.2804294394,1.2560858879,Solved
Oo??s_FAPAF_RAPeEEQ@w,16,36,5,6.2803984628,1.2803984628,1.2560796926,Solved
O_Ci?GEA[`KBcpSWSQHUO,16,37,5,6.2803484578,1.2803484578,1.2560696916,Solved
OLQAC?JJ?EaQHHDIGGkOT,16,36,5,6.2802795577,1.2802795577,1.2560559115,Solved
Os??HpCT?TDOb?CHcBQEB,16,34,5,6.2801848251,1.2801848251,1.2560369650,Solved
O_GX?_H@l?iDWScgpWaMO,16,37,5,6.2801712067,1.2801712067,1.2560342413,Solved
OQa@AABP`QCgDaQ@bE_`q,16,36,5,6.2800421366,1.2800421366,1.2560084273,Solved
OoCGjAA`?RaMH@SAcQIPD,16,36,5,6.2800147819,1.2800147819,1.2560029564,Solved
O?`?OKgDHqEo_XOeiKDC`,16,36,5,6.2799356084,1.2799356084,1.2559871217,Solved
Oq?GC?ZEOiGGIbHdCcaCp,16,36,5,6.2797288769,1.2797288769,1.2559457754,Solved
O_ECa@GW?NcSDDBTDWPj?,16,37,5,6.2797142809,1.2797142809,1.2559428562,Solved
OqGOGPDa`EAW`@QAcEg`s,16,36,5,6.2795919909,1.2795919909,1.2559183982,Solved
O@??PKU`cWPKSbWMJIFW?,16,38,5,6.2795845387,1.2795845387,1.2559169077,Solved
O_?XSI_PJAM?AJATATGec,16,36,5,6.2795806350,1.2795806350,1.2559161270,Solved
OqGO??fEsQGpGPCaoaIPD,16,36,5,6.2795408682,1.2795408682,1.2559081736,Solved
Og?GkAOOIqDCHIIs?Yoig,16,36,5,6.2795279974,1.2795279974,1.2559055995,Solved
OqGQC?LB`KBHGSCgoBI@L,16,36,5,6.2794596108,1.2794596108,1.2558919222,Solved
O?ECD?B@IUeQSSJ_hcbh?,16,37,5,6.2794544136,1.2794544136,1.2558908827,Solved
OoC?k?TAqa@gWLGbCbAPB,16,36,5,6.2794182360,1.2794182360,1.2558836472,Solved
O?MEC_@AiIacGbRGkI`l?,16,37,5,6.2794105155,1.2794105155,1.2558821031,Solved
O_GW_GCAj@QJSSWwSSSUO,16,37,5,6.2793936726,1.2793936726,1.2558787345,Solved
O?d`?_CAi_sIShgYH[CMO,16,37,5,6.2793119769,1.2793119769,1.2558623954,Solved
OGECe?AP_RaIGbRGdc`j?,16,37,5,6.2792767662,1.2792767662,1.2558553532,Solved
O@`?GOiDXIBPOH_EkWKeC,16,36,5,6.2792684184,1.2792684184,1.2558536837,Solved
O??WP?Q`r@pHSopWTCRcG,16,37,5,6.2791435989,1.2791435989,1.2558287198,Solved
O_C_[ESPBOM??^?hAJHQa,16,36,5,6.2791376328,1.2791376328,1.2558275266,Solved
O@??wodIAIoYaIT@wUFW?,16,38,5,6.2790108872,1.2790108872,1.2558021774,Solved
O?CHKI_q@A_dCdQWiTBaG,16,36,5,6.2788848011,1.2788848011,1.2557769602,Solved
Oh?GOcD_KgGTOOIEcqOok,16,35,5,6.2787300667,1.2787300667,1.2557460133,Solved
OhG?WOT`CcG`O_GU`Eoak,16,35,5,6.2785524098,1.2785524098,1.2557104820,Solved
O``AC?YHXSAhCQG`HA[HE,16,36,5,6.2785196181,1.2785196181,1.2557039236,Solved
OoDPP`G_?FcaOc`AACwQM,16,35,5,6.2784808705,1.2784808705,1.2556961741,Solved
O?ECT?ABXKAcQRWdILBh?,16,37,5,6.2784354513,1.2784354513,1.2556870903,Solved
O?M?HGPA`cGfSSQgOJLDC,16,36,5,6.2783870350,1.2783870350,1.2556774070,Solved
OoCOK?dAqQAGHFQhCPa``,16,36,5,6.2783797099,1.2783797099,1.2556759420,Solved
O_ECA@a[?C`yDYBIEWHYO,16,37,5,6.2782146567,1.2782146567,1.2556429313,Solved
O?N?_OPO?MqIWJHkPUFE?,16,37,5,6.2779407931,1.2779407931,1.2555881586,Solved
O@?@OkcEKCgLPcaWt_awO,16,37,5,6.2778755995,1.2778755995,1.2555751199,Solved
O_CkA?CAj?sIShcYAx@V?,16,37,5,6.2778319320,1.2778319320,1.2555663864,Solved
OhCOSAEOaOCCG]CV?x_Yg,16,36,5,6.2777857393,1.2777857393,1.2555571479,Solved
Oh_OGPPPPSOWH@AgaBk@s,16,36,5,6.2776707547,1.2776707547,1.2555341509,Solved
OaI@?@JLTA?wQ@EBOQWhS,16,36,5,6.2775325888,1.2775325888,1.2555065178,Solved
O_C?KaKOaGMO?^KMDX@Y_,16,36,5,6.2774178826,1.2774178826,1.2554835765,Solved
OCa?O_LD`KDIQUSJKwBd?,16,38,5,6.2773772885,1.2773772885,1.2554754577,Solved
OMIAC?MHaQPOC[GWABgG],16,36,5,6.2773277636,1.2773277636,1.2554655527,Solved
OqGO?@dEqQOpCPGaoaGTD,16,36,5,6.2772679108,1.2772679108,1.2554535822,Solved
OoCPIQG`?J?]ICKEI@qDE,16,36,5,6.2772228284,1.2772228284,1.2554445657,Solved
OoCGOH@c?E_uKoIIGaZ_W,16,35,5,6.2772158944,1.2772158944,1.2554431789,Solved
O_GX?_H@l?iDWScgowaUO,16,37,5,6.2770447213,1.2770447213,1.2554089443,Solved
Oq??S?VFOqGGHbGdDCaGR,16,36,5,6.2769897147,1.2769897147,1.2553979429,Solved
O?CgQCEGaPoic[SHSHNc?,16,37,5,6.2769531992,1.2769531992,1.2553906398,Solved
O?GOOcEGYKiCgRbDXKFc?,16,37,5,6.2768881117,1.2768881117,1.2553776223,Solved
O``@K?GC@JoUFOSW@QJ?L,16,35,5,6.2768680085,1.2768680085,1.2553736017,Solved
OKHCC@IHOjBQb?OPcPO`b,16,36,5,6.2767401578,1.2767401578,1.2553480316,Solved
Og??KAQQaWCNIGNOAXOic,16,36,5,6.2767291763,1.2767291763,1.2553458353,Solved
O?D_@A?OW^DSSwdcTQEaG,16,37,5,6.2764606181,1.2764606181,1.2552921236,Solved
ObQ@PI?_?R_YHCDaBCq@M,16,35,5,6.2763480009,1.2763480009,1.2552696002,Solved
O_CHKAoOI_LG@JAuCj?ec,16,36,5,6.2762206766,1.2762206766,1.2552441353,Solved
OhG?OkG`K_GdOWGe``Och,16,35,5,6.2760349162,1.2760349162,1.2552069832,Solved
OdI?Q?bBOMB@CcWEGcs@M,16,36,5,6.2760305030,1.2760305030,1.2552061006,Solved
O_C`_[KI?geC_kOkOHiA[,16,36,5,6.2760245702,1.2760245702,1.2552049140,Solved
OIgUC_c_?BaEHCRA?WwS[,16,35,5,6.2757919888,1.2757919888,1.2551583978,Solved
Oh?OW_H_cWGcOoGMcJ_ok,16,35,5,6.2757691305,1.2757691305,1.2551538261,Solved
O_?OSAqOaWJ??^KUCw`Y_,16,36,5,6.2757356135,1.2757356135,1.2551471227,Solved
OoUO`C_O?JeA?kBOgSkO[,16,35,5,6.2756177559,1.2756177559,1.2551235512,Solved
O@?YSE_s?DaHISPHchAPH,16,36,5,6.2755964066,1.2755964066,1.2551192813,Solved
O_MCADOX?T`gCdHWah@DH,16,37,5,6.2751757314,1.2751757314,1.2550351463,Solved
O?Ca]A_`?DIEQKKUAhPQW,16,36,5,6.2750926912,1.2750926912,1.2550185382,Solved
OcH?`@JDPgP_G`?rHA[@s,16,36,5,6.2750702582,1.2750702582,1.2550140516,Solved
OqGO??fEqQOpGPCaoaIPD,16,36,5,6.2750621212,1.2750621212,1.2550124242,Solved
O?D_GSQGABiQgXbKTPEa_,16,37,5,6.2749965047,1.2749965047,1.2549993009,Solved
OSHGb@A_?R_yGcU?oCggT,16,35,5,6.2748829928,1.2748829928,1.2549765986,Solved
O@`LAa?O@PaeAp@qQAJ@D,16,35,5,6.2748518148,1.2748518148,1.2549703630,Solved
OqE?P?RBQK@HKAOccck@k,16,36,5,6.2747707576,1.2747707576,1.2549541515,Solved
O??GhUAEHGkcSYeBWiFS?,16,38,5,6.2747323340,1.2747323340,1.2549464668,Solved
OhEC??JcQQCgHMCb@QaHB,16,36,5,6.2746671812,1.2746671812,1.2549334362,Solved
O`GSQGXH`AAPQ@`AgEk@s,16,36,5,6.2745695121,1.2745695121,1.2549139024,Solved
O`YC?_bBOwS??rCdGcY@w,16,36,5,6.2745145671,1.2745145671,1.2549029134,Solved
OKU@C?JLAKAH__AUccq@k,16,36,5,6.2745077493,1.2745077493,1.2549015499,Solved
O@G\AMOQM?W?Ca@D`Gp@R,16,34,5,6.2744292575,1.2744292575,1.2548858515,Solved
OqC_GQRPPSE?B?ORoQo@{,16,36,5,6.2743615795,1.2743615795,1.2548723159,Solved
O_GWOGH@l?iDgpSqKICd@,16,37,5,6.2742422325,1.2742422325,1.2548484465,Solved
O``??ARY`IAiEaJGGG[CX,16,36,5,6.2741100612,1.2741100612,1.2548220122,Solved
OCa?GOYHYHEHTOIahQbe?,16,38,5,6.2738887724,1.2738887724,1.2547777545,Solved
O?d_`?DAk`KBggSSowaUO,16,37,5,6.2738302113,1.2738302113,1.2547660423,Solved
O_?GkQcOBCJ??^GtBF@i_,16,36,5,6.2737082947,1.2737082947,1.2547416589,Solved
OqM?ICOG?JaQ?kR?cKkO[,16,35,5,6.2736612459,1.2736612459,1.2547322492,Solved
O?NA@A?Az@IKg`DEa{CUO,16,37,5,6.2734526660,1.2734526660,1.2546905332,Solved
O_MCAD?X?d`UGgDP`hPj?,16,37,5,6.2734154800,1.2734154800,1.2546830960,Solved
O@UED?cPQBCQBBDa@Kgdc,16,37,5,6.2731450139,1.2731450139,1.2546290028,Solved
OHaUD?WO?B_eECRA?WxC[,16,35,5,6.2731045427,1.2731045427,1.2546209085,Solved
O?D_?L?IkbPGKhWbPsEa_,16,37,5,6.2730687125,1.2730687125,1.2546137425,Solved
O`Q??ARWowdGJGP`AG[CX,16,36,5,6.2730435731,1.2730435731,1.2546087146,Solved
OoSP??NCpaOgI@ObGbS@e,16,36,5,6.2730176274,1.2730176274,1.2546035255,Solved
OpUC??TApAGGOiHD`T_gw,16,36,5,6.2729626894,1.2729626894,1.2545925379,Solved
OAGqSaGw?``IOHGQ_sgMS,16,36,5,6.2728094424,1.2728094424,1.2545618885,Solved
O?GWOK`CiGpDgQS`{IEd?,16,37,5,6.2727010983,1.2727010983,1.2545402197,Solved
O?D_GSQGCJpQQKWXUOUa_,16,37,5,6.2726376795,1.2726376795,1.2545275359,Solved
OqC_[?H?oIP@OhKEaeb@o,16,36,5,6.2725874292,1.2725874292,1.2545174858,Solved
O?GWGSPGaHIIcUgbXEFD?,16,37,5,6.2725800667,1.2725800667,1.2545160133,Solved
O?@HeA_`a@cIAqDHjC`qO,16,36,5,6.2725746050,1.2725746050,1.2545149210,Solved
OQI?a?\WcE?wK@QB@bS@e,16,36,5,6.2725566378,1.2725566378,1.2545113276,Solved
O@@GS@AE[PQOHXWRAxFC_,16,37,5,6.2725107294,1.2725107294,1.2545021459,Solved
O`_PIQ_S?X@Q@X?uQ?Z?X,16,35,5,6.2724760029,1.2724760029,1.2544952006,Solved
OaIcO`??@FbaQSKC?s[BI,16,35,5,6.2724630305,1.2724630305,1.2544926061,Solved
O@OmBAOc?I`TPGaOCAwcU,16,35,5,6.2723961962,1.2723961962,1.2544792392,Solved
O``AC?iDXIBPSOg_?cwOu,16,36,5,6.2723552557,1.2723552557,1.2544710511,Solved
O@OO[IGw?C_eGpSIkL?qW,16,36,5,6.2723091696,1.2723091696,1.2544618339,Solved
OhE?S?RBPK@HcAGcgci@k,16,36,5,6.2720807449,1.2720807449,1.2544161490,Solved
O??G`EaQYKPHkETHQgBS@,16,37,5,6.2720488677,1.2720488677,1.2544097735,Solved
OoCa?_NT@cH_GP_R@Q[@s,16,36,5,6.2720258024,1.2720258024,1.2544051605,Solved
OoDHc?FA_gICIGOUcJc?{,16,36,5,6.2718510280,1.2718510280,1.2543702056,Solved
O``__P?_@FbESS@p@oT@B,16,35,5,6.2718402617,1.2718402617,1.2543680523,Solved
O?h[bA@Oc_K?CLGM?ogQT,16,34,5,6.2717386830,1.2717386830,1.2543477366,Solved
O?C_A?iDo]GocXoMTGfc?,16,37,5,6.2716713182,1.2716713182,1.2543342636,Solved
O?N??`?GOliQBwakSKfE?,16,37,5,6.2715839108,1.2715839108,1.2543167822,Solved
Op_HG`@S?T_iDGOoD?{?],16,35,5,6.2715353897,1.2715353897,1.2543070779,Solved
Og?GkAOOaqCWI[LO@EgHw,16,36,5,6.2715323363,1.2715323363,1.2543064673,Solved
O``???mcpIBPSWWP@aKCT,16,36,5,6.2714676490,1.2714676490,1.2542935298,Solved
O_GW??DAlDIJWgcSkwCu?,16,37,5,6.2714305136,1.2714305136,1.2542861027,Solved
O??G`AHPkMHWkD[IQgBS@,16,37,5,6.2714139605,1.2714139605,1.2542827921,Solved
O`Q??AjDPIQGSaWc@R_WM,16,36,5,6.2713606489,1.2713606489,1.2542721298,Solved
OoCGOHO_o_cEHiKoHHaGY,16,35,5,6.2712313559,1.2712313559,1.2542462712,Solved
OkGOOGraQKB?H?OdoHo@{,16,36,5,6.2711809876,1.2711809876,1.2542361975,Solved
O_??[aGSIOMO@ZGuEd@Y_,16,36,5,6.2711803401,1.2711803401,1.2542360680,Solved
O_ECQ@_[?N_QBHDXDg`eC,16,37,5,6.2711298564,1.2711298564,1.2542259713,Solved
OQCaC?VbbA@go@G`ABWPU,16,36,5,6.2711030048,1.2711030048,1.2542206010,Solved
O@OO[IAw?C_eIPSIkL?qW,16,36,5,6.2710697118,1.2710697118,1.2542139424,Solved
OkCcA?LI_igoCPGg`@k@d,16,36,5,6.2710115390,1.2710115390,1.2542023078,Solved
O?EDCO@OOdkhJCRgEeAdC,16,37,5,6.2710032208,1.2710032208,1.2542006442,Solved
OQ`C@ADOpWAXFCG_hCg`q,16,36,5,6.2709189444,1.2709189444,1.2541837889,Solved
OkC_OHH`aECWKEBAAEk@M,16,36,5,6.2708453534,1.2708453534,1.2541690707,Solved
OQ?PAPA_sJBPEKJKCgu[?,16,38,5,6.2707024382,1.2707024382,1.2541404876,Solved
OS`Ib?gCPG@RCY@kO?y@p,16,36,5,6.2706697350,1.2706697350,1.2541339470,Solved
O?hO`?G@IbKQcXgeHYCN?,16,37,5,6.2706112303,1.2706112303,1.2541222461,Solved
