g6,n,edges,alpha,theta,gap,ratio,status
Z@O[M_gW??PBHQShiPCOdGqCCogF_CoOLCgOC@@l?Q?wCOAAs?BG@GG__@Pg,27,93,7,9.980883588,2.980883588,1.4258405126,Solved
Z@O[M_GeAC_lsGgA?aWF@w@C`O?HO]G?giC_C??xF@?gOgaAAbAGCc`ACGKW,27,93,7,9.9807852966,2.9807852966,1.4258264709,Solved
ZHOWE_JSdHsO@HH_WO?AiEAK?RI?C_QXMO`A@?LKsC?sc?oIo?cO@AJ?A[?W,27,94,7,9.9802458841,2.9802458841,1.425749412,Solved
Z@oWM_JScHsOISSBSEB?OCHCD@_CEO@Kb_?FC_GOGCP`AapIABC@OGooOI@G,27,93,7,9.9801033101,2.9801033101,1.4257290443,Solved
ZHoX?_JGKc@JhGccWg??JIOEO_OC`Y?MCF?DS?cgHQOgOp_AEGHg??QgbA?G,27,93,7,9.9800952516,2.9800952516,1.4257278931,Solved
Z@O[MaGGad[_IQ?\KS?GFEDGAB?Gd?B?[g?Pe?@a@__aO_T`?BIoCD@C@GIW,27,93,7,9.9800809863,2.9800809863,1.4257258552,Solved
Z@OKKagWad?B@PE@C?_DCAONO?oh_Sod@cCH?oPiDF??j?`i@CDgAq?GgM??,27,93,7,9.9799749514,2.9799749514,1.4257107073,Solved
ZH?WI_Ge?AWchOOEqCLOOApHAqUS???{CcWI?gSLDO??gEHS?AUC@P`DPC?W,27,93,7,9.9798937503,2.9798937503,1.4256991072,Solved
Z@O\MageA@_hE@Oc_cL?HO_c`OKGQICHGW?Rw?_?UP?_E`E@GTCC?AqcHS?G,27,93,7,9.9796422941,2.9796422941,1.4256631849,Solved
ZHO\M?gaAC_LsGiA?gY_I?KKcEGaOGCEOJ?SpG?_S@CQ@@DGDGp@[CQAA_J?,27,93,7,9.9795975495,2.9795975495,1.4256567928,Solved
Z@O\Ma_eADche@?g_@N?@ODOQ?AH_LO@GCGH?o_g?ig`GIcCGIDAWJ?K?ODW,27,92,7,9.9795540872,2.9795540872,1.4256505839,Solved
ZH?XG_ge?FWchOoA@WaDcqo??YII_@OIMOGp?GXaOC@a@bAHSOA??H`aSG@G,27,93,7,9.9790957498,2.9790957498,1.4255851071,Solved
ZHO\M_ge?EOcS??t_@s@CSAUg?GF@GHSGc@oOC?xI`_@@oBOFC_E_GOoC@Cg,27,93,7,9.9790595236,2.9790595236,1.4255799319,Solved
ZHO\KagC??choDAsGPEGQ?WdACGoSGJ`DDg?G?WkO_Gc?OLCHK@cAP@@Q@AW,27,93,7,9.9783182084,2.9783182084,1.4254740298,Solved
Z@OXI_gc?FwchOOgq@GAaI?LAQGH@ko?C?LH?tASs?@DACC?BcP`W@@G??RW,27,92,7,9.9782788077,2.9782788077,1.4254684011,Solved
ZHOXA_JgMcT??tE?_h_@B`oEQ?aHCG?YEh?PACBTHA?_@OD?CW`PC@PA?aAW,27,91,7,9.9779269657,2.9779269657,1.425418138,Solved
ZHoWK_JSdHsOPPASS?Ic@?BS?scCCQGAKOah@SI@OCgwO?DIO@`?@CSaCGOg,27,93,7,9.977824779,2.977824779,1.4254035399,Solved
Z@O\M_gcAC_LcGi@?]GGUIOFO_?OHnG??IU@@APG?TYCI?ROgC@C?Asgap??,27,93,7,9.9777479334,2.9777479334,1.4253925619,Solved
Z@O[MagWaDPA?Ba?cW_HcS?[DX?dGD??\_@QAQCOGGP_ESHIo_AcA?Hg_KQG,27,93,7,9.9776847633,2.9776847633,1.4253835376,Solved
ZHOXA_JgMcT??tE?_h_@B`oEQ?aHCG?YEh?PACBTHA?_@PD?CW`PC@PA?aAW,27,92,7,9.9775466138,2.9775466138,1.425363802,Solved
ZHO\M_gE?FwcCGGP@?]G@?teGJAd@?G?^?Q@AASHA@H?_ORC`?U?KS@s@CG_,27,93,7,9.9774723108,2.9774723108,1.4253531873,Solved
Z@OWK_HGMcT?pG?Fwa?OBC`cbAQI_O`HMIO@GICacg?`?@`HQCHwgO@?GKE_,27,94,7,9.9772492183,2.9772492183,1.4253213169,Solved
ZHoXA?JHIC?B@QsGyOsaOACUccC_o@OK?FD?GGIgE?[O`?JCoA@ACcIG??wW,27,92,7,9.9772340457,2.9772340457,1.4253191494,Solved
ZHoXA?JHIC?B@QsGyOsaOACUccC_o@OK_FD?GGIgE?[O`?JCoA@ACcIG??wW,27,93,7,9.9772207928,2.9772207928,1.4253172561,Solved
ZHoX?_JGKc@JhGccWg??JIOEO_OC`Y?MCF?DS?cgHQOgOp_AEGHgO?QgbA?G,27,94,7,9.9770177322,2.9770177322,1.4252882475,Solved
Z@O[MaGGad[_IQ?\KS?GFEDGAB?Gd?B?[gGPe?@a@__aO_T`?BIoCD@C@GIW,27,94,7,9.9769046537,2.9769046537,1.4252720934,Solved
ZHOXI_gc?FwchOOgq@GAaI?LAQGH@ko?C?LH?tASs?@DACC?BcP_W@@G??RW,27,92,7,9.9768031251,2.9768031251,1.4252575893,Solved
ZHoGK_JScHsOPP@TCCWs@GQ@?HOoH\H?IQAG?@EUg@?_X?QI?@J?CeOgCGCg,27,93,7,9.9767137945,2.9767137945,1.4252448278,Solved
ZHOGM_JGMC?HhHscTO?`P@SDAQ?_H\H?C?DPEABGIoDIa_???wFi_AH@?agO,27,94,7,9.9765866761,2.9765866761,1.425226668,Solved
ZH?WI_Ge?AWchOOEqCLOOApHAqUS???{CcWI?wSLDO??gEHS?AUC@P`DPC?W,27,94,7,9.9764591009,2.9764591009,1.425208443,Solved
ZHOXM_?C?Fwc?teASaA@Feg?gaEG_GCBC?K\IW?P?SSGC?H@COLacC@?Gc`W,27,93,7,9.9764047152,2.9764047152,1.4252006736,Solved
ZH?XG_ge?FWchOoA@WaDcqo??YII_@OIMOGP?GXaOC@a@bAHSOA_?H`aSG@G,27,93,7,9.9763462801,2.9763462801,1.4251923257,Solved
ZHoXA?JHIC?B@QsGyOsaOACUccC_o@OK?ED?GGIgE?[O`?JCpA@ACcIG??wW,27,92,7,9.976245424,2.976245424,1.4251779177,Solved
ZHoXA?JHIC?B@QsGyOsaOACUccC_o@OK_ED?GGIgE?[O`?JCpA@ACcIG??wW,27,93,7,9.9762445867,2.9762445867,1.4251777981,Solved
ZHOXG_J?Mc@JhHSCTA?AVpOAA@?_DPO_yACBPO@`@A@a?d`_cCDPS@G@@?PW,27,93,7,9.9759310307,2.9759310307,1.4251330044,Solved
ZHO\M?gaAC_LsGiA?gY_I?KKcEGaOGCEOJ?SpG?gS@CQ@@DGDGp@[CQAA_J?,27,94,7,9.9759121393,2.9759121393,1.4251303056,Solved
Z@O[M_GeAC_lsGiA?aWF@w@C`O?HO]G?giC_C??xF@?gOgaAAbAGCc`A?GKW,27,93,7,9.9757986016,2.9757986016,1.4251140859,Solved
ZHoWK_JSd@sOOP@AsOIEOADSC_goCg`@acAHGoO_GGAy??aAAgBOGOi?I__W,27,92,7,9.975526784,2.975526784,1.4250752549,Solved
Z@O[M_GeAC_lsGiA?aWF@w@C`O?HO]G?giC_C??xF@?gOgaAAbAGCc`ACGKW,27,94,7,9.9754484608,2.9754484608,1.4250640658,Solved
ZHOKKagEADchoDC__KHC`aATCO_gS_S@?OcLHSOPU?KW?CFD?aP_@PoGKA?W,27,94,7,9.9753748166,2.9753748166,1.4250535452,Solved
Z@O\I_geAC_lsGx??Y@OLCIWAFE?GOQOMC_`?SDic?`?DGBHC_OI?H`OG@@W,27,93,7,9.9753655024,2.9753655024,1.4250522146,Solved
ZHOXMagEAC_lAAS__[T?CC@K@pSOOP?CMAOHP?HKOIAwa@GGO_d?D[_AD?DW,27,93,7,9.9752899085,2.9752899085,1.4250414155,Solved
ZHOWI_BHMc@JhHsCSO?HO?SFA?Gp?GCES@W`?@TLP?AsWAO?@LAA?qHg_DQ?,27,92,7,9.975183411,2.975183411,1.4250262016,Solved
ZHOXM_@hIcC??te?gcgPW?F?c`K?@k?WJCc?C?c[C@OgAIHIA_i?oAdBS?W?,27,92,7,9.9750862627,2.9750862627,1.4250123232,Solved
ZHO\KagC??choDAsGPEGQ?WlACGoSGJ`DDg?G?WkO_Gc?OLCHK@cAP@@Q@AW,27,94,7,9.9749967392,2.9749967392,1.4249995342,Solved
ZHOX?_JHMc?J?@SC@H\@HsCahAEKC?CAyED??S?{sC?gg?@?GJHI@O__DOAg,27,92,7,9.9745490179,2.9745490179,1.424935574,Solved
ZHOWM??hM_T??tSGcdOFG?ESDCMC@Go_cAgDCw?DG?PtOG_EOAg??cB_?kIG,27,91,7,9.9744871159,2.9744871159,1.4249267308,Solved
Z?O[MagOadOBHOIoQAWHII@?DoGOSb?@KoOA?HoGE?qbOoGO?MHs?AcCb?@W,27,93,7,9.9743316524,2.9743316524,1.4249045218,Solved
ZHO\M_gEAC_LsGi??Y??NhACGCiH__EeI?GEoD??@?R__{@@IWCC_@`DGAEG,27,92,7,9.9742806136,2.9742806136,1.4248972305,Solved
ZHOX?_J@Cc@JhHscTAAM@Po@?w??GgAVCOQIhG?cU?GIA?J?@ZCGACIoC@Og,27,93,7,9.974279328,2.974279328,1.4248970469,Solved
ZHOLMagE?D_hc@Okc_GOHO_cD_L?gEGO_O@FAAgGh?ScI@Io@GHAQg_?OA`W,27,92,7,9.9742128913,2.9742128913,1.4248875559,Solved
Z@O\E_geAC_lsGx??@GUD?D`Q?gBQTOH@AOB@GDLO@O_{D?HCD_?@OIa@?Ig,27,93,7,9.9741774754,2.9741774754,1.4248824965,Solved
Z@O\M__e?FWCoGABC_WcEAWLAo_cKPO?NC`@@BCPA_DkB@??PKP@?pBR@??W,27,93,7,9.9740901487,2.9740901487,1.4248700212,Solved
ZHoXA_JHKc?JHHcc@HSGGo_aF???`q?EKWCEO?[GOoQsC?I@OOJC@J@GDA?W,27,92,7,9.9739570636,2.9739570636,1.4248510091,Solved
ZHoWK_JSd@sOOP@AsOIEOADSC_goCg`@acAHGoO_GGAy??aAAgBOGOi?I_gW,27,93,7,9.9738161674,2.9738161674,1.4248308811,Solved
ZHOWI_BHMc@JhHsCTO?HO?SFA?Gp?GCES@W`?@TLP?AsWAO?@LAA?qHg_DQ?,27,93,7,9.9737571348,2.9737571348,1.4248224478,Solved
ZH?XG_ge?FWchOoA@WaDcqo??YII_@OIMOGp?GXaOC@a@bAHSOA_?H`aSG@G,27,94,7,9.9731838734,2.9731838734,1.4247405533,Solved
ZHOLMageAC_lp?A_CAW`Q@ONOC_SK_hQ?`R?C@q???Ns_A@?wGAOCAp@@@cO,27,92,7,9.9731096556,2.9731096556,1.4247299508,Solved
ZHOLMageAC_lp?A_CAW`Q@ONOC_SK_hQ?`R?C@q???Ns_A@?wGAOCAp@@@co,27,93,7,9.9731095921,2.9731095921,1.4247299417,Solved
ZHOLMageAC_lp?A_CAW`Q@ONOC_SK_hQ?`R?C@q???Ns_A@?wGAOCAp`@@co,27,94,7,9.9731092732,2.9731092732,1.4247298962,Solved
ZH?\I__e?FwchOSA@?wHa?oMW_CQAA?Pg?RCCGAx?W[?WECI@AWOK?`x??B_,27,92,7,9.9731004405,2.9731004405,1.4247286344,Solved
ZHO\M__A?Fwc?deASa??FaG_BoP?Wq?AKWa`@O_Od__d?_aO?YBSAE@OA?UW,27,93,7,9.9730843861,2.9730843861,1.4247263409,Solved
ZH?WI_BHMc@JhHsCTO?HO?SFA?Gp?GCES@W`?@TLP?AsWAOC@LAA?qHg_DQ?,27,93,7,9.9726826812,2.9726826812,1.4246689545,Solved
ZHO[I__e?DWc`?g?I@OFb@QO?CidCTQ?G?LBI?dHCgOGa?cCAoR_WGF@WW_?,27,92,7,9.9725878895,2.9725878895,1.4246554128,Solved
ZHO\M_ge?FwcsG?D@?YC`CBI??POCWF@G?AP`AOgsAH?kAPOCATGBHGc_Hc?,27,93,7,9.9724091366,2.9724091366,1.4246298767,Solved
ZH?\G_ge?FwchOoAGAPQJQo?C`?_PYE?GQ`_?DBGoSAs_?Y?Doo?GIBxG?_G,27,93,7,9.9723909149,2.9723909149,1.4246272736,Solved
ZHOXI_gc?FwchOOgq@GAaI?LAQGH@ko?C?LH?tASs?@DACC?BcP`W@@G??RW,27,93,7,9.9723845003,2.9723845003,1.4246263572,Solved
ZHOWM_JOdHsOASs??egCEeCCGKSCD@AA\O_EOBA_SA@cGE@CK@Dh?_A__oK_,27,93,7,9.9723587786,2.9723587786,1.4246226827,Solved
ZHO\I_ge?Ew_hOsG@@o?b?XEO?hGQGBGD?QHi?CO?]?_Y?`PID?E_CQ??CUw,27,92,7,9.9717896509,2.9717896509,1.4245413787,Solved
ZHO\K_gC?@choDAsI@DO`C?c?`gCOSOgNCHG?WgiIOgWe?O?wIOC?oa`O_ag,27,94,7,9.9717470304,2.9717470304,1.4245352901,Solved
ZHoGK_JScHsOPP@TCCWs@GQ@?HOoH\H?IQAG?DEUg@?_X?QI?@J?CeOgCGCg,27,94,7,9.9716420291,2.9716420291,1.4245202899,Solved
ZHO\I_ge?Ew_hOsG@@o?b?XEO?hGQGBGDAQHi?CO?]?_Y?`PID?E_CQ??CUw,27,93,7,9.9709921291,2.9709921291,1.424427447,Solved
ZHoXA?JHIC?B@QsGyOsaOACUccC_o@OK?FD?GGIgE?[O`?JCpA@ACcIG??wW,27,93,7,9.9704606947,2.9704606947,1.4243515278,Solved
ZHoXA?JHIC?B@QsGyOsaOACUccC_o@OK_FD?GGIgE?[O`?JCpA@ACcIG??wW,27,94,7,9.9704540798,2.9704540798,1.4243505828,Solved
Z@O[M_gWaC[_IO?XR??CFpGCDW_oQOdKGHOP@IGK?cCc@LDcEo??GDAkO?QG,27,93,7,9.9700841811,2.9700841811,1.4242977402,Solved
ZHOXA_JgMcT??tE?_ha@B`oEQ?aHCG?YEh?PACBTHA?_@OD?CW`PC@PA?aAO,27,91,7,9.9700574787,2.9700574787,1.4242939255,Solved
ZHOXA_JgMcT??tE?_ha@B`oEQ?aHCG?YEh?PACBTHA?_@PD?CW`PC@PA?aAO,27,92,7,9.9697819063,2.9697819063,1.424254558,Solved
ZHOXG_gc?F_chOsA?SXQIODID_ICKCoOS?Oue_AI?SG_aAP?WOXoPG@@Q_@O,27,93,7,9.9696528861,2.9696528861,1.4242361266,Solved
Z@O[M_gWaC[_IO?XR??CFpGCDW_oQOdKGHOP`I?H?RP?AoRcEo?W_?c?CA_w,27,93,7,9.9696457604,2.9696457604,1.4242351086,Solved
Z@O[M_gWaC[_IO?XR??CFpGCDW_oQOdKGHOP`I?H?RP?AoRcEo?W_Gc?CA_w,27,94,7,9.9696424866,2.9696424866,1.4242346409,Solved
ZHO\MagCAD?hoDAoS?g`E@KGOGe?GpA?wIOBHCP_A@``Q_`EAaAp??P_CWcG,27,93,7,9.9696119486,2.9696119486,1.4242302784,Solved
ZHOLMagE?D_hc@Okc_GOHO_cDoL?gEGO_O@FAAgGh?ScI@Io@GHAQg_?OA`W,27,93,7,9.9696051574,2.9696051574,1.4242293082,Solved
ZHOWM??hM_T??tSGcdOFG?ESDCMC@Go_cAgDCw?DG?PtOG_EOAgO?cB_?kIG,27,92,7,9.9695124034,2.9695124034,1.4242160576,Solved
Z?OWMagWadK_IO?\OaQcBApGOQLG?ls?AGKO?AWqH?G_I?Lk?AA?h_D_@WOo,27,93,7,9.9694862617,2.9694862617,1.4242123231,Solved
ZGOLI__e?FwcaW_ABO`Ib@?r?_hQAIdA??QBgAIHgSG?A`XAGCDT?OGaO`CO,27,93,7,9.9693147497,2.9693147497,1.4241878214,Solved
ZHO\M_ge?FocS??t`@sHC?AQgAGF?MG?S?@tG?M_?[AbO?DPK?KGOI@gAaOG,27,92,7,9.9692696347,2.9692696347,1.4241813764,Solved
ZHO\M_ge?FocS??t`@sHCCAQgAGF?MG?S?@tG?M_?[AbO?DPK?KGOI@gAaOG,27,93,7,9.9691630241,2.9691630241,1.4241661463,Solved
ZHOP?_J@Cc@JhHscSAAM?OMA_CWE?AHHCGHE??mKo?CgwCDjO?CA?h_?FA@W,27,91,7,9.9691449768,2.9691449768,1.4241635681,Solved
Z@OH?_JhKCT??`E?_h_@B`oFDA@QSaCiFOa_GARNHA?GBP?C?DRAs?Ci@a?G,27,92,7,9.9691448164,2.9691448164,1.4241635452,Solved
ZHOXA_JgMcT??TE?_h_@B`oEQ?aHCG?YEh?PACBTHA?_@OD?cW`PC@PA?aAO,27,90,7,9.9690568077,2.9690568077,1.4241509725,Solved
ZHO\MagCAD_hoDAoS?g`E@KGOGe?GpA?wIOBHCP_A@``Q_`EAaAp??P_CWcG,27,94,7,9.9690418359,2.9690418359,1.4241488337,Solved
ZHOXA_JgMcT??tE?_h_@B`oEQ?aHCG?YEh?PACBTHA?_@OD?cW`PC@PA?aAO,27,91,7,9.9689956251,2.9689956251,1.4241422322,Solved
Z?O[MagOAdOBHOIoQAWHII@?DoGOSb?@MoOA?HoGE?qbOoGO?MHs?AcCb?@W,27,93,7,9.9689392378,2.9689392378,1.4241341768,Solved
Z?OWMagWadK_IO?\OAQcBApGOQLG?ls?AGKS?AWqH?G_I?Lk?AA?h_D_@WOo,27,93,7,9.968845968,2.968845968,1.4241208526,Solved
ZH?\G_ge?FWchOOE`WmO??EfGG?dAaA_C_CL@WSI_@Os`?H?T@`CGJO?OODW,27,93,7,9.9688157547,2.9688157547,1.4241165364,Solved
Z?O[MagOadOBHOIoQAWHII@?DoGOSb?@MoOA?HoGE?qbOoGO?MHs?AcCb?@W,27,94,7,9.9687960987,2.9687960987,1.4241137284,Solved
ZH?\G__e?FwchOoAGAPQJQo?C`?_PYE?GQ`_?DBGoSAs_?Y?Doo?GIBxG?cG,27,93,7,9.9684644487,2.9684644487,1.4240663498,Solved
ZHoXA_JHKc?JHHcc@HTGGo_aF???`q?EKWCEO?[GOoQsC?I@OOJC@J@GDA?W,27,93,7,9.9684426956,2.9684426956,1.4240632422,Solved
ZH?\I_ge?FwcGOS??UWUG?AtCOH?i??Pmd?ge?_Q??d`@w`U?AO?w@cocO@O,27,93,7,9.968346998,2.968346998,1.4240495711,Solved
Z@O\I_geAC_lsGx??Y@OLCIWAFE?GOQOMC_`?SDic?`?DGBHC_PI?H`OG@@W,27,94,7,9.9677959155,2.9677959155,1.4239708451,Solved
ZHODA_ge?BWchOgAGeGsLF?OBSMgO?]???aFGAEOD_C`gGDC@oQ_?HDgP@CG,27,93,7,9.9677942691,2.9677942691,1.4239706099,Solved
ZHoWG_HScHsOPOATQO@@dOAWOEH?F@UOIC?P?LAhDAHG@_S@OGFE_E@W??oW,27,92,7,9.9676679631,2.9676679631,1.4239525662,Solved
ZHO\MagEAD_hoDE?_k??Js?CBaOO@WH_Q_?R@APICIECHGW_CCFC_gGd?`AG,27,93,7,9.9674954788,2.9674954788,1.4239279255,Solved
ZHO\I?_CAC_lsGEQT?_EdPKWGo@GAkOgC?gPCoBGIDHO?gcS_?RI?_DOD?OW,27,92,7,9.9674460528,2.9674460528,1.4239208647,Solved
ZHOP?_J@Cc@JhHscSAAM?OMA_CWE_AHHCGHE??mKo?CgwCDjO?CA?h_?FA@W,27,92,7,9.9673298988,2.9673298988,1.4239042713,Solved
ZHOXA_JhMcT??tc?_`a@B`oCh@eC?GO_C`@`?JQOoCTGo?B?BDP@G_gq?CGg,27,93,7,9.967223932,2.967223932,1.4238891331,Solved
ZHO\M_gEAC_LsGi??Y??NhACGCiH__EeI?GEoD??@?R__{@@IWCC_@`@GACW,27,91,7,9.967205355,2.967205355,1.4238864793,Solved
ZHoWG_HScHsOPOATQO@@dOAWOEH?F@UOIC?P?LAhDAHG@_S@OGFE_E@WC?oW,27,93,7,9.9671973919,2.9671973919,1.4238853417,Solved
ZHO\MagC?D_h_DASS?i_@AogCo\?AGSgd?Ga@GsGdI@GA@BeA@@GO_W_`AOg,27,93,7,9.9671917402,2.9671917402,1.4238845343,Solved
ZHO\M_gEAC_LsGi??Y??NhACGCiH__EeI?GEoD??@?R__{@@IWCC_@`DGACW,27,92,7,9.9669866847,2.9669866847,1.4238552407,Solved
ZHOHIageAC_kt?AocAg`PhOEY?_CKOGAggGBOK?oI@@q@GPo`CG?BbC?E?Gw,27,93,7,9.9669325788,2.9669325788,1.4238475113,Solved
ZH?\I__e?FwchOSA@?wHa?oMW_CQAA?Pg?RCCGAx?W[?WECI@AWOK_`x??B_,27,93,7,9.9667051029,2.9667051029,1.4238150147,Solved
ZHO\M_gEAC_LsGi??Y??NhACGCiH__EeI?GEoD??@?R__{@@IWCC_@`dGACG,27,92,7,9.9666809007,2.9666809007,1.4238115572,Solved
ZHOX?_J@Cc@JhHscTAAM@Po@?w??GgAVCWQIhG?cU?GIA?J?@ZCGACGoC@Og,27,93,7,9.9666808454,2.9666808454,1.4238115493,Solved
ZHOWM??hM_T??tSGcdOFG?ESDCMC@Go_cAgDEw?DG?PtOG_EOAg??cB_?kIG,27,92,7,9.9666025653,2.9666025653,1.4238003665,Solved
ZHOHA_gEAC_dt?A`?[TGR?o@?@`?kSIOKO_[ao?l?hOR@@_Pc?H?GoQoe@_?,27,91,7,9.9665292404,2.9665292404,1.4237898915,Solved
ZHOX?_JHMc?J?@SC@H\@HsCahAEKC?CAyED??S?{sC?gg?H?GJHA@O__DOAg,27,92,7,9.9665055495,2.9665055495,1.4237865071,Solved
ZHoWC_JODHcOPP__`IhH@_?DE?gsSO?AkDS@GGQM_GAi@h?ISAOcK`??OA@w,27,92,7,9.9664886981,2.9664886981,1.4237840997,Solved
Z@O\M?geAC_lsGw??AwF@eACdG?f?BG__GBU??JosI?wC?`G@?L@Qo?_?DWg,27,93,7,9.9664522528,2.9664522528,1.4237788933,Solved
ZHO\I_ge?Fw_h?sG@@oCb?XD?QK_@H?WGCPJE?_QD@@ogAHGAAd?XCc@OG_W,27,93,7,9.966322126,2.966322126,1.4237603037,Solved
Z@O[M_gW??PBHQShiPCOdGqCCogF_CoOLCgOC@@l?Q?wCOAAs?BG@GW__@Pg,27,94,7,9.966050507,2.966050507,1.423721501,Solved
ZHOHIageAC_kt?AocAg`PhOEY?_CKOGAggGBOK?oI@@q@GPo`CG?BbC?M?Gw,27,94,7,9.9660472621,2.9660472621,1.4237210374,Solved
ZGOXMAGeEGGUAoo_?iG?XGC@OaXA?_OISZ?Ok?cP?PJO_pS@KOeCiI_EDW??,27,93,7,9.9660263037,2.9660263037,1.4237180434,Solved
Z@O[MaGWA`?B@PE@?P[o`GpCDXDGH?@CMgACO`CY@ASW_HG?[GDIa_AaQ?L?,27,93,7,9.9660142216,2.9660142216,1.4237163174,Solved
ZHOX?_J@Cc@JhHscTAAM@Po@?w??GkU?GOQI?QwdH?CIA?J?@ZAAACGoC@Og,27,92,7,9.9659849224,2.9659849224,1.4237121318,Solved
ZHOX?_J@Cc@JhHscTAAM@Po@?w??GkU?GOQI?QwdH?CIA?J?@ZAIACGoC@Og,27,93,7,9.9659773577,2.9659773577,1.4237110511,Solved
ZHO\I_?e?Ew_SG?{C@w`W?cfCgH?ISOCcdo@aOI?GSCd?g`O?KICg?TpK?OO,27,94,7,9.9658133975,2.9658133975,1.4236876282,Solved
ZGOXMAGeEGGUAoo_?iG?XGS@OaXA?_OISZ?Ok?cP?PJO_pS@KOeCiI_EDW??,27,94,7,9.9656235284,2.9656235284,1.4236605041,Solved
Z@OW?_J@Cc@JhHscTAAM@OM?g@YcDBAOACCJcK@TU?O?h?oGKCHO`GD??WHW,27,94,7,9.9656065162,2.9656065162,1.4236580737,Solved
ZHO\MagCAD_hoDE?_m??Js?CBaOO@WH_Q_?R@APICIECHGW_CCFE_gGdA`A?,27,94,7,9.9656057006,2.9656057006,1.4236579572,Solved
ZHOXMagEAC_l?AS__[TGCC@K@pSOOP?CMAOHP?HKOIAwa@GGO_d?D[_AD?DW,27,93,7,9.9653235105,2.9653235105,1.4236176444,Solved
Z@O[M_gWaC[_IO?XR??CFpGCDW_oQ?dKGHOP@IGK?cCc@LDcEo??HDAkO?QG,27,93,7,9.9650344197,2.9650344197,1.4235763457,Solved
ZHoWG_BS`GSOPPC?`HlH`?S?g@M`@KAq?Wg?G_AyHIOOX?`oaQ??@DW`AOAg,27,92,7,9.9650017219,2.9650017219,1.4235716746,Solved
ZHoWC_JOdHcOPP__`IhH@_?DE?gsSO?AkDS@GGQM_GAi@h?ISAOcK`??OA@w,27,93,7,9.9648169752,2.9648169752,1.4235452822,Solved
ZHO[MagE?DchoDC__kHC`s?CGDL?@GFCGCPJEACqCgCS?GBAAi@?WCIg`?_g,27,94,7,9.9647397285,2.9647397285,1.4235342469,Solved
ZHoWM_JS`HOO_E?__Ji@Kg?T?dDG_GOOSiA_CHOXAKAQO?g?EBIAOS`g_CB_,27,92,7,9.9646819801,2.9646819801,1.4235259972,Solved
ZHOWK_JOdHsOPPASWO@?FsGEgQ?ogaCACWI@?_B`@B@__dg?SCLCBWCO_?HW,27,93,7,9.964646216,2.964646216,1.423520888,Solved
Z@O\I_ge?FochOsA@WIC_WD?WIGI?O@d?_DV_?Do@EcY??HAp?E@GM@c@cA_,27,93,7,9.9646309838,2.9646309838,1.423518712,Solved
ZGOLMaGAA?_laAGSISX_K?iSsaCgQACgMCOoI?AgF_?g?I`E??XcD?DC_O@W,27,92,7,9.9645671397,2.9645671397,1.4235095914,Solved
Z@O\M_geAC_lsGx?A?GSLHCC?hI?HOCcMgGA?OIW@a__kCKs?@BI@_C_W?pG,27,93,7,9.9645400183,2.9645400183,1.4235057169,Solved
ZHOWG_?HEcT??TsGcdOFGAEVC_?EBGcCWj_?o?KW@wCrAAOhO?AO|????Pcw,27,93,7,9.9644720746,2.9644720746,1.4234960107,Solved
Z@OWMagWadPBGpP?_EHGHE?IcGGOCk_ADA?dg_O_J_QaE?So?e@AQGS_WJ?_,27,93,7,9.9643438647,2.9643438647,1.423477695,Solved
ZH?\G_ge?FwchOoAGAPQJQo?C`?_PYE?GQ`_?DBGoSAs_?Y?Doo?GIBxG?cG,27,94,7,9.9642794349,2.9642794349,1.4234684907,Solved
ZHO\I?GcAC_lsGCQT?`GcOg[Do?UcC_GOc`BA_SO_PKt?g__WCAOC?L_@SgG,27,93,7,9.9642571976,2.9642571976,1.4234653139,Solved
ZHoWM_BS`HSO_EI_?BgoWSHbC_c?AoEDC@@SIK?WIgCC?Q`_aAHEG?Qg_CQg,27,93,7,9.9641651037,2.9641651037,1.4234521577,Solved
ZH?WM_HhMcT??t@JQ?XD@i_?GWOAAWGW`CaKC`?i?aQdGCI__@BU?c_gCCWO,27,94,7,9.9640841266,2.9640841266,1.4234405895,Solved
ZHOXM_JGMC@J?Hsc@@Y_cg?McA?U?g`OTCAICCHKGGacD?D@SGPa__C_?h_g,27,94,7,9.9640110301,2.9640110301,1.4234301472,Solved
ZHoWK_J?`HCOPPS_SEPOeARZ?W?HGi?_EQ?X_BOOG@HgW?PE?`DGGOQoB_?g,27,92,7,9.9639484656,2.9639484656,1.4234212094,Solved
Z@?[MagWadPBGPPGbOPQQo?KOoGSCK?bD_Ca?pOAOCGc`?i_CCJ@W?YA?@QW,27,93,7,9.9638528809,2.9638528809,1.4234075544,Solved
ZH?\G_ge?FWchOOE`WmO??EfGG?dAaA_C_CL@WSI_@Os`?H?T@`CGJO?OQDW,27,94,7,9.9638178214,2.9638178214,1.4234025459,Solved
Z@O[M_gWaC[_IO?XR??CFpGCDW_oQOdKGHOP@IGK?cCc@LDcEo??HDAkO?QG,27,94,7,9.9637743127,2.9637743127,1.4233963304,Solved
ZHoWG_BS`GSOPPC?`HlH`?S?g@M`@KAq?Wg?G_AyHIOOX?`oaQ??@DW`EOAg,27,93,7,9.9636935962,2.9636935962,1.4233847995,Solved
Z@OWMagWadPBGpP?_EHGHE?IcGGOCg_ADACdg_O_J_QaE?So?e@AQGS_WJ?_,27,93,7,9.963631117,2.963631117,1.4233758739,Solved
