g6,n,edges,alpha,theta,gap,ratio,status
THOXK_J?Mc?JhHsCT?AI_C?kADLO_AE?S?gp,21,58,6,8.1128682553,2.1128682553,1.3521447092,Solved
THoWK_JS@HS?_AE@ggHUC?FFQ?H@`?Eq?CEB,21,57,6,8.1128517988,2.1128517988,1.3521419665,Solved
THoOC_JSdGcOPPATGX@@Ec?Ke@MG?_@GSWAd,21,58,6,8.1128361089,2.1128361089,1.3521393515,Solved
THOXK_J?AC@JhHscT?AI_CAmgWAI`CCGS?go,21,59,6,8.1127329652,2.1127329652,1.3521221609,Solved
THO\MagE?CchoDE_Ga?ABpAE?D__SgE_W?b`,21,59,6,8.1127267912,2.1127267912,1.3521211319,Solved
THO\I_ge?FWcS??pc@sHC?sMH?_@?WoQccPA,21,59,6,8.1127023795,2.1127023795,1.3521170633,Solved
THoGG?JOCHsOATs_wg?`HgSCZ??ig@@DD?GT,21,58,6,8.1126750263,2.1126750263,1.3521125044,Solved
T@?WK_JhMcT?SdXOY??QoG_K?lCOCPC@hD?B,21,58,6,8.1126514053,2.1126514053,1.3521085675,Solved
THO\M_geAC_hsGI??YGBQ_@PCOWs?p?GMCg`,21,59,6,8.1125941678,2.1125941678,1.352099028,Solved
THOXK_J?IC@JhHsCT?AI_CAmgWAI`?CGS?ho,21,59,6,8.1125691323,2.1125691323,1.3520948554,Solved
THoWC_JCdHsOP@h_?EWO@POCBIO`E_QgFO?c,21,58,6,8.1124634865,2.1124634865,1.3520772478,Solved
THOXK_J?Mc?JhHsCTAAI_CGG?DLO_G?ThB?J,21,59,6,8.1124029754,2.1124029754,1.3520671626,Solved
THO\M_geA?_lsGI??YWBQ_@PCOWs?o?MKCG`,21,59,6,8.1123876115,2.1123876115,1.3520646019,Solved
T?oWK_HCDHsOPPS_DAWHiOs?OchU_C??kq_@,21,58,6,8.1123483945,2.1123483945,1.3520580658,Solved
TH?WE_J@Mc?Bh@ocTA?M@CHSJCD?_goID?Al,21,59,6,8.1123106475,2.1123106475,1.3520517746,Solved
THO\I_ge?FWchO??aSKQ@?Fc_LOJ_E?OCY@H,21,59,6,8.1122727134,2.1122727134,1.3520454522,Solved
THOWE_JGAc@JhHScTO@M???{?wKc?K@O`C?J,21,57,6,8.112245515,2.112245515,1.3520409192,Solved
T@OWC_J@Ec@JhHscT?A_dX??_WCS?yM?G?dg,21,58,6,8.1122443667,2.1122443667,1.3520407278,Solved
THOXK_J?IC@JhHsCT?AI_CAmgWAG`CCGS?`p,21,59,6,8.1122432598,2.1122432598,1.3520405433,Solved
THOXK_J?AC@JhHsCD?AI_CAmgWAI`CCGS?_t,21,58,6,8.1122186468,2.1122186468,1.3520364411,Solved
THoGG?JODHsOATs_wg?`GgSCZ??gg@@DD?GT,21,57,6,8.1121743857,2.1121743857,1.3520290643,Solved
THOXK_J?Mc?JhHsCTAAI_?AkADDO_G`@GB?J,21,58,6,8.1121596134,2.1121596134,1.3520266022,Solved
THoOC_JScHsOPPATGX@?Ec?Ke@MK?_ODG?cJ,21,58,6,8.1120723383,2.1120723383,1.3520120564,Solved
TGoWK_HOdHsOPP_?b@`OaPGXOd@E@K?_Sq_@,21,58,6,8.1120309546,2.1120309546,1.3520051591,Solved
THO[I__e?FwcaWsADGACc?@[?`os?H?[CDoH,21,59,6,8.1119359649,2.1119359649,1.3519893275,Solved
THOXC_J?Mc@JhHsCTAAI_C?cADGHOLO_SB?g,21,58,6,8.1119183084,2.1119183084,1.3519863847,Solved
THOWG_JHMc@Jh?cCTO?I@A_sAD?`DL@?h?OJ,21,57,6,8.1118500711,2.1118500711,1.3519750118,Solved
THoWM_H?dGsO?To_ccI?hCIUOOA@WH?CWI?R,21,57,6,8.1118281473,2.1118281473,1.3519713579,Solved
THOWE_JhMcD??t?JGOLODp_AOC_GOg_EOb?B,21,57,6,8.1118181941,2.1118181941,1.351969699,Solved
THO\I__e?FwcaWS?@S@I??du?@pOWK?AdCQ@,21,58,6,8.1118161144,2.1118161144,1.3519693524,Solved
THoWE_JSc@sO@HH_WOOAiE?E?BGMOQGWG_?r,21,57,6,8.1118065841,2.1118065841,1.351967764,Solved
THoWE_BSDHcOACs_ccS?hEGC@LKC`HEC@CcA,21,58,6,8.1118018986,2.1118018986,1.3519669831,Solved
T@OWC_J@Ec@JhHscT?A_dXO?_OCS?yM?G?dg,21,58,6,8.1117630277,2.1117630277,1.3519605046,Solved
THOXK_J?IC@JhHsCT?AI_CAmgWAG`CCGC?hp,21,59,6,8.1117526274,2.1117526274,1.3519587712,Solved
T@OWK_JhMcT?SdXOYC?Q_G_K?lCOCPC@`DCB,21,59,6,8.111631007,2.111631007,1.3519385012,Solved
THO[I__e?FwcaWsADGACc?@[?`os?X?[CDoG,21,59,6,8.1116176067,2.1116176067,1.3519362678,Solved
THoWK_JSdGSOPPACYO@?B`KC?HgOsaE?KOd@,21,58,6,8.1115654623,2.1115654623,1.3519275771,Solved
T@OWK_JhMcT?SdXOY??QoG_K?lCOCPC@`DCB,21,59,6,8.1115604494,2.1115604494,1.3519267416,Solved
THO[I__e?Fw_aWsADGACc?@[C`os?H?[CDoH,21,59,6,8.1115151808,2.1115151808,1.3519191968,Solved
THOXK_J?Mc?JhHsCTAAI_?AkADLO?A`@GB@J,21,59,6,8.1115052032,2.1115052032,1.3519175339,Solved
THO\M_geAC_LsGI??YGBQ_@PCOWs?o?KMCG`,21,58,6,8.1114862931,2.1114862931,1.3519143822,Solved
T@?WC_JhMcT?SdXOYC?Q_G_KCkGCBiM?AGAB,21,58,6,8.1114200526,2.1114200526,1.3519033421,Solved
THOHM_J@Gc?JOch@sA?oD?IWd?MCGs@OiWAC,21,58,6,8.1114172592,2.1114172592,1.3519028765,Solved
T@?WK_JhMcT?SdPOY??QoG_K?gKOEJI?GADo,21,57,6,8.111395678,2.111395678,1.3518992797,Solved
THOWC_JSdHsOADc??ChCEOQKdO_@EMG@_Y?I,21,57,6,8.1113833869,2.1113833869,1.3518972312,Solved
THOWK_JSdHsOPO?DSCWOSPOOA?w`KKc?oh@B,21,59,6,8.1113508833,2.1113508833,1.3518918139,Solved
T@?WK_JhMcT?SdXOYC?Q_G_K?kGCBbI?IGAB,21,58,6,8.1112712957,2.1112712957,1.3518785493,Solved
THoWM_H?dGsO?To_ccI?hCIUOOA@WHGCWI?R,21,58,6,8.1111522803,2.1111522803,1.3518587134,Solved
THOWK_JSdHsOPO?DSCWOUPOOA?w`KKc?_h@@,21,58,6,8.1111391344,2.1111391344,1.3518565224,Solved
THO\M?geAC_hsGI??YGBQ_@PCOWs?o?MMCg`,21,59,6,8.1111388577,2.1111388577,1.3518564763,Solved
THoWK_JSdGSOPPACYO@?B`KC?LgOsaE?KOd@,21,59,6,8.1110582097,2.1110582097,1.351843035,Solved
THO\M_geA?_hsGI??YGBQ_@PCOWs?o?MMCg`,21,59,6,8.1110489824,2.1110489824,1.3518414971,Solved
THOHM_J@Gc@JOCh@sA?oD?IWD?MCGs@OiWAC,21,57,6,8.1110184301,2.1110184301,1.351836405,Solved
THO\I__c?FWchOOE_]C_AIBKGaOEIKP?DCW@,21,59,6,8.111004297,2.111004297,1.3518340495,Solved
T?oWK_@CDHsOPPS_DAWHiOs?OchU_C?Ckq_@,21,58,6,8.1109299193,2.1109299193,1.3518216532,Solved
T@OWE_JhMcD??t?JGQLODp_AOC_GOg_EOb?B,21,57,6,8.1109206366,2.1109206366,1.3518201061,Solved
T@OWK_JhMcT?SdXOYC?Q_G_K?lCOCIIGOA?r,21,59,6,8.1108740592,2.1108740592,1.3518123432,Solved
THOXK_J?Mc?JhHsCTAAI_C?gADLO_IE?S?gp,21,59,6,8.110873471,2.110873471,1.3518122452,Solved
THO\M_geA?_lsGI??YGBQ_@PCOWs?o?KMCG`,21,58,6,8.1108186324,2.1108186324,1.3518031054,Solved
THoWC_JCdHsOP@h_?EGO@PoCBIO`Ee_@GGSB,21,58,6,8.1108152683,2.1108152683,1.3518025447,Solved
THoOM_JO@HSO_EA__Hg`DhKOO\?O`CC?kDEA,21,57,6,8.1107588469,2.1107588469,1.3517931412,Solved
THoWM_H?dGsO?To_ccI?hCGUOOa@WH?CWI?R,21,57,6,8.1107177886,2.1107177886,1.3517862981,Solved
THOOM_@HMC@JhGsCT??`P?@wJOPDI?pORC?R,21,59,6,8.1106973776,2.1106973776,1.3517828963,Solved
THOWK_JOcHsOPPATWOH?De_COa`GAI?WSHOP,21,58,6,8.1106570689,2.1106570689,1.3517761781,Solved
THO[MagEADc`oDC__kHC`aASJ?A`?g?iCc?L,21,59,6,8.110653531,2.110653531,1.3517755885,Solved
TGoWK_JOdHsOPO__iC`QbKGOCSI_QKC@CWQ@,21,59,6,8.1105984357,2.1105984357,1.351766406,Solved
THO\I_ge?FWcS??pc@sHC?sMH?_@CWoQCcPA,21,59,6,8.1105946016,2.1105946016,1.3517657669,Solved
TGoWK_JScHsOADo_CeH?UCAOHCiICDC?TO_P,21,58,6,8.1105736332,2.1105736332,1.3517622722,Solved
THOW?_JhMcT??t?JA?\S@OOOEC_s_PAONCA@,21,57,6,8.1105561647,2.1105561647,1.3517593608,Solved
THO[I__e?FwcaWsATG?Cc?@[Y?H?SGJ_O?Dr,21,59,6,8.1104848594,2.1104848594,1.3517474766,Solved
THOWG?JSdHsOPPs?CCII@ACib??CQo_CKHS`,21,57,6,8.1104831667,2.1104831667,1.3517471945,Solved
THOWK_JOcHsOPPATWOH?EaCDOcGoD@I@QA?V,21,59,6,8.1104608351,2.1104608351,1.3517434725,Solved
THOX?_J@Cc@JhHscTA?M@Po@?w?_?Y@oah?B,21,58,6,8.1104501197,2.1104501197,1.3517416866,Solved
THoWE_JSc@sO@HH_WOOAiE?E?RGMOQGWG_?r,21,58,6,8.1103956208,2.1103956208,1.3517326035,Solved
THoGG?JODHsOATs_wg?`GgSCZ??ig@@DD?GT,21,58,6,8.1103833848,2.1103833848,1.3517305641,Solved
THOWG_JOdHoOPOs_C?WAX`KIiA?`K??A{HS@,21,57,6,8.1103744752,2.1103744752,1.3517290792,Solved
T@?WK_JhMcT?SdPOYC?Q_G_K?k?CBjI?IGBH,21,58,6,8.1103720825,2.1103720825,1.3517286804,Solved
THoWM_JOd@oO?@HSg_OsC_?[GSGIOlC@DOcH,21,58,6,8.1103193387,2.1103193387,1.3517198898,Solved
THoOC_JScHcOPPATGX@@Ec?Ke@MK?_@gSGAd,21,59,6,8.1103182298,2.1103182298,1.351719705,Solved
THOWM_JOdGcOADs_scO?QC_L?kGI?g`gagOA,21,58,6,8.1102376333,2.1102376333,1.3517062722,Solved
THOXK_J?IC@JhHscT?AI_CAmgWAI`CCGC?_p,21,59,6,8.1102312901,2.1102312901,1.351705215,Solved
THO[MagEADc`oDC__kHC`aASI?A`?gAiC_?L,21,58,6,8.1101469756,2.1101469756,1.3516911626,Solved
THOXK_J?AC@JhHscT?AI_CAmgWAI`CCGS?gp,21,60,6,8.1101228799,2.1101228799,1.3516871467,Solved
THoWC_JCdHsOP@h_?EWO@POCBIO`E_QgFO?d,21,59,6,8.1101174452,2.1101174452,1.3516862409,Solved
THoWC_JSdGcOPPATGX@@Ec?Ke@MG?_@GSWAd,21,59,6,8.1100524619,2.1100524619,1.3516754103,Solved
THOXK_J?IC@JhHsCD?AI_CAmgWAI`CCGC?`p,21,58,6,8.1100038829,2.1100038829,1.3516673138,Solved
THOXK_J?IC@JhHscT?AI_CAmgWAI`CCGS?_p,21,60,6,8.1099965243,2.1099965243,1.3516660874,Solved
THOXK_J?AC@JhHscD?AI_CAmgWAG`CCGS?`t,21,59,6,8.1099911791,2.1099911791,1.3516651965,Solved
THOXA_JhMCT??t??_`a@B`oCh@_oSUc?G?dB,21,58,6,8.1099898139,2.1099898139,1.351664969,Solved
THOX?_BhMcT??tE?_`a@@`oE`@aHGG?bUY?P,21,59,6,8.1099608351,2.1099608351,1.3516601392,Solved
THOWG_JOcHsOPPATWOH@EaCDOcGod@I@QA?U,21,59,6,8.1099453228,2.1099453228,1.3516575538,Solved
TGoWK_JOdHsOPP_?iC`QBKGODSI_QKC@CWQ@,21,59,6,8.1098952577,2.1098952577,1.3516492096,Solved
THOWG_JOcHsOPPATYOH?Da_Ec@AAWOO_kOaK,21,58,6,8.1098903708,2.1098903708,1.3516483951,Solved
THoWC_HSdHsOPPADQO@?F@GCf??@FIAR?Q?J,21,57,6,8.1098829978,2.1098829978,1.3516471663,Solved
THO\I_ge?FWchO??aCKQ@?Fc_LOJ_E?PCY@H,21,59,6,8.1098595388,2.1098595388,1.3516432565,Solved
THoWM_H?dGsO?To_ccI?hCGUOOa@WHGCWI?R,21,58,6,8.1098529484,2.1098529484,1.3516421581,Solved
T@?WK_JhMcT?SdPOY??QoG_K?k?CBjI?IGBH,21,58,6,8.1097486313,2.1097486313,1.3516247719,Solved
THoWK_JS@HS?_AE@ggHSC?VFQ?G@`?Eq?CEF,21,57,6,8.1097464216,2.1097464216,1.3516244036,Solved
TH_WM_JCdHsOADo__CI?h?Qea?g`AQG?KhO`,21,58,6,8.1097193714,2.1097193714,1.3516198952,Solved
THOWK_JOcHsOPPATWOH?De_COq@GAI?OSHOP,21,57,6,8.1096916728,2.1096916728,1.3516152788,Solved
THOWG_JSdHsOPOs_C?WQX`KIi??`K???{HS@,21,58,6,8.1096893851,2.1096893851,1.3516148975,Solved
THOWK_ISdHsOATS??ChCEaCNC?aIGO`?KJH@,21,58,6,8.1095939328,2.1095939328,1.3515989888,Solved
THOXK_J?Mc@JhHsCTAAI_?AgADLO?a`@G@?J,21,58,6,8.1095765028,2.1095765028,1.3515960838,Solved
THOWK?JSdHsOPO?DSCWOUPOOA?w`KKc?oh@@,21,58,6,8.1095273522,2.1095273522,1.351587892,Solved
T@OWK_JhMcT?SdXOYC?Q_G_G?lCOCYIGOa?R,21,59,6,8.1095135029,2.1095135029,1.3515855838,Solved
THOGG?JOcHsOATs_wg?`HgSCZ??ig@@DD?GT,21,58,6,8.1095069401,2.1095069401,1.35158449,Solved
TH?WE_J@MC?BhHocTA?M@CHSJCD?_goID?Al,21,59,6,8.1095061368,2.1095061368,1.3515843561,Solved
THoWC_BSdHsOPPc_`WAGB?LC?AhM?GOaDO_D,21,57,6,8.1094990559,2.1094990559,1.351583176,Solved
T@?WK_JhMcT?SdPOY??QoG_K?kKOEJI?GADo,21,58,6,8.1094882301,2.1094882301,1.3515813717,Solved
THOXK_J?EC@JhHscT?AI_CAk_w?GJKS?POo@,21,59,6,8.1094876913,2.1094876913,1.3515812819,Solved
T@OWE_JhMcD??t@JGQLODp_AOC_GOg_EOb?B,21,58,6,8.1094556886,2.1094556886,1.3515759481,Solved
THOXK_J?AC@JhHscT?AI_CAmgWAI`CCGC?`p,21,59,6,8.1094213998,2.1094213998,1.3515702333,Solved
THO\M__c?FwcOG?BC_WcCAWKYBAG_PAGmG`O,21,58,6,8.1094069284,2.1094069284,1.3515678214,Solved
THOXK_J?AC@JhHsCT?AI_CAmgWAG`CCGS?ho,21,58,6,8.109327369,2.109327369,1.3515545615,Solved
THOXK_J?AC@JhHscT?AI_CAmgWAI`CCGSOg_,21,59,6,8.1092348299,2.1092348299,1.3515391383,Solved
THoGK_JSdHsOADc??ChCEOQGdOa@EMG@_Y?I,21,58,6,8.109220896,2.109220896,1.351536816,Solved
THOXK_J?IC@JhHsCT?AI_CAmgWAI`?CGS?hp,21,60,6,8.1091482288,2.1091482288,1.3515247048,Solved
THOWE_JhMcD??t@JGOLODp_AOC_GOg_EOb?B,21,58,6,8.1091332952,2.1091332952,1.3515222159,Solved
THoWC_JSdHcOPPATGX@@Ec?Ke@MG?_@GCWAd,21,59,6,8.1091012868,2.1091012868,1.3515168811,Solved
THOXK_J?Mc@JhHsCTAAI_?AkADDO?I`@G@?J,21,58,6,8.109089484,2.109089484,1.351514914,Solved
THOWK?JSCHsOPPs_CC?OZaCG_JGE?oQgIO?b,21,57,6,8.109054804,2.109054804,1.351509134,Solved
THO\M_geA?_hsGI??YWBQ_@PCOWs?o?KMCg@,21,58,6,8.1090545441,2.1090545441,1.3515090907,Solved
THoWC_JSdHsOPPh_?AY`HOq?g?C`CGI_G?Cj,21,58,6,8.1090487672,2.1090487672,1.3515081279,Solved
THO\M?geAC_hsGI??YWBQ_@PCOWs?o?KMCg@,21,58,6,8.1090454184,2.1090454184,1.3515075697,Solved
THO\M_geA?_hsGI??YWBQ_@PCOWs?o?KMCg`,21,59,6,8.1090139489,2.1090139489,1.3515023248,Solved
THOXK_J?Mc@BhHs?TAAI_?AkADIG_GEIAg?R,21,58,6,8.1090047718,2.1090047718,1.3515007953,Solved
THOWK?JSdHsOPO?DSCWOUPOOA?w`KKc?_h@B,21,58,6,8.1089989374,2.1089989374,1.3514998229,Solved
THO\M?geAC_LsGEQY?_Ic??[GEKGOGF_O_@q,21,58,6,8.1089312818,2.1089312818,1.351488547,Solved
THoGG?JOcHsOADs_wg?`HgSCZ??ig@@DD?GT,21,58,6,8.1089160419,2.1089160419,1.351486007,Solved
THOWG_JSdHsOPOs_C?WAX`KIiA?`K???{HS@,21,58,6,8.1089149743,2.1089149743,1.3514858291,Solved
TGoOK_JCdHSOOPgKB@QGJB?o@W]C?O`GCkO@,21,57,6,8.1089145589,2.1089145589,1.3514857598,Solved
THoWC_JSdGcOPPATGX?@Ec?Ke@MG?_@gCGAd,21,57,6,8.108879207,2.108879207,1.3514798678,Solved
THoOC_JSdGcOPPATGX@@Ec?Ke@MG?_@gSGAd,21,58,6,8.1088524576,2.1088524576,1.3514754096,Solved
THoWC_JSdGcOPPATGX@@Ec?Ke@MK?_@GCWAd,21,59,6,8.1088477497,2.1088477497,1.3514746249,Solved
THOXK_J?Mc?JhHsCTAAI_C?kADLO_AE?S?gp,21,59,6,8.1088229392,2.1088229392,1.3514704899,Solved
THoWG_JCDHsO@PASYOD@A?BWOA\E?II?o?qb,21,58,6,8.1088056581,2.1088056581,1.3514676097,Solved
T@?WK_JhMcT?SdPOYC?Q_G_K?kGCBjI?IGBH,21,59,6,8.1087810861,2.1087810861,1.3514635144,Solved
THoWC_JSdHsOPPh_?AY`HOq?_?k_CGI_GGCJ,21,58,6,8.1087214472,2.1087214472,1.3514535745,Solved
TGoOK_JSdHSOOPgKB@QGJB?o@W]C?O`GCk?@,21,57,6,8.1086990749,2.1086990749,1.3514498458,Solved
T?O[EAGWad[_IQ?\OaOSBXgAO@GCKHIOcP_a,21,59,6,8.1086955113,2.1086955113,1.3514492519,Solved
T@OWC_J@Ec@BhHscTOA_dX??_WCS?yM?G?dg,21,58,6,8.1086893725,2.1086893725,1.3514482288,Solved
THO[MagEADc`oDC__kHC`aASICA`?gAiC_?L,21,59,6,8.1086450471,2.1086450471,1.3514408412,Solved
THoWM_JSd@oO?@HOg_OsC_?[GSGIOlC@COcH,21,57,6,8.1086307934,2.1086307934,1.3514384656,Solved
THoWK_JSdHsOADc??ChCEOQGdOa@AMG@_Y?I,21,58,6,8.1085765617,2.1085765617,1.3514294269,Solved
THOXK_J?Kc?JhHsCTAAI_C?gADLO_IE?S?hp,21,59,6,8.1085612021,2.1085612021,1.351426867,Solved
THOWK_JSdHsOADc??ChCEOQGdOa@EMG@_Y?I,21,58,6,8.1085603167,2.1085603167,1.3514267194,Solved
T@OWC_J@Ac@JhHsCT?A_dXO?_wCS?qM???dh,21,57,6,8.1085600472,2.1085600472,1.3514266745,Solved
TH_WM_JCdHsOADo__CI?h?Qea?g`AQGCKhO`,21,59,6,8.1085476558,2.1085476558,1.3514246093,Solved
THOWI_BHGc@Bh@scTOE?o?Qwg?WEGG`@bCGB,21,58,6,8.1085410117,2.1085410117,1.3514235019,Solved
THOXK_J?IC@JhHscT?AI_C?mgWAI`CCGS?go,21,59,6,8.108525199,2.108525199,1.3514208665,Solved
THOWG_JOdHoOPOs_C?WQX`KIi??`K??A{HS@,21,57,6,8.1085118068,2.1085118068,1.3514186345,Solved
THOWG_JSdHsOPOs_C?WAX`KIi??`K??A{HS@,21,58,6,8.1084887348,2.1084887348,1.3514147891,Solved
THoWC_JSdGcOPPATGX?@Ec?Ke@MG?_@gCWAd,21,58,6,8.1084804895,2.1084804895,1.3514134149,Solved
THOWC_JSdHsOATc??ChCEOQGdO_@EMG@_Y?I,21,57,6,8.1084400202,2.1084400202,1.35140667,Solved
THOWG_JOdHsOPPATY?H?Da_Ec@AAWOO_kOaK,21,58,6,8.1084393293,2.1084393293,1.3514065549,Solved
THO\I_ge?FWchOO?aSGQ@?Fc_LOJ_E?PCY@H,21,60,6,8.108414238,2.108414238,1.351402373,Solved
THOXK_J?AC@JhHsCT?AI_CAmgWAG`CCGS?hp,21,59,6,8.1084015029,2.1084015029,1.3514002505,Solved
THO\I__e?FwcaWSA@S@I??du?@pOWC?AdCQ@,21,58,6,8.1083949482,2.1083949482,1.351399158,Solved
THOX?_J@Cc@JhHscTAAM?`o@?w??DY@oQ_CP,21,58,6,8.1083623031,2.1083623031,1.3513937172,Solved
THOXK_J?Mc?JhHsCT?AI_C?kADLO_IE?S?gp,21,59,6,8.1083559319,2.1083559319,1.3513926553,Solved
THoWC_HSdHsOPPADQ?@?FPGCf??@DIAR?Y?J,21,57,6,8.1083553078,2.1083553078,1.3513925513,Solved
THOKMa_EADchoDC__kHC`aATS_OVCC?GGc?J,21,59,6,8.108337095,2.108337095,1.3513895158,Solved
THO\M_geA?_hsGI??YGBQ_@PCOWs?p?KKCg`,21,58,6,8.1083347133,2.1083347133,1.3513891189,Solved
THOXK_J?IC@JhHscD?AI_C?mgWAI`CCGSOg_,21,58,6,8.1083249526,2.1083249526,1.3513874921,Solved
THOWG_JScHsOPPATWOH?Da_COalGAIAOOGOR,21,58,6,8.108320034,2.108320034,1.3513866723,Solved
THOWK_ISdHsOATS??ChCEaCNCAaIG?`?Kj?@,21,57,6,8.1083139242,2.1083139242,1.351385654,Solved
TGoXA_J@Gc@Hh@scUA?M@G@Q@OKHOQcCL?iO,21,58,6,8.1083020107,2.1083020107,1.3513836685,Solved
THOWK_ISdHsOATs??CHCEaCNC?aIGO`?kJH@,21,59,6,8.1082989142,2.1082989142,1.3513831524,Solved
THoWI_BSd@sOATs??chCE_SKWc?UQD?CDC?D,21,58,6,8.1082886718,2.1082886718,1.3513814453,Solved
T@?WK_JhMcT?SdPOY??QoG_K?kGCBjI?IGBH,21,59,6,8.1082101143,2.1082101143,1.3513683524,Solved
TH?XA_J@Mc?BhHocTA?M?CHSJCD?_goID?Ak,21,58,6,8.1082073508,2.1082073508,1.3513678918,Solved
THO\MagE?DcH_DA?_MMG@CATAAi_Q??GkD_H,21,57,6,8.1081911997,2.1081911997,1.3513652,Solved
THOXK_J?IC@JhHscT?AI_CAmgWAI`CCGC?gp,21,60,6,8.1081440056,2.1081440056,1.3513573343,Solved
THOWK_ISdHsOATS??CHCEaCNCAaIGO`?kJH@,21,59,6,8.1081388951,2.1081388951,1.3513564825,Solved
THOXA_BhMcT??tE?_@a@@`oE`@aHGG?bUY?P,21,59,6,8.1081175465,2.1081175465,1.3513529244,Solved
THoWK_JOD?sOPPATYO@?F_KDC@GOTGE_cOcD,21,58,6,8.108091272,2.108091272,1.3513485453,Solved
THO\M?geAC_LsGEQY?_IcG?[GEKGOGF_O_@q,21,59,6,8.1080670291,2.1080670291,1.3513445048,Solved
THoWE_JSc@sO@HH_WOOAiE?M?RGMOQGWG_?r,21,59,6,8.1080426535,2.1080426535,1.3513404422,Solved
THOWK_ISdHsOATs??ChCEaCNC?aIGO`?KJH@,21,59,6,8.1080285007,2.1080285007,1.3513380834,Solved
THOWG?JSdHsOPPs?CCII@ACib??CQoQg?OaF,21,57,6,8.1080211701,2.1080211701,1.3513368617,Solved
THOWK_JSdHsOPO?DSCWOUPOOA?w`KKc?oh@@,21,59,6,8.1079954108,2.1079954108,1.3513325685,Solved
THOXK_J?Mc?JhHsCT?AI_CGGADLO_G?T`B?J,21,58,6,8.1079668016,2.1079668016,1.3513278003,Solved
THOWG_JSdHoOPOs_C?WAX`KIiA?`K??A{HS@,21,58,6,8.1079464549,2.1079464549,1.3513244091,Solved
THOLA__e?FwcaW_?BO`IbDGOAUGQAM@@CSI@,21,58,6,8.1079122273,2.1079122273,1.3513187046,Solved
THOHM_J@Gc@JOch@sA?_D?IWd?MCGs@OiWAC,21,58,6,8.1079075106,2.1079075106,1.3513179184,Solved
THoWC_JSdHcOPPATGX@@Ec?Ke@MG?_ODG?cJ,21,59,6,8.1079069638,2.1079069638,1.3513178273,Solved
TH?XI_gE?FWChO?E_]DOOC`VC@_GJcU?D?QH,21,58,6,8.107886734,2.107886734,1.3513144557,Solved
THoGG?JOcHsOATs_wg?`HgSCZ??ig@@D@?GT,21,58,6,8.1078652914,2.1078652914,1.3513108819,Solved
THoWM_JOd@sO?@HSg_OsC_?[GSGIOlC@CO_H,21,57,6,8.1078376513,2.1078376513,1.3513062752,Solved
THOGK_JSdHsOATc??ChCEOQGdOa@AMG@_Y?I,21,57,6,8.1078375477,2.1078375477,1.351306258,Solved
THOXG_J?McT?pG?EwaAEAe?CBU@ABTI_??kB,21,58,6,8.1078193332,2.1078193332,1.3513032222,Solved
THOCMa_EADchoDC__KHC`aATS_OVC@G?UGCc,21,58,6,8.107796636,2.107796636,1.3512994393,Solved
THOWG_JSdHsOP@ATWOH?Da_COalGAIAOOGOR,21,58,6,8.107787345,2.107787345,1.3512978908,Solved
T@OWM?JGEC@AhHScTO?`P@SDQCKH_GAJCgGH,21,57,6,8.107742439,2.107742439,1.3512904065,Solved
TGoWK_JScHsOADo_CeH?UCAoHCiICDC?TO_P,21,59,6,8.1077329093,2.1077329093,1.3512888182,Solved
THoOC_JScHcOPPATGX@@E_?Ke@MK?_@GSWAd,21,58,6,8.1076987442,2.1076987442,1.351283124,Solved
THOXM_B@Ec?Jh@sCTA?@sg?DCcgOIOEDCWOH,21,59,6,8.107691097,2.107691097,1.3512818495,Solved
THoWE_BSDHc?ADs_ccS?hE?C@KKC`HECPCcB,21,58,6,8.1076857882,2.1076857882,1.3512809647,Solved
THoWC_JScHcOPPATGX@@E_?Ke@MK?_@GSWAd,21,59,6,8.1076819584,2.1076819584,1.3512803264,Solved
TGOWM_JOdHsOATc??ehCESGCwO?A@hGCPA@B,21,57,6,8.1076652417,2.1076652417,1.3512775403,Solved
T@OLEageAC_hp?x?@WG@d@oCgIGhPB?gSODC,21,59,6,8.1076533705,2.1076533705,1.3512755618,Solved
THOXK_J?Mc@JhHsCTAAI_C?gADLO_?@Pg@?J,21,58,6,8.1076416116,2.1076416116,1.3512736019,Solved
THOXK_J?Mc@JhHsCTAAI_C?gADLO_G@Pg@?J,21,59,6,8.1076315481,2.1076315481,1.3512719247,Solved
THO\I__e?FwcS??p_@sHC?sMH?_@CWoQCcPA,21,58,6,8.1076235556,2.1076235556,1.3512705926,Solved
THOXK_J?Mc@BhHs?TAAI_?AkADII_GEIAg?B,21,58,6,8.1075656334,2.1075656334,1.3512609389,Solved
THoWK_JOd@cOPPADYOHHA_CCWIGE?H@DTCKA,21,58,6,8.1075539822,2.1075539822,1.351258997,Solved
THOXG_J@Cc@JhHscTA?AV`?@?w?_HPO_rB?B,21,59,6,8.1075352354,2.1075352354,1.3512558726,Solved
TGO[MagE?Ccha@GSiSHcC_DKChL_OA?cG@_R,21,59,6,8.1075020955,2.1075020955,1.3512503492,Solved
THoWC_JSdGcOPPATGX@@Ec?Ke@MK?_ODG?cJ,21,59,6,8.1074608732,2.1074608732,1.3512434789,Solved
THOGC_ISdHsOPPH_GH?oF@DGU?d??wQiJO`?,21,58,6,8.1073711507,2.1073711507,1.3512285251,Solved
TGoXM_B?MC?BSchHsa@OGMC??iwpP?CGUCOP,21,59,6,8.1073511888,2.1073511888,1.3512251981,Solved
