g6,edges,alpha,theta,gap,ratio,status
HCpdU\n,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdU\v,19,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdU\z,19,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdU\|,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdU\},19,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdU\~,20,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdU]n,19,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdU]},19,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdU]~,20,3,3.2360679783,0.2360679783,1.0786893261,Solved
HCpdU^N,19,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdU^],19,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdU^^,20,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdU^f,19,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdU^j,19,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdU^l,19,3,3.2360679777,0.2360679777,1.0786893259,Solved
HCpdU^m,19,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdU^n,20,3,3.2360679796,0.2360679796,1.0786893265,Solved
HCpdU^r,19,3,3.2360679805,0.2360679805,1.0786893268,Solved
HCpdU^t,19,3,3.2360679802,0.2360679802,1.0786893267,Solved
HCpdU^u,19,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdU^v,20,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdU^x,19,3,3.2360679777,0.2360679777,1.0786893259,Solved
HCpdU^y,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdU^z,20,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdU^{,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdU^|,20,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdU^},20,3,3.2360679795,0.2360679795,1.0786893265,Solved
HCpdU^~,21,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdUg{,16,3,3.3358717909,0.3358717909,1.1119572636,Solved
HCpdUh],17,3,3.2360679805,0.2360679805,1.0786893268,Solved
HCpdUhe,16,3,3.2360679813,0.2360679813,1.0786893271,Solved
HCpdUhm,17,3,3.2360679806,0.2360679806,1.0786893269,Solved
HCpdUhu,17,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdUh{,17,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdUh},18,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdUi],17,3,3.3016943452,0.3016943452,1.1005647817,Solved
HCpdUif,17,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdUil,17,4,3.9999999998,-0.0000000002,0.9999999999,Solved
HCpdUim,17,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdUiu,17,3,3.2360679804,0.2360679804,1.0786893268,Solved
HCpdUiv,18,3,3.2360679794,0.2360679794,1.0786893265,Solved
HCpdUiy,17,3,3.2360679794,0.2360679794,1.0786893265,Solved
HCpdUi{,17,3,3.3016943435,0.3016943435,1.1005647812,Solved
HCpdUi|,18,3,3.2360679802,0.2360679802,1.0786893267,Solved
HCpdUi},18,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdUjF,17,4,3.9999999999,-0.0000000001,1.0000000000,Solved
HCpdUjL,17,3,3.2360679826,0.2360679826,1.0786893275,Solved
HCpdUjM,17,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdUjN,18,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdUjV,18,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdUjY,17,3,3.2360679800,0.2360679800,1.0786893267,Solved
HCpdUj\,18,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdUj],18,3,3.2360679786,0.2360679786,1.0786893262,Solved
HCpdUj^,19,3,3.2360679813,0.2360679813,1.0786893271,Solved
HCpdUjd,17,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdUje,17,3,3.2360679822,0.2360679822,1.0786893274,Solved
HCpdUjf,18,3,3.2360679791,0.2360679791,1.0786893264,Solved
HCpdUjh,17,4,3.9999999996,-0.0000000004,0.9999999999,Solved
HCpdUji,17,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdUjk,17,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdUjl,18,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdUjm,18,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdUjn,19,3,3.2360679808,0.2360679808,1.0786893269,Solved
HCpdUjq,17,3,3.3016943426,0.3016943426,1.1005647809,Solved
HCpdUjt,18,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdUju,18,3,3.2360679797,0.2360679797,1.0786893266,Solved
HCpdUjv,19,3,3.2360679807,0.2360679807,1.0786893269,Solved
HCpdUjw,17,3,3.3016943430,0.3016943430,1.1005647810,Solved
HCpdUjx,18,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdUjy,18,3,3.2360679792,0.2360679792,1.0786893264,Solved
HCpdUj{,18,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdUj|,19,3,3.2360679792,0.2360679792,1.0786893264,Solved
HCpdUj},19,3,3.2360679815,0.2360679815,1.0786893272,Solved
HCpdUj~,20,3,3.2360679794,0.2360679794,1.0786893265,Solved
HCpdUs~,19,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdUt^,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdUtn,19,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdUtv,19,3,3.2360679791,0.2360679791,1.0786893264,Solved
HCpdUtz,19,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdUt|,19,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdUt},19,3,3.2360679791,0.2360679791,1.0786893264,Solved
HCpdUt~,20,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdUun,19,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdUuv,19,3,3.2360679783,0.2360679783,1.0786893261,Solved
HCpdUuz,19,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdUu|,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdUu},19,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdUu~,20,3,3.2360679800,0.2360679800,1.0786893267,Solved
HCpdUvN,19,3,3.2360679775,0.2360679775,1.0786893258,Solved
HCpdUvV,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdUvZ,19,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdUv\,19,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdUv],19,3,3.2360679797,0.2360679797,1.0786893266,Solved
HCpdUv^,20,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdUvf,19,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdUvj,19,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdUvl,19,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdUvm,19,3,3.2360679786,0.2360679786,1.0786893262,Solved
HCpdUvn,20,3,3.2360679802,0.2360679802,1.0786893267,Solved
HCpdUvr,19,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdUvt,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdUvu,19,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdUvv,20,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdUvx,19,3,3.2360679811,0.2360679811,1.0786893270,Solved
HCpdUvy,19,3,3.2360679783,0.2360679783,1.0786893261,Solved
HCpdUvz,20,3,3.2360679809,0.2360679809,1.0786893270,Solved
HCpdUv{,19,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdUv|,20,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdUv},20,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdUv~,21,3,3.2360679818,0.2360679818,1.0786893273,Solved
HCpdUw~,19,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdUx^,19,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdUxn,19,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdUxu,18,3,3.2360679810,0.2360679810,1.0786893270,Solved
HCpdUxv,19,3,3.2360679821,0.2360679821,1.0786893274,Solved
HCpdUxz,19,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdUx|,19,3,3.2360679770,0.2360679770,1.0786893257,Solved
HCpdUx},19,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdUx~,20,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdUyn,19,3,3.2360679812,0.2360679812,1.0786893271,Solved
HCpdUyv,19,3,3.2360679794,0.2360679794,1.0786893265,Solved
HCpdUy},19,3,3.2360679818,0.2360679818,1.0786893273,Solved
HCpdUy~,20,3,3.2360679792,0.2360679792,1.0786893264,Solved
HCpdUzN,19,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdUz\,19,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdUz],19,3,3.2360679814,0.2360679814,1.0786893271,Solved
HCpdUz^,20,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdUzf,19,3,3.2360679790,0.2360679790,1.0786893263,Solved
HCpdUzj,19,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdUzl,19,3,3.2360679792,0.2360679792,1.0786893264,Solved
HCpdUzm,19,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdUzn,20,3,3.2360679806,0.2360679806,1.0786893269,Solved
HCpdUzr,19,3,3.2360679783,0.2360679783,1.0786893261,Solved
HCpdUzt,19,3,3.2360679796,0.2360679796,1.0786893265,Solved
HCpdUzu,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdUzv,20,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdUzx,19,3,3.2360679827,0.2360679827,1.0786893276,Solved
HCpdUzy,19,3,3.2360679812,0.2360679812,1.0786893271,Solved
HCpdUzz,20,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdUz{,19,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdUz|,20,3,3.2360679790,0.2360679790,1.0786893263,Solved
HCpdUz},20,3,3.2360679810,0.2360679810,1.0786893270,Solved
HCpdUz~,21,3,3.2360679783,0.2360679783,1.0786893261,Solved
HCpdU|},20,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdU|~,21,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdU}},20,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdU}~,21,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdU~],20,3,3.2360679818,0.2360679818,1.0786893273,Solved
HCpdU~^,21,3,3.2360679804,0.2360679804,1.0786893268,Solved
HCpdU~m,20,3,3.2360679826,0.2360679826,1.0786893275,Solved
HCpdU~n,21,3,3.2360679805,0.2360679805,1.0786893268,Solved
HCpdU~u,20,3,3.2360679796,0.2360679796,1.0786893265,Solved
HCpdU~v,21,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdU~y,20,3,3.2360679802,0.2360679802,1.0786893267,Solved
HCpdU~z,21,3,3.2360679777,0.2360679777,1.0786893259,Solved
HCpdU~{,20,3,3.2360679786,0.2360679786,1.0786893262,Solved
HCpdU~|,21,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdU~},21,3,3.2360679803,0.2360679803,1.0786893268,Solved
HCpdU~~,22,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdVG],16,4,4.0000000003,0.0000000003,1.0000000001,Solved
HCpdVHM,16,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdVH],17,3,3.2360679796,0.2360679796,1.0786893265,Solved
HCpdVH^,18,3,3.2360679783,0.2360679783,1.0786893261,Solved
HCpdVHi,16,3,3.2360679783,0.2360679783,1.0786893261,Solved
HCpdVHk,16,4,3.9999999986,-0.0000000014,0.9999999997,Solved
HCpdVHl,17,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdVHm,17,3,3.2360679824,0.2360679824,1.0786893275,Solved
HCpdVHn,18,3,3.2360679810,0.2360679810,1.0786893270,Solved
HCpdVHt,17,3,3.2360679790,0.2360679790,1.0786893263,Solved
HCpdVHy,17,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdVHz,18,3,3.2360679786,0.2360679786,1.0786893262,Solved
HCpdVH{,17,3,3.2989001803,0.2989001803,1.0996333934,Solved
HCpdVH|,18,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdVH},18,3,3.2360679795,0.2360679795,1.0786893265,Solved
HCpdVH~,19,3,3.2360679807,0.2360679807,1.0786893269,Solved
HCpdVI],17,3,3.2360679814,0.2360679814,1.0786893271,Solved
HCpdVI^,18,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdVI|,18,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdVJM,17,3,3.2360679807,0.2360679807,1.0786893269,Solved
HCpdVJN,18,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdVJZ,18,3,3.2360679795,0.2360679795,1.0786893265,Solved
HCpdVJ\,18,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVJ],18,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdVJ^,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVJd,17,3,3.2360679805,0.2360679805,1.0786893268,Solved
HCpdVJj,18,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVJl,18,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdVJm,18,3,3.2360679810,0.2360679810,1.0786893270,Solved
HCpdVJn,19,3,3.2360679795,0.2360679795,1.0786893265,Solved
HCpdVJt,18,3,3.2360679809,0.2360679809,1.0786893270,Solved
HCpdVJx,18,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdVJy,18,3,3.2360679804,0.2360679804,1.0786893268,Solved
HCpdVJz,19,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdVJ{,18,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdVJ|,19,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdVJ},19,3,3.2360679795,0.2360679795,1.0786893265,Solved
HCpdVJ~,20,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdVTn,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdVTz,19,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdVT|,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdVT},19,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdVT~,20,3,3.2360679790,0.2360679790,1.0786893263,Solved
HCpdVV],19,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdVV^,20,3,3.2360679795,0.2360679795,1.0786893265,Solved
HCpdVVj,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdVVl,19,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdVVm,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVVn,20,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdVVt,19,3,3.2360679820,0.2360679820,1.0786893273,Solved
HCpdVVy,19,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdVVz,20,3,3.2360679790,0.2360679790,1.0786893263,Solved
HCpdVV{,19,3,3.2360679797,0.2360679797,1.0786893266,Solved
HCpdVV|,20,3,3.2360679774,0.2360679774,1.0786893258,Solved
HCpdVV},20,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVV~,21,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdVXn,19,3,3.2360679825,0.2360679825,1.0786893275,Solved
HCpdVXu,18,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdVXv,19,3,3.2360679804,0.2360679804,1.0786893268,Solved
HCpdVX|,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVX},19,3,3.2360679824,0.2360679824,1.0786893275,Solved
HCpdVX~,20,3,3.2360679792,0.2360679792,1.0786893264,Solved
HCpdVY},19,3,3.2360679826,0.2360679826,1.0786893275,Solved
HCpdVY~,20,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdVZ],19,3,3.2360679810,0.2360679810,1.0786893270,Solved
HCpdVZ^,20,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdVZf,19,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdVZl,19,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdVZm,19,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdVZn,20,3,3.2360679800,0.2360679800,1.0786893267,Solved
HCpdVZu,19,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdVZv,20,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdVZy,19,3,3.2360679814,0.2360679814,1.0786893271,Solved
HCpdVZz,20,3,3.2360679816,0.2360679816,1.0786893272,Solved
HCpdVZ{,19,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdVZ|,20,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdVZ},20,3,3.2360679786,0.2360679786,1.0786893262,Solved
HCpdVZ~,21,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdV\},20,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdV\~,21,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdV^m,20,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdV^n,21,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdV^},21,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdV^~,22,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdVhm,18,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdVhn,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdVh{,18,3,3.2360679790,0.2360679790,1.0786893263,Solved
HCpdVh|,19,3,3.2360679814,0.2360679814,1.0786893271,Solved
HCpdVh},19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVh~,20,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdVj],19,3,3.2360679806,0.2360679806,1.0786893269,Solved
HCpdVj^,20,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdVjl,19,3,3.2360679792,0.2360679792,1.0786893264,Solved
HCpdVjm,19,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdVjn,20,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdVjt,19,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdVjy,19,3,3.2360679794,0.2360679794,1.0786893265,Solved
HCpdVjz,20,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdVj{,19,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdVj|,20,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdVj},20,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdVj~,21,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdVpn,19,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdVpu,18,3,3.2360679777,0.2360679777,1.0786893259,Solved
HCpdVpv,19,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdVpz,19,3,3.2360679821,0.2360679821,1.0786893274,Solved
HCpdVp|,19,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdVp},19,3,3.2360679797,0.2360679797,1.0786893266,Solved
HCpdVp~,20,3,3.2360679802,0.2360679802,1.0786893267,Solved
HCpdVq},19,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdVq~,20,3,3.2360679795,0.2360679795,1.0786893265,Solved
HCpdVr],19,3,3.2360679797,0.2360679797,1.0786893266,Solved
HCpdVr^,20,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdVrf,19,3,3.2360679814,0.2360679814,1.0786893271,Solved
HCpdVrj,19,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdVrl,19,3,3.2360679787,0.2360679787,1.0786893262,Solved
HCpdVrm,19,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdVrn,20,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdVrr,19,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdVrt,19,3,3.2360679790,0.2360679790,1.0786893263,Solved
HCpdVru,19,3,3.2360679792,0.2360679792,1.0786893264,Solved
HCpdVrv,20,3,3.2360679790,0.2360679790,1.0786893263,Solved
HCpdVrx,19,3,3.2360679779,0.2360679779,1.0786893260,Solved
HCpdVry,19,3,3.2360679824,0.2360679824,1.0786893275,Solved
HCpdVrz,20,3,3.2360679776,0.2360679776,1.0786893259,Solved
HCpdVr{,19,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVr|,20,3,3.2360679808,0.2360679808,1.0786893269,Solved
HCpdVr},20,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdVr~,21,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdVt},20,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdVt~,21,3,3.2360679800,0.2360679800,1.0786893267,Solved
HCpdVvm,20,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdVvn,21,3,3.2360679813,0.2360679813,1.0786893271,Solved
HCpdVvy,20,3,3.2360679791,0.2360679791,1.0786893264,Solved
HCpdVvz,21,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdVv{,20,3,3.2360679789,0.2360679789,1.0786893263,Solved
HCpdVv|,21,3,3.2360679798,0.2360679798,1.0786893266,Solved
HCpdVv},21,3,3.2360679806,0.2360679806,1.0786893269,Solved
HCpdVv~,22,3,3.2360679799,0.2360679799,1.0786893266,Solved
HCpdVx},20,3,3.2360679777,0.2360679777,1.0786893259,Solved
HCpdVx~,21,3,3.2360679788,0.2360679788,1.0786893263,Solved
HCpdVzm,20,3,3.2360679778,0.2360679778,1.0786893259,Solved
HCpdVzn,21,3,3.2360679780,0.2360679780,1.0786893260,Solved
HCpdVzu,20,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVzv,21,3,3.2360679805,0.2360679805,1.0786893268,Solved
HCpdVz{,20,3,3.2360679785,0.2360679785,1.0786893262,Solved
HCpdVz|,21,3,3.2360679774,0.2360679774,1.0786893258,Solved
HCpdVz},21,3,3.2360679782,0.2360679782,1.0786893261,Solved
HCpdVz~,22,3,3.2360679793,0.2360679793,1.0786893264,Solved
HCpdV~},22,3,3.2360679792,0.2360679792,1.0786893264,Solved
HCpdV~~,23,3,3.2360679801,0.2360679801,1.0786893267,Solved
HCpdbXk,16,3,3.0000000001,0.0000000001,1.0000000000,Solved
HCpdbXl,17,3,3.0000000002,0.0000000002,1.0000000001,Solved
HCpdbX{,17,3,3.0000000001,0.0000000001,1.0000000000,Solved
HCpdbX|,18,3,3.0000000006,0.0000000006,1.0000000002,Solved
HCpdbY[,16,3,3.2360679836,0.2360679836,1.0786893279,Solved
HCpdbY\,17,3,3.2360679775,0.2360679775,1.0786893258,Solved
HCpdbYi,16,3,3.2360679813,0.2360679813,1.0786893271,Solved
HCpdbYj,17,3,3.2360679813,0.2360679813,1.0786893271,Solved
HCpdbYk,16,3,3.0000000022,0.0000000022,1.0000000007,Solved
HCpdbYl,17,3,3.0000000047,0.0000000047,1.0000000016,Solved
HCpdbYr,17,3,3.0000000012,0.0000000012,1.0000000004,Solved
HCpdbYs,16,3,3.0000000024,0.0000000024,1.0000000008,Solved
HCpdbYt,17,3,3.0000000008,0.0000000008,1.0000000003,Solved
HCpdbYw,16,3,3.2360679807,0.2360679807,1.0786893269,Solved
HCpdbYx,17,3,3.2360679777,0.2360679777,1.0786893259,Solved
HCpdbYy,17,3,3.0000000027,0.0000000027,1.0000000009,Solved
HCpdbYz,18,3,3.0000000034,0.0000000034,1.0000000011,Solved
HCpdbY{,17,3,3.0000000023,0.0000000023,1.0000000008,Solved
HCpdbY|,18,3,3.0000000006,0.0000000006,1.0000000002,Solved
HCpdbZE,16,4,3.9999999995,-0.0000000005,0.9999999999,Solved
HCpdbZF,17,4,3.9999999988,-0.0000000012,0.9999999997,Solved
HCpdbZJ,17,3,3.0000000032,0.0000000032,1.0000000011,Solved
HCpdbZL,17,3,3.0000000016,0.0000000016,1.0000000005,Solved
HCpdbZQ,16,3,3.0000000024,0.0000000024,1.0000000008,Solved
HCpdbZR,17,3,3.0000000026,0.0000000026,1.0000000009,Solved
HCpdbZS,16,3,3.2360679781,0.2360679781,1.0786893260,Solved
HCpdbZT,17,3,3.2360679784,0.2360679784,1.0786893261,Solved
HCpdbZU,17,3,3.0000000006,0.0000000006,1.0000000002,Solved
HCpdbZV,18,3,3.0000000005,0.0000000005,1.0000000002,Solved
HCpdbZX,17,3,3.0000000008,0.0000000008,1.0000000003,Solved
HCpdbZY,17,3,3.0000000006,0.0000000006,1.0000000002,Solved
HCpdbZZ,18,3,3.0000000036,0.0000000036,1.0000000012,Solved
HCpdbZ[,17,3,3.0000000033,0.0000000033,1.0000000011,Solved
HCpdbZ\,18,3,3.0000000009,0.0000000009,1.0000000003,Solved
HCpdbZa,16,4,3.9999999997,-0.0000000003,0.9999999999,Solved
HCpdbZb,17,4,3.9999999998,-0.0000000002,1.0000000000,Solved
HCpdbZd,17,3,3.0000000003,0.0000000003,1.0000000001,Solved
HCpdbZe,17,3,3.0000000010,0.0000000010,1.0000000003,Solved
HCpdbZf,18,3,3.0000000018,0.0000000018,1.0000000006,Solved
HCpdbZh,17,3,3.0000000002,0.0000000002,1.0000000001,Solved
HCpdbZi,17,3,3.0000000039,0.0000000039,1.0000000013,Solved
HCpdbZj,18,3,3.0000000046,0.0000000046,1.0000000015,Solved
HCpdbZk,17,3,3.0000000004,0.0000000004,1.0000000001,Solved
HCpdbZl,18,3,3.0000000007,0.0000000007,1.0000000002,Solved
HCpdbZm,18,3,3.0000000003,0.0000000003,1.0000000001,Solved
HCpdbZn,19,3,3.0000000032,0.0000000032,1.0000000011,Solved
HCpdbZo,16,4,4.0000000002,0.0000000002,1.0000000000,Solved
HCpdbZp,17,4,3.9999999999,-0.0000000001,1.0000000000,Solved
HCpdbZq,17,3,3.0000000021,0.0000000021,1.0000000007,Solved
HCpdbZr,18,3,3.0000000010,0.0000000010,1.0000000003,Solved
HCpdbZs,17,3,3.0000000089,0.0000000089,1.0000000030,Solved
HCpdbZt,18,3,3.0000000022,0.0000000022,1.0000000007,Solved
HCpdbZu,18,3,3.0000000014,0.0000000014,1.0000000005,Solved
HCpdbZv,19,3,3.0000000003,0.0000000003,1.0000000001,Solved
HCpdbZw,17,3,3.0000000036,0.0000000036,1.0000000012,Solved
HCpdbZx,18,3,3.0000000011,0.0000000011,1.0000000004,Solved
HCpdbZy,18,3,3.0000000024,0.0000000024,1.0000000008,Solved
HCpdbZz,19,3,3.0000000004,0.0000000004,1.0000000001,Solved
HCpdbZ{,18,3,3.0000000004,0.0000000004,1.0000000001,Solved
HCpdbZ|,19,3,3.0000000003,0.0000000003,1.0000000001,Solved
HCpdbZ},19,3,3.0000000009,0.0000000009,1.0000000003,Solved
HCpdbZ~,20,3,3.0000000003,0.0000000003,1.0000000001,Solved
HCpdbg^,17,4,3.9999999998,-0.0000000002,1.0000000000,Solved
HCpdbgn,17,3,3.0000000001,0.0000000001,1.0000000000,Solved
HCpdbgu,16,3,3.2547906316,0.2547906316,1.0849302105,Solved
HCpdbgv,17,3,3.0000000001,0.0000000001,1.0000000000,Solved
HCpdbgy,16,3,3.2360679811,0.2360679811,1.0786893270,Solved
HCpdbgz,17,3,3.2360679776,0.2360679776,1.0786893259,Solved
