g6,edges,alpha,theta,gap,ratio,status
FQzno,14,2,2.0000000007,0.0000000007,1.0000000004,Solved
FQznw,15,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQzuo,13,2,2.2360679777,0.2360679777,1.1180339889,Solved
FQzvO,13,2,2.0000000001,0.0000000001,1.0000000001,Solved
FQzvg,14,2,2.0000000001,0.0000000001,1.0000000001,Solved
FQzvo,14,2,2.0000000005,0.0000000005,1.0000000002,Solved
FQzvw,15,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQz~w,16,2,2.0000000001,0.0000000001,1.0000000000,Solved
FQ~vW,15,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQ~vo,15,2,2.0000000015,0.0000000015,1.0000000007,Solved
FQ~vw,16,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQ~~w,17,2,2.0000000000,-0.0000000000,1.0000000000,Solved
FTm~o,15,2,2.0000000000,0.0000000000,1.0000000000,Solved
FTm~w,16,2,2.0000000000,-0.0000000000,1.0000000000,Solved
FTnvg,15,2,2.0000000001,0.0000000001,1.0000000001,Solved
FTnvo,15,2,2.0000000019,0.0000000019,1.0000000009,Solved
FTnvw,16,2,2.0000000001,0.0000000001,1.0000000000,Solved
FTn~w,17,2,2.0000000000,-0.0000000000,1.0000000000,Solved
FTznw,16,2,2.0000000004,0.0000000004,1.0000000002,Solved
FTzvW,15,2,2.0000000001,0.0000000001,1.0000000000,Solved
FTzvg,15,2,2.0000000001,0.0000000001,1.0000000000,Solved
FTzvo,15,2,2.0000000001,0.0000000001,1.0000000000,Solved
FTzvw,16,2,2.0000000000,0.0000000000,1.0000000000,Solved
FTz~w,17,2,2.0000000003,0.0000000003,1.0000000002,Solved
FT~~w,18,2,1.9999999999,-0.0000000001,1.0000000000,Solved
FUZuw,14,2,2.2360679774,0.2360679774,1.1180339887,Solved
FUZvW,14,2,2.2360679771,0.2360679771,1.1180339885,Solved
FUZv_,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FUZvg,14,2,2.2360679775,0.2360679775,1.1180339888,Solved
FUZvo,14,2,2.2360679778,0.2360679778,1.1180339889,Solved
FUZvw,15,2,2.2360679775,0.2360679775,1.1180339887,Solved
FUZ~o,15,2,2.2360679774,0.2360679774,1.1180339887,Solved
FUZ~w,16,2,2.2360679775,0.2360679775,1.1180339887,Solved
FUxuo,13,2,2.2360679779,0.2360679779,1.1180339890,Solved
FUxvO,13,2,2.0000000008,0.0000000008,1.0000000004,Solved
FUxv_,13,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FUxvo,14,2,2.0000000001,0.0000000001,1.0000000000,Solved
FUxvw,15,2,2.0000000001,0.0000000001,1.0000000001,Solved
FUz]w,15,2,2.0000000001,0.0000000001,1.0000000000,Solved
FUz^o,15,2,2.0000000000,0.0000000000,1.0000000000,Solved
FUz^w,16,2,2.0000000000,0.0000000000,1.0000000000,Solved
FUzro,14,2,2.1099162642,0.1099162642,1.0549581321,Solved
FUzvW,15,2,2.0000000001,0.0000000001,1.0000000001,Solved
FUzvo,15,2,2.0000000000,0.0000000000,1.0000000000,Solved
FUzvw,16,2,2.0000000003,0.0000000003,1.0000000002,Solved
FUz~w,17,2,2.0000000000,0.0000000000,1.0000000000,Solved
FU~vW,16,2,2.0000000001,0.0000000001,1.0000000000,Solved
FU~vo,16,2,2.0000000002,0.0000000002,1.0000000001,Solved
FU~vw,17,2,2.0000000000,0.0000000000,1.0000000000,Solved
FU~~w,18,2,2.0000000000,-0.0000000000,1.0000000000,Solved
FV~~w,19,2,1.9999999999,-0.0000000001,1.0000000000,Solved
F]y~w,17,2,2.0000000001,0.0000000001,1.0000000001,Solved
F]zlw,16,2,2.0000000006,0.0000000006,1.0000000003,Solved
F]znW,16,2,2.0000000000,-0.0000000000,1.0000000000,Solved
F]zno,16,2,2.0000000001,0.0000000001,1.0000000000,Solved
F]znw,17,2,1.9999999991,-0.0000000009,0.9999999996,Solved
F]z~w,18,2,1.9999999998,-0.0000000002,0.9999999999,Solved
F]~vo,17,2,2.0000000005,0.0000000005,1.0000000002,Solved
F]~vw,18,2,2.0000000000,-0.0000000000,1.0000000000,Solved
F]~~w,19,2,1.9999999990,-0.0000000010,0.9999999995,Solved
F^~~w,20,2,2.0000000000,-0.0000000000,1.0000000000,Solved
F~~~w,21,1,1.0000000000,-0.0000000000,1.0000000000,Solved
