g6,n,edges,alpha,theta,gap,ratio,status
NG??[EKcaOE`CYHCjGG,15,30,5,6.1959392114,1.1959392114,1.2391878423,Solved
NK@KOogG?__t@s_TGDW,15,30,5,6.1959323145,1.1959323145,1.2391864629,Solved
N@?WcQCOZ?@R@qQgS?w,15,30,5,6.1959267131,1.1959267131,1.2391853426,Solved
NB??HIBQcWBOORIGoag,15,30,5,6.1959015924,1.1959015924,1.2391803185,Solved
N@?QS?hRE??xEQGDosG,15,30,5,6.1958530381,1.1958530381,1.2391706076,Solved
No??OWQE?KceOY[oF_O,15,30,5,6.1958195580,1.1958195580,1.2391639116,Solved
NGCOGHQbCBCIAbIoY?W,15,30,5,6.1957401653,1.1957401653,1.2391480331,Solved
N@DCC@AQT??LBYDdDo_,15,30,5,6.1957115645,1.1957115645,1.2391423129,Solved
N_I??SaKABgQFHLPBp?,15,31,5,6.1957051391,1.1957051391,1.2391410278,Solved
N@@CCXIC_w?FQCGps_o,15,30,5,6.1955901763,1.1955901763,1.2391180353,Solved
N@?[CPGQd??bPQChc[_,15,30,5,6.1954125288,1.1954125288,1.2390825058,Solved
N_?D?[QDAOeG@JIKN_?,15,29,5,6.1952568228,1.1952568228,1.2390513646,Solved
NoCG_P??OKcLGkTCO{?,15,28,5,6.1952355488,1.1952355488,1.2390471098,Solved
NB??KECIcWBCQWGbgi_,15,30,5,6.1951705325,1.1951705325,1.2390341065,Solved
N@?IKQCQAAAbEIG{SOo,15,30,5,6.1951621553,1.1951621553,1.2390324311,Solved
NWCOGQBcAWHO@T?uECW,15,30,5,6.1950392018,1.1950392018,1.2390078404,Solved
N@OCGdCgKOB_?Z@UKOW,15,29,5,6.1949210541,1.1949210541,1.2389842108,Solved
N@CH?`UhQSS?o?Ap_ho,15,30,5,6.1949093183,1.1949093183,1.2389818637,Solved
N?C@chGo?LCeIUR_Q@g,15,31,5,6.1948244769,1.1948244769,1.2389648954,Solved
N@?HK@HD?qG`_lITWR?,15,31,5,6.1947418203,1.1947418203,1.2389483641,Solved
NQQ?GOOG_Bg@BLcpC[_,15,29,5,6.1946778749,1.1946778749,1.2389355750,Solved
N@@CS@GCGqObW_BSc{?,15,29,5,6.1946221539,1.1946221539,1.2389244308,Solved
NGCGgED_aQEA`BIOiEG,15,30,5,6.1944956496,1.1944956496,1.2388991299,Solved
N@Q?XA?CkAk_CBBWg[O,15,29,5,6.1943954095,1.1943954095,1.2388790819,Solved
No??GSPEADciS_JGn_?,15,30,5,6.1943923277,1.1943923277,1.2388784655,Solved
NGCOSKoPCWSO?mALIGW,15,30,5,6.1943675174,1.1943675174,1.2388735035,Solved
N?CPcDPHCGHBAMJOWOW,15,30,5,6.1943286083,1.1943286083,1.2388657217,Solved
NB?HAGg`KO?ZD@OipWO,15,30,5,6.1942622739,1.1942622739,1.2388524548,Solved
NSP?OG_@_bGBEKGpo[_,15,29,5,6.1941981994,1.1941981994,1.2388396399,Solved
NAGCHCSaE@K_?\AaaiG,15,29,5,6.1940845490,1.1940845490,1.2388169098,Solved
N`O?C_JHQKD@?dDGro?,15,29,5,6.1939950050,1.1939950050,1.2387990010,Solved
N@G?WgQPF?@NWG_sr_O,15,31,5,6.1939829954,1.1939829954,1.2387965991,Solved
NB??OYG_qKCHHKDhX?o,15,30,5,6.1939658002,1.1939658002,1.2387931600,Solved
Ns??GSPE`IGPPKM@lc?,15,31,5,6.1938953698,1.1938953698,1.2387790740,Solved
NGCOGUA`SCICIFKQHcG,15,30,5,6.1938066607,1.1938066607,1.2387613321,Solved
NoC?GOOTPTC[PWK_h_g,15,31,5,6.1937780706,1.1937780706,1.2387556141,Solved
NW?OOWQMAGOOOP_I_N_,15,27,5,6.1937672841,1.1937672841,1.2387534568,Solved
N_G_C_FApCJ?@FSIRo?,15,29,5,6.1937138427,1.1937138427,1.2387427685,Solved
N_Go?[q@_ogE_QW_r?g,15,30,5,6.1936879567,1.1936879567,1.2387375913,Solved
N@O_[?__Gew_AXDCg[G,15,29,5,6.1936584066,1.1936584066,1.2387316813,Solved
N`??Y?bECWAX`SPKD?w,15,30,5,6.1936376184,1.1936376184,1.2387275237,Solved
N@?IIOWDP?GF`IaaSW?,15,28,5,6.1936310543,1.1936310543,1.2387262109,Solved
N?C@cDSJCWWOD@OUdKO,15,30,5,6.1936183517,1.1936183517,1.2387236703,Solved
NG??WQD_`aEabASojE?,15,30,5,6.1935787104,1.1935787104,1.2387157421,Solved
Nh??WGCCGQqOGJQXOYO,15,29,5,6.1935404511,1.1935404511,1.2387080902,Solved
NB??[CabAO?lHAO[r?o,15,30,5,6.1933343047,1.1933343047,1.2386668609,Solved
NQ??HOSIKSAQOwPRP_o,15,30,5,6.1933080008,1.1933080008,1.2386616002,Solved
N`@G`?H?kSKBCH@UowO,15,30,5,6.1932797629,1.1932797629,1.2386559526,Solved
N@?Q@QBRE?@pEIGDowG,15,30,5,6.1932651091,1.1932651091,1.2386530218,Solved
No??GcKDABDISgIeN_?,15,30,5,6.1931650574,1.1931650574,1.2386330115,Solved
N_?HGcWGKDGiT?AUd@o,15,30,5,6.1931157210,1.1931157210,1.2386231442,Solved
NG??sEWJ@_Hg@Y`aIAW,15,30,5,6.1931080311,1.1931080311,1.2386216062,Solved
NB?GOI@OsGCsq?CqdF?,15,29,5,6.1930546277,1.1930546277,1.2386109255,Solved
N??GiQGPK_KPm?GuEk?,15,30,5,6.1930092684,1.1930092684,1.2386018537,Solved
NQ?OOO`Oj?QOBJ@VOx?,15,30,5,6.1930091757,1.1930091757,1.2386018351,Solved
No?CoKpAQWCBOHDCn_?,15,30,5,6.1929941582,1.1929941582,1.2385988316,Solved
N?LPAAP_`GGOCVANPw?,15,30,5,6.1929682031,1.1929682031,1.2385936406,Solved
N??HsPSo?gciIIOqQ?w,15,31,5,6.1929424281,1.1929424281,1.2385884856,Solved
NGCOGY@_pSIC`BKChSG,15,30,5,6.1929261858,1.1929261858,1.2385852372,Solved
NG?GkQG`@DIgEEOoeEG,15,30,5,6.1928740586,1.1928740586,1.2385748117,Solved
NI_aD?A?Oh@RBKcKBw?,15,29,5,6.1928249653,1.1928249653,1.2385649931,Solved
NB?I@ICQKO?\CDHapWO,15,30,5,6.1927823071,1.1927823071,1.2385564614,Solved
N?CaPQOSQHT?CB@kowO,15,30,5,6.1927535982,1.1927535982,1.2385507196,Solved
No??PGgNAKIS`_EQiKO,15,31,5,6.1927479827,1.1927479827,1.2385495965,Solved
N_?oX?wB?qGB_wSSSOg,15,30,5,6.1927400172,1.1927400172,1.2385480034,Solved
NC_?H@?AwjIaIbJGIWG,15,31,5,6.1927238430,1.1927238430,1.2385447686,Solved
N@?WcP?`JA@T@wQcS?w,15,30,5,6.1926873152,1.1926873152,1.2385374630,Solved
Ng?X?_H?i?eD`DAqox?,15,30,5,6.1926841984,1.1926841984,1.2385368397,Solved
N@QAC@@a@W?ZDHDkDWO,15,30,5,6.1926015329,1.1926015329,1.2385203066,Solved
N??sKPWI?cb?OtGZW`_,15,31,5,6.1925861309,1.1925861309,1.2385172262,Solved
N@@ICOSO[DDOc@AEcwG,15,29,5,6.1925140969,1.1925140969,1.2385028194,Solved
N??W`pIPB?OXh?AeuE?,15,30,5,6.1924963800,1.1924963800,1.2384992760,Solved
N@GYI`?aK_@D@YGdsW_,15,31,5,6.1924949662,1.1924949662,1.2384989932,Solved
NB?ICGcacO?\DDGahKG,15,30,5,6.1924860333,1.1924860333,1.2384972067,Solved
NHa@A?G@WLAHAdsGBw?,15,29,5,6.1924741340,1.1924741340,1.2384948268,Solved
N?GSITOKD??h?lRApE_,15,30,5,6.1924094400,1.1924094400,1.2384818880,Solved
N@Q@AIISC_?L?uBdD_o,15,30,5,6.1923397410,1.1923397410,1.2384679482,Solved
NGCOSKoaAWSO@k?NIGW,15,30,5,6.1923150844,1.1923150844,1.2384630169,Solved
N@OGSb?W?IOaCiGb?}?,15,28,5,6.1922832597,1.1922832597,1.2384566519,Solved
NG?WSQQGp_Gg?N`aJ?W,15,30,5,6.1922320256,1.1922320256,1.2384464051,Solved
N@Q?WH?CXDR?ORGXOQW,15,29,5,6.1922136935,1.1922136935,1.2384427387,Solved
N_CP_CdAIAhGj?@dU@G,15,30,5,6.1922047088,1.1922047088,1.2384409418,Solved
N@@Gc?Wab?@X@yO[S_g,15,30,5,6.1921693469,1.1921693469,1.2384338694,Solved
N@?GQIBhAcHAaAHHaWo,15,30,5,6.1921277471,1.1921277471,1.2384255494,Solved
N?C`_ghOq@P`o_BAuAG,15,30,5,6.1921265618,1.1921265618,1.2384253124,Solved
N@O?Y?c`Oe[?D@AMo[O,15,29,5,6.1920973392,1.1920973392,1.2384194678,Solved
N`?Y@?I_WOoCPRCrCp_,15,30,5,6.1920765419,1.1920765419,1.2384153084,Solved
NG?oOQ@Oi_P`CTGiox?,15,30,5,6.1920644516,1.1920644516,1.2384128903,Solved
N@??IIKIu?GSEaFBSGo,15,30,5,6.1919549377,1.1919549377,1.2383909875,Solved
N@OCGgQHCOw?@JA\KWO,15,29,5,6.1919344262,1.1919344262,1.2383868852,Solved
N@?GsIGOt?GpQADKcKo,15,30,5,6.1918870464,1.1918870464,1.2383774093,Solved
Ng?_Qo_`?DaQAHDAo{?,15,28,5,6.1918634321,1.1918634321,1.2383726864,Solved
NoCa?_K?yOOCGrDF?x_,15,30,5,6.1918543438,1.1918543438,1.2383708688,Solved
NGCOGU@_SSICHFKgHaG,15,30,5,6.1918482502,1.1918482502,1.2383696500,Solved
NL??G?IOqWPWDW_YDaG,15,29,5,6.1917408150,1.1917408150,1.2383481630,Solved
NB?G@MAHISO`e??dhKG,15,29,5,6.1917132255,1.1917132255,1.2383426451,Solved
NB??SGb_aW_eH_QPr?o,15,30,5,6.1917118873,1.1917118873,1.2383423775,Solved
N?KaA?a_agQgC[A]PoO,15,30,5,6.1917077407,1.1917077407,1.2383415481,Solved
N`G??GHB_eP`GpTgIEO,15,30,5,6.1916958581,1.1916958581,1.2383391716,Solved
N@OYC@?@GNAYaHGstB?,15,31,5,6.1915650621,1.1915650621,1.2383130124,Solved
N?CPaGcJC_WOAZOePKG,15,30,5,6.1915402249,1.1915402249,1.2383080450,Solved
N_?X`OOO[K@SIISPsa_,15,31,5,6.1915249526,1.1915249526,1.2383049905,Solved
NG?GkEOeAPCg?fIGigG,15,30,5,6.1915127309,1.1915127309,1.2383025462,Solved
NGCOSKoPcGT??jAMIGW,15,30,5,6.1914915388,1.1914915388,1.2382983078,Solved
N@?IQAEa?ibGg_P@cMG,15,29,5,6.1914847379,1.1914847379,1.2382969476,Solved
N_?D?KMHA_`HKHESN_?,15,29,5,6.1914237578,1.1914237578,1.2382847516,Solved
N@?ISIGDGoG`OUGxSOo,15,30,5,6.1914068904,1.1914068904,1.2382813781,Solved
N@?@OgKdbQGS_WU?s_g,15,30,5,6.1913649270,1.1913649270,1.2382729854,Solved
N@EAC@@RD?@DBiCtCw_,15,30,5,6.1913259741,1.1913259741,1.2382651948,Solved
NAGCKGHDCOk_ChGQgUG,15,29,5,6.1912806922,1.1912806922,1.2382561384,Solved
N??HOgo_iBIoiPUCS`G,15,31,5,6.1912735238,1.1912735238,1.2382547048,Solved
N?HC`aGHI`GW?FBor_O,15,30,5,6.1912714614,1.1912714614,1.2382542923,Solved
NQ??Goa_pGhORGEIOgg,15,29,5,6.1912612955,1.1912612955,1.2382522591,Solved
NK??YEGDHO?J@YK`x__,15,30,5,6.1912534844,1.1912534844,1.2382506969,Solved
N?HCHH?KKOi@?xEwR_O,15,30,5,6.1912268227,1.1912268227,1.2382453645,Solved
NK??W`BH?ocWbGPBPIG,15,29,5,6.1912069995,1.1912069995,1.2382413999,Solved
NGCG_M@``_hC_RI_icG,15,30,5,6.1911344262,1.1911344262,1.2382268852,Solved
NGCOSWoPcOSO@i?NIGW,15,30,5,6.1910898386,1.1910898386,1.2382179677,Solved
No??G_HPPDDWTHMcJ`?,15,31,5,6.1910175985,1.1910175985,1.2382035197,Solved
N@@@@PI`E?@pEEC\OwO,15,30,5,6.1910149928,1.1910149928,1.2382029986,Solved
NK?H?OP@i?w_CrAjSh?,15,30,5,6.1909713193,1.1909713193,1.2381942639,Solved
NWHAC?C?wd@HDDeGBw?,15,29,5,6.1909581251,1.1909581251,1.2381916250,Solved
NQ?g_P@Ab?qG_q@L_t_,15,30,5,6.1908331431,1.1908331431,1.2381666286,Solved
N@@ICQ?OGa`TEcHwS_o,15,30,5,6.1908222956,1.1908222956,1.2381644591,Solved
N?C`AEA`_ZAkg@QKiBO,15,31,5,6.1908067828,1.1908067828,1.2381613566,Solved
NQ??Goa_`IhORGEKOgg,15,29,5,6.1907714520,1.1907714520,1.2381542904,Solved
NK?GGOW_qIAWGiHLX?o,15,30,5,6.1907642833,1.1907642833,1.2381528567,Solved
N_G_C_FApCJ@@ESGro?,15,29,5,6.1907518725,1.1907518725,1.2381503745,Solved
N`?GACaCcCPMQMHUAl?,15,31,5,6.1907405857,1.1907405857,1.2381481171,Solved
N_?hohHOD??ZDEMCOCw,15,31,5,6.1907333546,1.1907333546,1.2381466709,Solved
N@?AKGkOOsWCeC@FDWG,15,29,5,6.1907188038,1.1907188038,1.2381437608,Solved
NG??sEWJ@OIg@Y`aIAW,15,30,5,6.1906364351,1.1906364351,1.2381272870,Solved
N?G_gGpOiQR_o_EOsBG,15,30,5,6.1906345061,1.1906345061,1.2381269012,Solved
N@@CKPICOw?FQCGps_o,15,30,5,6.1906215238,1.1906215238,1.2381243048,Solved
N@@HKP?C[D@BEGOps_o,15,30,5,6.1905909531,1.1905909531,1.2381181906,Solved
NG?GSDAd`oS?@JDXJGO,15,30,5,6.1905855646,1.1905855646,1.2381171129,Solved
N@r@Gq_SE??\?uDGdAg,15,32,5,6.1905823141,1.1905823141,1.2381164628,Solved
N`??CTEJ?wCPCcPPpCo,15,30,5,6.1905718912,1.1905718912,1.2381143782,Solved
N@_QA?Q@W]H__XIcsB_,15,31,5,6.1904368459,1.1904368459,1.2380873692,Solved
NCOa@?H@kOocSPKaBw?,15,29,5,6.1904258882,1.1904258882,1.2380851776,Solved
NCOgQ?Aa@biCDWGd_y_,15,31,5,6.1904107669,1.1904107669,1.2380821534,Solved
N?G_gGpQIER_o_EOsBG,15,30,5,6.1903496932,1.1903496932,1.2380699386,Solved
N?CPH@HPAcOYj?AUUCG,15,30,5,6.1903299268,1.1903299268,1.2380659854,Solved
NGCOGd@a`SY?@MGPpcG,15,30,5,6.1903153779,1.1903153779,1.2380630756,Solved
NaG_O_A@WOkD_pDIox?,15,30,5,6.1903147367,1.1903147367,1.2380629473,Solved
N??HPi?Pi`R?EGHBwWO,15,30,5,6.1903081006,1.1903081006,1.2380616201,Solved
N@AIAABAHSBGDUHdWB_,15,31,5,6.1902425290,1.1902425290,1.2380485058,Solved
N@?IOiCOTCG`GkELPGo,15,30,5,6.1901547292,1.1901547292,1.2380309458,Solved
N@?AKGioDO?eORFCbW_,15,30,5,6.1901332508,1.1901332508,1.2380266502,Solved
N@?IKIGOGgh@ESGxSOo,15,30,5,6.1901155988,1.1901155988,1.2380231198,Solved
NG??kUSHAIF?AM_`jAG,15,30,5,6.1900842157,1.1900842157,1.2380168431,Solved
N@Cck`GWE?@b@YAccKg,15,31,5,6.1900525060,1.1900525060,1.2380105012,Solved
N`GGgSSOIACbAEggqGo,15,31,5,6.1900046219,1.1900046219,1.2380009244,Solved
NB??OY@OsWAoHgGNX?o,15,30,5,6.1898010063,1.1898010063,1.2379602013,Solved
N`??KQGHOdCWDHQch`_,15,30,5,6.1897955611,1.1897955611,1.2379591122,Solved
NW??GOPFADogM`bGIWG,15,30,5,6.1897762604,1.1897762604,1.2379552521,Solved
NOOG__`Ai?wOHRDJOx?,15,30,5,6.1897312843,1.1897312843,1.2379462569,Solved
NCHKH__S?F_eApSGp@g,15,31,5,6.1897147985,1.1897147985,1.2379429597,Solved
NQ??G@BDSYDQq?CodcG,15,29,5,6.1896901491,1.1896901491,1.2379380298,Solved
N?C@cTS`?gD_OVIMWP_,15,31,5,6.1896897314,1.1896897314,1.2379379463,Solved
N??_p`EUBCPg_SBAuCG,15,30,5,6.1896547005,1.1896547005,1.2379309401,Solved
N`?XHOWOYCAHGE`HpOo,15,31,5,6.1896040076,1.1896040076,1.2379208015,Solved
N`H??GHB_eP@WoDhAEo,15,30,5,6.1896013719,1.1896013719,1.2379202744,Solved
N@@ICP@EdG?wCJGLPOW,15,30,5,6.1895973204,1.1895973204,1.2379194641,Solved
N?CiPa@Ga`W?AFDLOwO,15,30,5,6.1894890452,1.1894890452,1.2378978090,Solved
NI_aD?AA?p?r@[cKBw?,15,29,5,6.1893525778,1.1893525778,1.2378705156,Solved
NGCG_M@`aOeC_RI_icG,15,30,5,6.1892834135,1.1892834135,1.2378566827,Solved
N@?ISF?HGhG_IRETOR_,15,31,5,6.1892822475,1.1892822475,1.2378564495,Solved
NH?Gs?ADACgkI[HYR@_,15,31,5,6.1892389199,1.1892389199,1.2378477840,Solved
N@@ICQAAGsGJHHCssb?,15,31,5,6.1892220455,1.1892220455,1.2378444091,Solved
NK??GoWPPDgSHPacp`_,15,31,5,6.1892050671,1.1892050671,1.2378410134,Solved
NGCGKEC__dDBQELOiK_,15,31,5,6.1892010236,1.1892010236,1.2378402047,Solved
N_GP?cLB`_?J?iX@r?o,15,30,5,6.1891749169,1.1891749169,1.2378349834,Solved
N@@CQ@G_XKODDcFPDGo,15,30,5,6.1891620712,1.1891620712,1.2378324142,Solved
NCKqAaAGaGP??^@p@FG,15,30,5,6.1891364613,1.1891364613,1.2378272923,Solved
NK?KIOcE@C?N?{DAx?g,15,30,5,6.1890920071,1.1890920071,1.2378184014,Solved
N?SckOoGQGGKCF?mP_W,15,30,5,6.1890885097,1.1890885097,1.2378177019,Solved
N@?YS@HaD??FPECpcw_,15,30,5,6.1890638930,1.1890638930,1.2378127786,Solved
N@?GIEIEUGKCd??ddHG,15,29,5,6.1889647656,1.1889647656,1.2377929531,Solved
NGCHK@CcCPEG@FA{IWO,15,30,5,6.1889519185,1.1889519185,1.2377903837,Solved
N?KOH@DScO_XX@aouC_,15,31,5,6.1888842491,1.1888842491,1.2377768498,Solved
NaGP?OB@Q?eD_dBIox?,15,30,5,6.1888378797,1.1888378797,1.2377675759,Solved
N@?ISIGOQg@BDKGxSOo,15,30,5,6.1888364806,1.1888364806,1.2377672961,Solved
N_K??eAHaIP_O`CMckO,15,29,5,6.1888009443,1.1888009443,1.2377601889,Solved
N@GX?`EaScKGo?@d`LO,15,30,5,6.1887983107,1.1887983107,1.2377596621,Solved
N@G\AaCQE??rAYCccKg,15,31,5,6.1887635829,1.1887635829,1.2377527166,Solved
NG?GsCgOcgS_?]D[J?o,15,30,5,6.1887505611,1.1887505611,1.2377501122,Solved
NCS`@aAO_B_WBLTBP`_,15,31,5,6.1887144102,1.1887144102,1.2377428820,Solved
N?CHKH`aAcMAc_@KdHG,15,30,5,6.1886801236,1.1886801236,1.2377360247,Solved
N??PaOkHSoWOEDPaOKW,15,30,5,6.1886651515,1.1886651515,1.2377330303,Solved
N`OG`?G?x@AKPF`bOx?,15,30,5,6.1886604712,1.1886604712,1.2377320942,Solved
N?CPYPC_a_SGhAANEM?,15,30,5,6.1886313009,1.1886313009,1.2377262602,Solved
N?GasH?aAa?fFGK[SOo,15,31,5,6.1885652593,1.1885652593,1.2377130519,Solved
N@?AQIKETCA`H_OLpGo,15,30,5,6.1885302848,1.1885302848,1.2377060570,Solved
N_C?h_@IiHGSj?BPU@G,15,30,5,6.1885266946,1.1885266946,1.2377053389,Solved
NGCOHGaSCCpcAsAYY?W,15,30,5,6.1885123404,1.1885123404,1.2377024681,Solved
N?MQaA?_Ob@kGfGkH`G,15,31,5,6.1884974405,1.1884974405,1.2376994881,Solved
NQ??YCSICG_MCbIWx__,15,30,5,6.1884803957,1.1884803957,1.2376960791,Solved
N`??CXKI_sGWHBDDOSW,15,30,5,6.1884776904,1.1884776904,1.2376955381,Solved
NK??HHAE_wPKaWPDCPW,15,30,5,6.1884193232,1.1884193232,1.2376838646,Solved
N?CG`LAaLOK?@ddHIHO,15,30,5,6.1883953106,1.1883953106,1.2376790621,Solved
NK??ICWHKSCOETPJPg_,15,30,5,6.1883876195,1.1883876195,1.2376775239,Solved
N?Oc@?EScbF?OXbCBw?,15,29,5,6.1883874320,1.1883874320,1.2376774864,Solved
NG?[CQGS_AaWHJPJFP?,15,31,5,6.1883502093,1.1883502093,1.2376700419,Solved
N?OS?_`BiEDobIKEWGg,15,31,5,6.1883412603,1.1883412603,1.2376682521,Solved
N@G?WP`PCwAgCs_l[?o,15,31,5,6.1883267234,1.1883267234,1.2376653447,Solved
N_CHOCt@aAiAi?@Pu@G,15,30,5,6.1882980287,1.1882980287,1.2376596057,Solved
N@?YC@Dad?@XQACLcwO,15,30,5,6.1882817235,1.1882817235,1.2376563447,Solved
N@?IPJ?DGpOX_sPAdAg,15,31,5,6.1882512231,1.1882512231,1.2376502446,Solved
N@@HGaHEE??ZAqOKs_g,15,30,5,6.1882465379,1.1882465379,1.2376493076,Solved
N@AAIWWCPSW?gGAd_f_,15,29,5,6.1882191787,1.1882191787,1.2376438357,Solved
N?CPaIOo?VCbJCOgpGg,15,31,5,6.1882160182,1.1882160182,1.2376432036,Solved
N?DQ@_aaGP?ZJ@`qY@O,15,31,5,6.1882159809,1.1882159809,1.2376431962,Solved
N@?A[GXoA_?dBEITSOo,15,30,5,6.1882107138,1.1882107138,1.2376421428,Solved
NaG_O_B@OOkD_dDIox?,15,30,5,6.1882082406,1.1882082406,1.2376416481,Solved
NGCPIP?KCOPc@M?}QWO,15,30,5,6.1881795535,1.1881795535,1.2376359107,Solved
No??O_LD@EdASgPpN_?,15,30,5,6.1881666800,1.1881666800,1.2376333360,Solved
N?I@E?AEHaPDPcTGBw?,15,29,5,6.1881252232,1.1881252232,1.2376250446,Solved
NB?KCIG?WchHHIHdHQO,15,31,5,6.1881045666,1.1881045666,1.2376209133,Solved
NGE@E@GK?AoSBBDa?}?,15,28,5,6.1880842576,1.1880842576,1.2376168515,Solved
NGCOGGI_XUY?GXScP_W,15,30,5,6.1880424569,1.1880424569,1.2376084914,Solved
NCW?KCaOGhW_C`HS`JO,15,29,5,6.1879373082,1.1879373082,1.2375874616,Solved
N@?go`@_MG@JPcaOcSg,15,30,5,6.1879295595,1.1879295595,1.2375859119,Solved
N?D@CP@L?TawIGd_w@o,15,31,5,6.1879261068,1.1879261068,1.2375852214,Solved
NQ??GTD_`WCOCVELX__,15,30,5,6.1879169369,1.1879169369,1.2375833874,Solved
N@?QIP?ad??nEIJGOWW,15,30,5,6.1879121240,1.1879121240,1.2375824248,Solved
N@@AS@@bD?@hEIClCwO,15,30,5,6.1879015180,1.1879015180,1.2375803036,Solved
N?CsK@HGGc`IS`IQw`_,15,31,5,6.1878874003,1.1878874003,1.2375774801,Solved
N_C_XOTGa@iAb??pu@G,15,30,5,6.1878737372,1.1878737372,1.2375747474,Solved
NG?[Kq?S?H_XILSHDPG,15,31,5,6.1878654055,1.1878654055,1.2375730811,Solved
N_?XP_HHI_gS`_?Rv?G,15,30,5,6.1878442283,1.1878442283,1.2375688457,Solved
NGECS_aS?E@KBMHFI`_,15,31,5,6.1878251559,1.1878251559,1.2375650312,Solved
N`A?HOW@A?pAGjCrG]?,15,29,5,6.1878124536,1.1878124536,1.2375624907,Solved
N??PaWcPCpWOAkIDQGW,15,30,5,6.1877313199,1.1877313199,1.2375462640,Solved
N@OCK?SPOqDO_LHAg[G,15,29,5,6.1877300747,1.1877300747,1.2375460149,Solved
N`?HOgWOiACdGEd_pGo,15,31,5,6.1876908994,1.1876908994,1.2375381799,Solved
N?C@a]Oo?LCeIEd?h@g,15,31,5,6.1876873409,1.1876873409,1.2375374682,Solved
N@AICCSAWsDOOXHEwB_,15,31,5,6.1876840058,1.1876840058,1.2375368012,Solved
N_CPP_g`aBC`ATPGqOg,15,31,5,6.1876567749,1.1876567749,1.2375313550,Solved
N?GaiIG`A`@BESKXSOo,15,31,5,6.1876308869,1.1876308869,1.2375261774,Solved
N??XaIOo?VCbMCQgOGw,15,31,5,6.1875957664,1.1875957664,1.2375191533,Solved
N@?GkQCQd?G`OqEHcM_,15,30,5,6.1875742557,1.1875742557,1.2375148511,Solved
N??QXADW?YBIMGceW@o,15,31,5,6.1875287992,1.1875287992,1.2375057598,Solved
NB??XCkaAGoP`OE@gMG,15,29,5,6.1875236689,1.1875236689,1.2375047338,Solved
N?CsIciQ@?oACJARW_W,15,30,5,6.1875187623,1.1875187623,1.2375037525,Solved
NI_??GRDAKQHJ`IsDF?,15,31,5,6.1874762261,1.1874762261,1.2374952452,Solved
N?D?`_ga@KGQ`HoQ?}?,15,28,5,6.1874534786,1.1874534786,1.2374906957,Solved
N@O_[@?_Gew_ADDWc[O,15,29,5,6.1874362383,1.1874362383,1.2374872477,Solved
N?EAPaOo?O_xILPYEp?,15,31,5,6.1874146200,1.1874146200,1.2374829240,Solved
N@OiC?P?gOkH`DCqot?,15,30,5,6.1874105441,1.1874105441,1.2374821088,Solved
NhGGS?DCg`?aQBGrAwO,15,30,5,6.1873971687,1.1873971687,1.2374794337,Solved
N_?OWodKaOGWhA?NV?G,15,30,5,6.1873786178,1.1873786178,1.2374757236,Solved
N?CPP@DQCE_iS`j?uC_,15,31,5,6.1873702231,1.1873702231,1.2374740446,Solved
N@QCAC_BYDOKCFFBDoO,15,31,5,6.1873458835,1.1873458835,1.2374691767,Solved
No?A?cDBOPCRLAUGRo?,15,29,5,6.1873297671,1.1873297671,1.2374659534,Solved
NG?G?u@``ogSa_L@icO,15,30,5,6.1872671635,1.1872671635,1.2374534327,Solved
NI_??WRDA[Q?J`GtCF_,15,31,5,6.1872578545,1.1872578545,1.2374515709,Solved
NW??GOPFADogM`RGQWG,15,30,5,6.1871459504,1.1871459504,1.2374291901,Solved
N@?gqAG_UG@BPcCXc[_,15,30,5,6.1871197581,1.1871197581,1.2374239516,Solved
NHCS?KCAQDhoGLIWQ@W,15,31,5,6.1870840695,1.1870840695,1.2374168139,Solved
N@?IGhG`GsK?i??Vo[_,15,29,5,6.1870699567,1.1870699567,1.2374139913,Solved
NGCO_CEIKRY?HPa_giG,15,30,5,6.1870627519,1.1870627519,1.2374125504,Solved
N@AIAABAHSBOHTDUWB_,15,31,5,6.1870564006,1.1870564006,1.2374112801,Solved
NGCOSKoPCOsO@iALIGW,15,30,5,6.1869857091,1.1869857091,1.2373971418,Solved
NG_aE?P@gPBAGbdABw?,15,29,5,6.1869648155,1.1869648155,1.2373929631,Solved
N__P?cKO`G@Bk?OX_NO,15,28,5,6.1869562797,1.1869562797,1.2373912559,Solved
N?@PsYOGIAk?AJEDOoW,15,30,5,6.1869334632,1.1869334632,1.2373866926,Solved
NGCOGOb_pSY?@RSCpcG,15,30,5,6.1869011823,1.1869011823,1.2373802365,Solved
N??XsD`aA_s_X?AQaEg,15,30,5,6.1868994134,1.1868994134,1.2373798827,Solved
NoCO_ObPpOG`b_KPGDW,15,31,5,6.1868962908,1.1868962908,1.2373792582,Solved
NCOgQ?Aa@beODoOL_m_,15,31,5,6.1868852425,1.1868852425,1.2373770485,Solved
N@Q@AIIcA_?L?uBdD_o,15,30,5,6.1868508633,1.1868508633,1.2373701727,Solved
N??YPP?`HpW?CtHHQWG,15,30,5,6.1868184230,1.1868184230,1.2373636846,Solved
NGCGkIAO`_T?@MA]IGo,15,30,5,6.1867565819,1.1867565819,1.2373513164,Solved
N@?[APAAHSAJ`HGswb?,15,31,5,6.1867059832,1.1867059832,1.2373411966,Solved
N@?ISH?DkOCLg_PAbKG,15,29,5,6.1867004912,1.1867004912,1.2373400982,Solved
