g6,edges,alpha,theta,gap,ratio,theta_ub,status
L?AEBAoFBoDoDo,23,5,5.6631143750,0.6631143750,1.1326228750,5.80902230,Solved
L?AB?qQYAJF_u?,23,5,5.6630618106,0.6630618106,1.1326123621,5.80438986,Solved
L?AA@agTCsF_as,23,5,5.6630455039,0.6630455039,1.1326091008,5.80061919,Solved
L?AAD@Om@[F_Bw,23,5,5.6630247941,0.6630247941,1.1326049588,5.80184941,Solved
L?AB?qQPTO]?ZG,23,5,5.6629783722,0.6629783722,1.1325956744,5.80411996,Solved
L?AB?qQR@JF_uA,24,5,5.6629780849,0.6629780849,1.1325956170,5.80457586,Solved
L?AAD?syBoBgDo,23,5,5.6629586652,0.6629586652,1.1325917330,5.83476609,Solved
L?AAD?oq?{Aw^?,22,5,5.6629437898,0.6629437898,1.1325887580,5.81300926,Solved
L?AEB?W\FOAwL_,23,5,5.6628227234,0.6628227234,1.1325645447,5.80803229,Solved
L?AAD?w{CsBoBs,24,5,5.6627731689,0.6627731689,1.1325546338,5.81474955,Solved
L?AA@r_LfOAsV?,24,5,5.6627444823,0.6627444823,1.1325488965,5.81783985,Solved
L?AADbGY@kF_Dg,23,5,5.6627402348,0.6627402348,1.1325480470,5.85241838,Solved
L?AAD@oi`sIg^?,24,5,5.6627396082,0.6627396082,1.1325479216,5.80905609,Solved
L?ABAaIeBoM_H[,24,5,5.6626914733,0.6626914733,1.1325382947,5.83604456,Solved
L?AAD?sY?[Z?Do,21,5,5.6626116741,0.6626116741,1.1325223348,5.81174760,Solved
L?AADbGY@SAoLG,21,5,5.6626116734,0.6626116734,1.1325223347,5.81445870,Solved
L?AADbGY?sE_Hg,21,5,5.6626055875,0.6626055875,1.1325211175,5.82075389,Solved
L?AADbGY?sEoDc,22,5,5.6626036735,0.6626036735,1.1325207347,5.82969957,Solved
L?AAD_sYCSROTA,22,5,5.6625983277,0.6625983277,1.1325196655,5.82743384,Solved
L?AEB?syBoBoFo,25,5,5.6625895190,0.6625895190,1.1325179038,5.80663971,Solved
L?AADbGY?kfOL_,23,5,5.6625729028,0.6625729028,1.1325145806,5.84205357,Solved
L?AAD?oy?{Aw^?,23,5,5.6625616760,0.6625616760,1.1325123352,5.81878923,Solved
L?AE@`gFEQEou?,23,5,5.6625242822,0.6625242822,1.1325048564,5.80306366,Solved
L?AAD@wFf_@wV?,24,5,5.6624902983,0.6624902983,1.1324980597,5.85288911,Solved
L?AAD?wV?m\?Bo,23,5,5.6624853917,0.6624853917,1.1324970783,5.80660052,Solved
L?AADBOM?{@w^?,23,5,5.6624635169,0.6624635169,1.1324927034,5.83129107,Solved
L?ABAaIL@JZ?]?,23,5,5.6624524084,0.6624524084,1.1324904817,5.80127953,Solved
L?AAFBOMBgDoBw,24,5,5.6624516317,0.6624516317,1.1324903263,5.80458725,Solved
L?AE@`gN@kXGu?,24,5,5.6624502514,0.6624502514,1.1324900503,5.81212978,Solved
L?AE@`gN@kZ?qQ,25,5,5.6624280521,0.6624280521,1.1324856104,5.80176443,Solved
L?AADBOm@[F_Bw,24,5,5.6623758220,0.6623758220,1.1324751644,5.82292868,Solved
L?AAD@W[?k@Y^?,22,5,5.6623213360,0.6623213360,1.1324642672,5.80478950,Solved
L?AEB?ouAw@wF_,23,5,5.6622232357,0.6622232357,1.1324446471,5.80166148,Solved
L?AADb_F@[N?Dg,23,5,5.6621444672,0.6621444672,1.1324288934,5.82937474,Solved
L?`@Cb_HOsBcsc,23,5,5.6621082026,0.6621082026,1.1324216405,5.80721123,Solved
L?AADAoU?[F_Eo,21,5,5.6620941083,0.6620941083,1.1324188217,5.80713622,Solved
L?ABAaIRCoCl^?,24,5,5.6620694888,0.6620694888,1.1324138978,5.80189906,Solved
L?AA@bGHe_do^?,23,5,5.6620435286,0.6620435286,1.1324087057,5.83005824,Solved
L?AA@aHJAg\?Dg,21,5,5.6619702505,0.6619702505,1.1323940501,5.80194353,Solved
L?AADbGY?sEoHg,22,5,5.6619700621,0.6619700621,1.1323940124,5.82867380,Solved
L?AE@b_T?{@w^?,24,5,5.6619464444,0.6619464444,1.1323892889,5.81290883,Solved
L?AA@r_DnOBoZ?,24,5,5.6619369030,0.6619369030,1.1323873806,5.85987157,Solved
L?AADBOM?{@{m_,24,5,5.6619290073,0.6619290073,1.1323858015,5.81403292,Solved
L?AADBOF@s@w}?,23,5,5.6618921154,0.6618921154,1.1323784231,5.81072766,Solved
L?AAD?wV@kHgk`,24,5,5.6618691353,0.6618691353,1.1323738271,5.80303131,Solved
L?AADBO]@[F_Bw,24,5,5.6618642633,0.6618642633,1.1323728527,5.81232504,Solved
L?AEB?sZF_BoBq,25,5,5.6618442330,0.6618442330,1.1323688466,5.81204675,Solved
L?AB?rOJ?\N?oU,24,5,5.6617532258,0.6617532258,1.1323506452,5.83241704,Solved
L?ABA_gaOwV?PL,22,5,5.6617464677,0.6617464677,1.1323492935,5.80236942,Solved
L?AAD@oyAwAwFo,24,5,5.6617103024,0.6617103024,1.1323420605,5.80890405,Solved
L?AA@agTKUFOL_,23,5,5.6616718635,0.6616718635,1.1323343727,5.81307453,Solved
L?AEB?Wk@[M_Bs,23,5,5.6616557616,0.6616557616,1.1323311523,5.81029839,Solved
L?ABA_gaQHf_mA,23,5,5.6616393278,0.6616393278,1.1323278656,5.80276442,Solved
L?AAD@oBawZ?Fo,23,5,5.6616393232,0.6616393232,1.1323278646,5.80068633,Solved
L?AA@r_D_\]?^?,24,5,5.6615699817,0.6615699817,1.1323139963,5.84876546,Solved
L?AADAoY?sAwJ_,21,5,5.6615633558,0.6615633558,1.1323126712,5.80485050,Solved
L?AADbGY?kFOLG,22,5,5.6615630188,0.6615630188,1.1323126038,5.82735622,Solved
L?AADAoUDSIgZ?,22,5,5.6615621281,0.6615621281,1.1323124256,5.80483955,Solved
L?AE@b_F?VM_M_,23,5,5.6615575154,0.6615575154,1.1323115031,5.83224809,Solved
L?AAD?wV?m\?Fo,24,5,5.6615323230,0.6615323230,1.1323064646,5.81305583,Solved
L?AA@r_DnOJ_Fg,25,5,5.6615214370,0.6615214370,1.1323042874,5.80368932,Solved
L?AA@aHJAgTOL_,21,5,5.6615214106,0.6615214106,1.1323042821,5.81164793,Solved
L?AADb_I_kZ?Bg,22,5,5.6615201022,0.6615201022,1.1323040204,5.82659777,Solved
L?AE@b_]@wBoBw,25,5,5.6615180343,0.6615180343,1.1323036069,5.84833909,Solved
L?AAD@o]@sBoBw,24,5,5.6614863626,0.6614863626,1.1322972725,5.81368794,Solved
L?AB?qQPTOZ?ZG,23,5,5.6614597196,0.6614597196,1.1322919439,5.80682923,Solved
L?AAD?wVAiTON_,24,5,5.6614246834,0.6614246834,1.1322849367,5.84209159,Solved
L?AADb_J?sN?Bo,22,5,5.6613742414,0.6613742414,1.1322748483,5.84009888,Solved
L?AB?qQU@I\?JG,22,5,5.6613548391,0.6613548391,1.1322709678,5.80901102,Solved
L?AE@b_LBo@wFG,23,5,5.6613527484,0.6613527484,1.1322705497,5.80619763,Solved
L?`@Cb_HQcBOBw,22,5,5.6613331771,0.6613331771,1.1322666354,5.81012817,Solved
L?AEBAoFBoAwN_,24,5,5.6613320493,0.6613320493,1.1322664099,5.81319417,Solved
L?AB?qQYAJZ?^?,24,5,5.6613279692,0.6613279692,1.1322655938,5.80693669,Solved
L?AEB?wF_m]?^?,25,5,5.6613279585,0.6613279585,1.1322655917,5.81863116,Solved
L?AAD@wVF_@wFo,25,5,5.6613220486,0.6613220486,1.1322644097,5.81504215,Solved
L?AB?qQRAJV?N?,23,5,5.6613049502,0.6613049502,1.1322609900,5.84149711,Solved
L?AE@bHyBoF_Lg,26,5,5.6613021113,0.6613021113,1.1322604223,5.80451352,Solved
L?AADbGy@kBoDg,24,5,5.6612778102,0.6612778102,1.1322555620,5.80976254,Solved
L?AB?qQPTO^?ZG,24,5,5.6612418527,0.6612418527,1.1322483705,5.81227857,Solved
L?AB?qQU@I\?ZG,23,5,5.6612041361,0.6612041361,1.1322408272,5.81448558,Solved
L?AB?qQRBHSIF`,24,5,5.6611621502,0.6611621502,1.1322324300,5.81062238,Solved
L?AAD@WKaYV?\?,22,5,5.6611471227,0.6611471227,1.1322294245,5.81123936,Solved
L?AA@aHX?{ROL_,22,5,5.6611277386,0.6611277386,1.1322255477,5.81804147,Solved
L?AB?qQRBgZ?HX,24,5,5.6610820190,0.6610820190,1.1322164038,5.81799172,Solved
L?AADb_J?kBs}?,24,5,5.6610499506,0.6610499506,1.1322099901,5.81399980,Solved
L?`@Cb_HOsYOBg,22,5,5.6610216681,0.6610216681,1.1322043336,5.81544626,Solved
L?AAD@oy?{Aw^?,24,5,5.6609514713,0.6609514713,1.1321902943,5.80191936,Solved
L?AAD`gDeOboM_,23,5,5.6609484349,0.6609484349,1.1321896870,5.84373560,Solved
L?AEB?W\F_@wN_,24,5,5.6609269221,0.6609269221,1.1321853844,5.82565256,Solved
L?AB?qQR@JN_uA,25,5,5.6608508561,0.6608508561,1.1321701712,5.81761850,Solved
L?AEB?W\F_DoBq,24,5,5.6608347545,0.6608347545,1.1321669509,5.81513100,Solved
L?AADbGJ?kZ?Lg,23,5,5.6607896839,0.6607896839,1.1321579368,5.80964201,Solved
L?AB?qQPToL_y?,23,5,5.6607857610,0.6607857610,1.1321571522,5.83839088,Solved
L?AEBAo]Aw@wF_,24,5,5.6607824040,0.6607824040,1.1321564808,5.85091197,Solved
L?AEB?o]@wBgBw,24,5,5.6607661675,0.6607661675,1.1321532335,5.80544522,Solved
L?AEBAoFBo@wL_,23,5,5.6607594342,0.6607594342,1.1321518868,5.82775873,Solved
L?AADBO]?]F_Fo,24,5,5.6606554357,0.6606554357,1.1321310871,5.80999318,Solved
L?AAD@wFf_@w^?,25,5,5.6606416674,0.6606416674,1.1321283335,5.81624509,Solved
L?AB?qQU@IDc}?,23,5,5.6606075489,0.6606075489,1.1321215098,5.80365454,Solved
L?AAD?wVDc^?RQ,25,5,5.6604730484,0.6604730484,1.1320946097,5.80844205,Solved
L?AADBOJ@kN?Bg,22,5,5.6604455137,0.6604455137,1.1320891027,5.81895349,Solved
L?AA@aHXKsBoL_,23,5,5.6604393307,0.6604393307,1.1320878661,5.81903786,Solved
L?AA@aHiAgL_Dk,22,5,5.6604056888,0.6604056888,1.1320811378,5.80122547,Solved
L?AADb_F?\N?L_,23,5,5.6603201144,0.6603201144,1.1320640229,5.84100634,Solved
L?AAD_sYCSFOTA,22,5,5.6603199256,0.6603199256,1.1320639851,5.80066646,Solved
L?AEB?wF_m\?\?,24,5,5.6603036637,0.6603036637,1.1320607327,5.84690914,Solved
L?AE@bGyAwBoDg,24,5,5.6602678121,0.6602678121,1.1320535624,5.82266406,Solved
L?AAD?oU?{@[^?,22,5,5.6602589616,0.6602589616,1.1320517923,5.80706711,Solved
L?AB?qQU@ILc}?,24,5,5.6602173629,0.6602173629,1.1320434726,5.80548397,Solved
L?AEB?wLbWAwy@,25,5,5.6601797217,0.6601797217,1.1320359443,5.82211088,Solved
L?AA@b_DnOBo^?,24,5,5.6601474982,0.6601474982,1.1320294996,5.83936623,Solved
L?AA@b_NBg@wFg,24,5,5.6601350930,0.6601350930,1.1320270186,5.80302309,Solved
L?AEB?syBoBgFo,25,5,5.6600952400,0.6600952400,1.1320190480,5.80137749,Solved
L?AB?qQqBWJ_H[,24,5,5.6600952387,0.6600952387,1.1320190477,5.81968928,Solved
L?AE@b_T?VF_N_,24,5,5.6600383649,0.6600383649,1.1320076730,5.80709133,Solved
L?AA@bGHawDouC,23,5,5.6600313597,0.6600313597,1.1320062719,5.80903742,Solved
L?AADbGY?sAqN_,23,5,5.6599721832,0.6599721832,1.1319944366,5.81977619,Solved
L?AEB?s]?mFoyA,26,5,5.6599545175,0.6599545175,1.1319909035,5.82276288,Solved
L?AAD?w\FO@wFO,23,5,5.6598645615,0.6598645615,1.1319729123,5.80143257,Solved
L?AE@`HHhsZ?]?,24,5,5.6598110529,0.6598110529,1.1319622106,5.80087106,Solved
L?AAD`gFDSJ_gc,23,5,5.6597772338,0.6597772338,1.1319554468,5.80515253,Solved
L?AB?qQqAJL_m?,23,5,5.6597089791,0.6597089791,1.1319417958,5.83851718,Solved
L?AB?qQPToL_u?,23,5,5.6596877269,0.6596877269,1.1319375454,5.80188152,Solved
L?AE@bGy?lM_N_,25,5,5.6596858593,0.6596858593,1.1319371719,5.80156613,Solved
L?AAD`gFAYUOM_,23,5,5.6596833653,0.6596833653,1.1319366731,5.81500047,Solved
L?AEBAo]@w@wDo,24,5,5.6595947392,0.6595947392,1.1319189478,5.82058407,Solved
L?AE@bGyBWAsN_,25,5,5.6595597517,0.6595597517,1.1319119503,5.82821505,Solved
L?AADbGY@gBoDc,22,5,5.6595482143,0.6595482143,1.1319096429,5.80505497,Solved
L?AADb_J?sN?Fg,23,5,5.6594735898,0.6594735898,1.1318947180,5.81050312,Solved
L?AAD`gD`sBoyC,24,5,5.6594574780,0.6594574780,1.1318914956,5.81943609,Solved
L?AA@r_D_xTOiC,23,5,5.6594531806,0.6594531806,1.1318906361,5.81180382,Solved
L?AAD`omDS@[TB,25,5,5.6594356533,0.6594356533,1.1318871307,5.80184248,Solved
L?AEBAoFEo@wJ_,23,5,5.6594185588,0.6594185588,1.1318837118,5.81710918,Solved
L?AADb_L?[BS}?,23,5,5.6594185572,0.6594185572,1.1318837114,5.80239201,Solved
L?AB?qQRAJV?}?,24,5,5.6594181224,0.6594181224,1.1318836245,5.80775850,Solved
L?AEB?s]F_@wFo,25,5,5.6594073475,0.6594073475,1.1318814695,5.81654876,Solved
L?AE@b_U?]Bo\?,23,5,5.6594040570,0.6594040570,1.1318808114,5.82617447,Solved
L?AADb_]@[BoBo,24,5,5.6594040530,0.6594040530,1.1318808106,5.80439998,Solved
L?AB?qQPToL_}?,24,5,5.6593939464,0.6593939464,1.1318787893,5.81075326,Solved
L?AAD_sYCSI`m_,23,5,5.6593924519,0.6593924519,1.1318784904,5.80137397,Solved
L?AAD`gDeOfON_,24,5,5.6593921479,0.6593921479,1.1318784296,5.80948291,Solved
L?AADbGY@kFODk,24,5,5.6593888602,0.6593888602,1.1318777720,5.81685117,Solved
L?AEBAo]@w@wFo,25,5,5.6593887198,0.6593887198,1.1318777440,5.82047700,Solved
L?AAD_kRSdN?{?,24,5,5.6593646490,0.6593646490,1.1318729298,5.81949947,Solved
L?AB?qQP\oL_y?,24,5,5.6593434999,0.6593434999,1.1318687000,5.85324991,Solved
L?AA@aHJAgTON_,22,5,5.6593149600,0.6593149600,1.1318629920,5.80380269,Solved
L?AB?qQTBOCku@,23,5,5.6592959971,0.6592959971,1.1318591994,5.81423359,Solved
L?`@CbOWO[BQJW,23,5,5.6592907077,0.6592907077,1.1318581415,5.80574692,Solved
L?ABAaQJ?ZZ?y?,23,5,5.6592907067,0.6592907067,1.1318581413,5.80907008,Solved
L?AAD`gDeOeoN_,24,5,5.6592649927,0.6592649927,1.1318529985,5.80227756,Solved
L?AAD`gDeOf_N_,24,5,5.6592648398,0.6592648398,1.1318529680,5.80263324,Solved
L?AADb_J?sAs}?,23,5,5.6592648378,0.6592648378,1.1318529676,5.82929218,Solved
L?AB?qQYAJM_mA,24,5,5.6591850551,0.6591850551,1.1318370110,5.82009862,Solved
L?AADbGY?kESe_,22,5,5.6590243219,0.6590243219,1.1318048644,5.80508891,Solved
L?AE@b_U?]F_FG,23,5,5.6590229079,0.6590229079,1.1318045816,5.80926459,Solved
L?AA@aHX?{Eoec,23,5,5.6590050378,0.6590050378,1.1318010076,5.81214331,Solved
L?ABAaG]?lTG\?,23,5,5.6589592398,0.6589592398,1.1317918480,5.80799652,Solved
L?AAD@oBaw\?Fo,23,5,5.6589536989,0.6589536989,1.1317907398,5.81987495,Solved
L?AEB?wVF_@wJ_,24,5,5.6589290518,0.6589290518,1.1317858104,5.83027772,Solved
L?AB?qQYAJF_mA,24,5,5.6589237312,0.6589237312,1.1317847462,5.81800114,Solved
L?AB?qQPRoV?^?,24,5,5.6588602436,0.6588602436,1.1317720487,5.80348248,Solved
L?AE@`gJBo@wcL,24,5,5.6588479316,0.6588479316,1.1317695863,5.80897097,Solved
L?AB?qQT@WZ?HX,23,5,5.6588476327,0.6588476327,1.1317695265,5.80734598,Solved
L?AAD@WNDcHge_,23,5,5.6588271819,0.6588271819,1.1317654364,5.80496719,Solved
L?AADb_Bg{N?L_,24,5,5.6588256048,0.6588256048,1.1317651210,5.81785966,Solved
L?AADbGI_l\?N_,24,5,5.6588094636,0.6588094636,1.1317618927,5.80925911,Solved
L?AEBAo]@wBoFo,25,5,5.6588086994,0.6588086994,1.1317617399,5.80606927,Solved
L?AADb_B_tF_}?,24,5,5.6588029853,0.6588029853,1.1317605971,5.81842804,Solved
L?AE@b_U?]Bo^?,24,5,5.6588029829,0.6588029829,1.1317605966,5.82345207,Solved
L?AE@b_Bo{N?^?,25,5,5.6588029812,0.6588029812,1.1317605962,5.80326001,Solved
L?ABAaQHRoZ?ZG,24,5,5.6588029811,0.6588029811,1.1317605962,5.82339162,Solved
L?AE@b_Bo{N?\?,24,5,5.6588029810,0.6588029810,1.1317605962,5.80684278,Solved
L?AADbGy?lFON_,25,5,5.6587872048,0.6587872048,1.1317574410,5.81617087,Solved
L?AADb_I_kZ?Fg,23,5,5.6587658748,0.6587658748,1.1317531750,5.81182738,Solved
L?AADb_J?[Bs}?,24,5,5.6587119542,0.6587119542,1.1317423908,5.80939372,Solved
L?AEB?wLfOAw^?,25,5,5.6586899735,0.6586899735,1.1317379947,5.82941008,Solved
L?AE@`gDmQF_]?,24,5,5.6586427608,0.6586427608,1.1317285522,5.82015988,Solved
L?AA@aHJAhEoia,23,5,5.6586022513,0.6586022513,1.1317204503,5.80375677,Solved
L?AA@aHiBgL_Dk,23,5,5.6586012196,0.6586012196,1.1317202439,5.80132634,Solved
L?AA@aHXG{Eoec,24,5,5.6586007998,0.6586007998,1.1317201600,5.80731387,Solved
L?AB?qQYAJN_mA,25,5,5.6585815825,0.6585815825,1.1317163165,5.81085114,Solved
L?AB?qQRAJV?\?,23,5,5.6585627478,0.6585627478,1.1317125496,5.80820729,Solved
L?AB?qQP\oL_u?,24,5,5.6585614375,0.6585614375,1.1317122875,5.81762085,Solved
L?AAD?wT@[Bgic,23,5,5.6585374091,0.6585374091,1.1317074818,5.80852594,Solved
L?AAD?wFQiDoia,24,5,5.6585089019,0.6585089019,1.1317017804,5.81360768,Solved
L?AB?qQRAJV?^?,24,5,5.6584847015,0.6584847015,1.1316969403,5.81660545,Solved
L?AB?qQP\oL_}?,25,5,5.6583928683,0.6583928683,1.1316785737,5.81681739,Solved
L?AE@`g]EQF_Di,25,5,5.6583146140,0.6583146140,1.1316629228,5.81751877,Solved
L?ABCeWRDoM_PW,24,5,5.6582988569,0.6582988569,1.1316597714,5.82195190,Solved
L?ABAr_{?\BoN?,25,5,5.6582983360,0.6582983360,1.1316596672,5.82878084,Solved
L?AEF?wDvOBo\?,25,5,5.6582863216,0.6582863216,1.1316572643,5.86449709,Solved
L?AEF?wDvOJ_L_,25,5,5.6582847514,0.6582847514,1.1316569503,5.84332674,Solved
L?AAD@oy@wBoDs,24,5,5.6582799721,0.6582799721,1.1316559944,5.80406315,Solved
L?AADbGHfOAsN_,24,5,5.6582417397,0.6582417397,1.1316483479,5.80276124,Solved
L?AAFBOm?]FOFo,25,5,5.6581826396,0.6581826396,1.1316365279,5.80735221,Solved
L?AAD?oU?{M_Bw,22,5,5.6581359212,0.6581359212,1.1316271842,5.80055284,Solved
L?AAD?wT@SdoVO,23,5,5.6581269051,0.6581269051,1.1316253810,5.80100513,Solved
L?AAD@oBawAw}?,23,5,5.6580660393,0.6580660393,1.1316132079,5.81481200,Solved
L?AADb_]@wBoBw,25,5,5.6580432753,0.6580432753,1.1316086551,5.82953565,Solved
L?AA@bGHe_j_N_,23,5,5.6579649701,0.6579649701,1.1315929940,5.80184608,Solved
L?AAD@oNBgBWBw,24,5,5.6578691035,0.6578691035,1.1315738207,5.81131239,Solved
L?AEBBo]@w@wFo,26,5,5.6577183723,0.6577183723,1.1315436745,5.83804380,Solved
L?AAD?smF_BoBq,24,5,5.6576424416,0.6576424416,1.1315284883,5.80292378,Solved
L?AEF@oV?]Bo}?,26,5,5.6576194711,0.6576194711,1.1315238942,5.84169739,Solved
L?AEBAoFEo@wM_,23,5,5.6575513122,0.6575513122,1.1315102624,5.82072506,Solved
L?AB?qQPPXN?u?,23,5,5.6575454716,0.6575454716,1.1315090943,5.80498606,Solved
L?ABAaQJ?ZN?{A,24,5,5.6574070005,0.6574070005,1.1314814001,5.80595170,Solved
L?AAD?wT@SboVO,23,5,5.6572710768,0.6572710768,1.1314542154,5.80361555,Solved
L?AB?qQPVOV?ZG,24,5,5.6572024673,0.6572024673,1.1314404935,5.82502929,Solved
L?AAF@SBv_Bo^?,25,5,5.6571751861,0.6571751861,1.1314350372,5.80573891,Solved
L?AAD@oBawBw}?,24,5,5.6571711158,0.6571711158,1.1314342232,5.80025256,Solved
L?ABAagLBoPIDh,24,5,5.6571427453,0.6571427453,1.1314285491,5.81440899,Solved
L?AA@aHJAhTON_,23,5,5.6570674926,0.6570674926,1.1314134985,5.80738731,Solved
L?AAD@oBhwM_Fo,24,5,5.6570444149,0.6570444149,1.1314088830,5.80684796,Solved
L?AAD@oX?sUOCs,21,5,5.6569253637,0.6569253637,1.1313850727,5.80858513,Solved
L?AA@BOi?wDcuO,21,5,5.6569253614,0.6569253614,1.1313850723,5.80255375,Solved
L?AA@aHw?[TOHg,21,5,5.6569253614,0.6569253614,1.1313850723,5.81208312,Solved
L?ABAaGEdAmCm?,22,5,5.6569253611,0.6569253611,1.1313850722,5.80720759,Solved
L?AAD?sY?eUOTO,21,5,5.6569253608,0.6569253608,1.1313850722,5.80780712,Solved
L?AAD?Ws@cM_Hc,20,5,5.6569253607,0.6569253607,1.1313850721,5.80155295,Solved
L?AA@BOTDoEoJg,22,5,5.6569253605,0.6569253605,1.1313850721,5.80460923,Solved
L?AAD?sYCcaw{?,22,5,5.6569253603,0.6569253603,1.1313850721,5.80834834,Solved
L?AAD?sYCcAw{?,21,5,5.6569253594,0.6569253594,1.1313850719,5.81724638,Solved
L?AADBOF@cCs\?,21,5,5.6569253593,0.6569253593,1.1313850719,5.80468206,Solved
L?AADBOQPgV?HK,21,5,5.6569253588,0.6569253588,1.1313850718,5.80647330,Solved
L?AAD@oXDcAYVO,23,5,5.6569253583,0.6569253583,1.1313850717,5.80863195,Solved
L?AA@bGw@WPWBs,22,5,5.6569253580,0.6569253580,1.1313850716,5.80028260,Solved
L?AADAoY?sJGCs,21,5,5.6569253578,0.6569253578,1.1313850716,5.81335371,Solved
L?AAD@OJEoTCVO,22,5,5.6569253577,0.6569253577,1.1313850715,5.80193174,Solved
L?AAD?oq?[HgHc,20,5,5.6569253575,0.6569253575,1.1313850715,5.81334787,Solved
L?AAD?Ws@KAwk_,20,5,5.6569253575,0.6569253575,1.1313850715,5.80693673,Solved
L?AA@BOi?[Aqm_,21,5,5.6569253572,0.6569253572,1.1313850714,5.80254476,Solved
L?AA@BOi@XHgTS,22,5,5.6569253567,0.6569253567,1.1313850713,5.80520018,Solved
L?AA@aHwBHJ_BS,22,5,5.6569253566,0.6569253566,1.1313850713,5.81204518,Solved
L?AAD?oXAYPSy?,21,5,5.6569253566,0.6569253566,1.1313850713,5.80746174,Solved
L?AA@BOi?sJ_Jg,21,5,5.6569253564,0.6569253564,1.1313850713,5.80344793,Solved
L?AA@BOLBoROJg,22,5,5.6569253560,0.6569253560,1.1313850712,5.80566947,Solved
L?AAD?oq?[CqRW,21,5,5.6569253555,0.6569253555,1.1313850711,5.80107922,Solved
L?AAD@oXDcBWCs,22,5,5.6569253551,0.6569253551,1.1313850710,5.80699559,Solved
L?AADBOL@[Igk_,22,5,5.6569253549,0.6569253549,1.1313850710,5.80515520,Solved
L?AAD_kRP[FOck,25,5,5.6569022841,0.6569022841,1.1313804568,5.82258597,Solved
L?AAD?w[?Un_Fo,24,5,5.6568365276,0.6568365276,1.1313673055,5.81427854,Solved
L?AB?qQqAJL_}?,24,5,5.6567305529,0.6567305529,1.1313461106,5.82451808,Solved
L?AAD?w[?uJ_Bs,23,5,5.6566518133,0.6566518133,1.1313303627,5.80248082,Solved
L?AEB?wVF_@wEo,24,5,5.6565481897,0.6565481897,1.1313096379,5.80186414,Solved
L?AAD?syBoAwFo,24,5,5.6561187017,0.6561187017,1.1312237403,5.80716383,Solved
L?ABCdWJCsKg}?,25,5,5.6560686836,0.6560686836,1.1312137367,5.80922390,Solved
L?AAD@WKaQv?Eo,22,5,5.6560582052,0.6560582052,1.1312116410,5.82147259,Solved
L?AA@AWTBoBoic,22,5,5.6560582041,0.6560582041,1.1312116408,5.80337550,Solved
L?AAF@ck@kAweg,24,5,5.6560582040,0.6560582040,1.1312116408,5.81722977,Solved
L?AA@BOR?\FO}?,22,5,5.6560582038,0.6560582038,1.1312116408,5.81480517,Solved
L?AA@BOuBWFOJg,23,5,5.6560582027,0.6560582027,1.1312116405,5.80041255,Solved
L?AAD?w[CsJGAs,22,5,5.6560582025,0.6560582025,1.1312116405,5.81861586,Solved
L?AAF@SI_]TCZ?,23,5,5.6560582016,0.6560582016,1.1312116403,5.82290368,Solved
L?AA@AWs@sJ_Jc,22,5,5.6560582011,0.6560582011,1.1312116402,5.81271468,Solved
L?AA@aHw?wEcBS,21,5,5.6560582005,0.6560582005,1.1312116401,5.80996419,Solved
L?AAD?cmBgHKuG,23,5,5.6560581999,0.6560581999,1.1312116400,5.81206440,Solved
L?AA@BOTCoFoJg,22,5,5.6560581992,0.6560581992,1.1312116398,5.81150029,Solved
L?AA@BOR?s@s}?,21,5,5.6560581986,0.6560581986,1.1312116397,5.80562695,Solved
L?AAD?wLAQ}?VO,23,5,5.6560581982,0.6560581982,1.1312116396,5.80647476,Solved
L?AA@BOTCsF_ic,22,5,5.6560581974,0.6560581974,1.1312116395,5.80978080,Solved
L?AAD?w[?s@YUO,21,5,5.6560581967,0.6560581967,1.1312116393,5.82038425,Solved
L?AA@AWs?[fO^?,22,5,5.6560581967,0.6560581967,1.1312116393,5.80515501,Solved
L?AA@agX?[PQZ?,21,5,5.6560581966,0.6560581966,1.1312116393,5.81659374,Solved
L?AA@AWs?sDq^?,22,5,5.6560581960,0.6560581960,1.1312116392,5.80930330,Solved
L?AADAoLBoHIVO,23,5,5.6560581960,0.6560581960,1.1312116392,5.81128404,Solved
L?AA@AWs?s@q^?,21,5,5.6560581955,0.6560581955,1.1312116391,5.81466977,Solved
L?AA@aHw@hJ_BS,22,5,5.6560581954,0.6560581954,1.1312116391,5.82306035,Solved
L?AA@BOVDoFOJg,23,5,5.6560581953,0.6560581953,1.1312116391,5.80434964,Solved
L?AA@aHkFOIcRS,23,5,5.6560581952,0.6560581952,1.1312116390,5.81901585,Solved
L?AADBOUOyROBw,24,5,5.6560581950,0.6560581950,1.1312116390,5.80145164,Solved
L?AA@BOREoFOJg,22,5,5.6560581948,0.6560581948,1.1312116390,5.80680576,Solved
L?AAD?oy@wHKVO,23,5,5.6560581947,0.6560581947,1.1312116389,5.80856991,Solved
L?AAF@ckCsAwL_,23,5,5.6560581944,0.6560581944,1.1312116389,5.81499396,Solved
L?AA@AWs?{M_Jc,22,5,5.6560581941,0.6560581941,1.1312116388,5.80385108,Solved
L?AA@BOR?sZ?Jg,21,5,5.6560581940,0.6560581940,1.1312116388,5.80767377,Solved
L?AA@AWs?[m_N_,22,5,5.6560581936,0.6560581936,1.1312116387,5.81126990,Solved
L?AAF@Sa`WTOXC,22,5,5.6560581932,0.6560581932,1.1312116386,5.80292823,Solved
L?AAD?oL?yHK}?,22,5,5.6560581928,0.6560581928,1.1312116386,5.81974960,Solved
