g6,edges,alpha,theta,gap,ratio,status
L_A?XgHE?dKbWk,24,5,5.6002198398,0.6002198398,1.1200439680,Solved
L_A?XgHE@cGfWk,24,5,5.6010159535,0.6010159535,1.1202031907,Solved
L_A?XgHEAcCfWk,24,5,5.5491442585,0.5491442585,1.1098288517,Solved
L_A?XgKEBCeSO[,23,5,5.6055469217,0.6055469217,1.1211093843,Solved
L_A?XgOGiRRAWh,24,5,5.4918818543,0.4918818543,1.0983763709,Solved
L_A?XgOQXDB`Wh,24,5,5.6195532003,0.6195532003,1.1239106401,Solved
L_A?XgSAWoKTWe,24,5,5.6338339385,0.6338339385,1.1267667877,Solved
L_A?XgWC@DlaO{,24,5,5.6171462540,0.6171462540,1.1234292508,Solved
L_A?XgWK@DHbO{,24,5,5.6781397977,0.6781397977,1.1356279595,Solved
L_A?XgWOXc@bWh,24,5,5.6003398492,0.6003398492,1.1200679698,Solved
L_A?Xg[AB@eQOs,23,5,5.6052255254,0.6052255254,1.1210451051,Solved
L_A?Xg[E@@kQOq,23,5,5.6558851410,0.6558851410,1.1311770282,Solved
L_A?Xg[IB@AROs,23,5,5.5472353699,0.5472353699,1.1094470740,Solved
L_A?Xg[Q@@eQOq,23,5,5.6052578300,0.6052578300,1.1210515660,Solved
L_A?Xg[Y@@AROq,23,5,5.5311307970,0.5311307970,1.1062261594,Solved
L_A?XgcEGQITWe,24,5,5.5560059216,0.5560059216,1.1112011843,Solved
L_A?XgcEGoG\We,24,5,5.5893457410,0.5893457410,1.1178691482,Solved
L_A?XgcEHOITOu,24,5,5.5848418096,0.5848418096,1.1169683619,Solved
L_A?XgoQHCb`Ox,24,5,5.6890886820,0.6890886820,1.1378177364,Solved
L_A?Xh@EHC`d[`,24,5,5.5969085805,0.5969085805,1.1193817161,Solved
L_A?XhGKIEPBKh,24,5,5.6696756109,0.6696756109,1.1339351222,Solved
L_A?Xp?@XdJAgh,24,5,5.5536301017,0.5536301017,1.1107260203,Solved
L_A?Xp@@HcjAgh,24,5,5.5959417370,0.5959417370,1.1191883474,Solved
L_A?XwKWaCEDCM,23,5,5.5836625845,0.5836625845,1.1167325169,Solved
L_A?XwOIIDAbWh,24,5,5.6165090384,0.6165090384,1.1233018077,Solved
L_A?XwOQHDAbWh,24,5,5.6098098697,0.6098098697,1.1219619739,Solved
L_A?XxCEB?aTGk,23,5,5.6675069812,0.6675069812,1.1335013962,Solved
L_A?YGSMPc@LWg,23,5,5.5087936686,0.5087936686,1.1017587337,Solved
L_A?YG[WGQePKo,23,5,5.5995674557,0.5995674557,1.1199134911,Solved
L_A?YG[Y?ccLKo,23,5,5.6543454172,0.6543454172,1.1308690834,Solved
L_A?YGsU@C`LKo,23,5,5.6537213408,0.6537213408,1.1307442682,Solved
L_A?YGsU@c@LGs,23,5,5.5944860667,0.5944860667,1.1188972133,Solved
L_A?YG{S?QePGs,23,5,5.6531701044,0.6531701044,1.1306340209,Solved
L_A?YgCEJCdKKg,23,5,5.4887272868,0.4887272868,1.0977454574,Solved
L_A?YgCMHc@LWg,23,5,5.6236447052,0.6236447052,1.1247289410,Solved
L_A?YgCMJC@LKg,23,5,5.6424628746,0.6424628746,1.1284925749,Solved
L_A?YgCQHcdKKg,23,5,5.5239286498,0.5239286498,1.1047857300,Solved
L_A?YgCYHc@LKg,23,5,5.6453287656,0.6453287656,1.1290657531,Solved
L_A?YgOGhRRAWh,24,5,5.5713225992,0.5713225992,1.1142645198,Solved
L_A?YgkAA`eQGs,23,5,5.6434958779,0.6434958779,1.1286991756,Solved
L_A?YgkEA@ePGs,23,5,5.5576641721,0.5576641721,1.1115328344,Solved
L_A?YgkM?`GRGq,23,5,5.5808413662,0.5808413662,1.1161682732,Solved
L_A?YgkQ?`eQGq,23,5,5.6569253572,0.6569253572,1.1313850714,Solved
L_A?Z?PBHcrGWh,24,5,5.6467478079,0.6467478079,1.1293495616,Solved
L_A?ZOP@HcjAgh,24,5,5.5905874300,0.5905874300,1.1181174860,Solved
L_A?ZOP@HcrAWh,24,5,5.6445561699,0.6445561699,1.1289112340,Solved
L_A?Z_OGgZRAWh,24,5,5.5659594521,0.5659594521,1.1131918904,Solved
L_A?_OCOxMFC]G,22,5,5.6545986300,0.6545986300,1.1309197260,Solved
L_A?_OCOxwC[]G,22,5,5.6578671586,0.6578671586,1.1315734317,Solved
L_A?_OCUHMC[]G,22,5,5.6824652290,0.6824652290,1.1364930458,Solved
L_A?_ObO?MfANC,21,5,5.7030045020,0.7030045020,1.1406009004,Solved
L_A?_OwO?McYNC,21,5,5.7027829646,0.7027829646,1.1405565929,Solved
L_A?_S_EGJKo]A,21,5,5.5850379193,0.5850379193,1.1170075839,Solved
L_A?_S`E?Hko]A,21,5,5.6957536439,0.6957536439,1.1391507288,Solved
L_A?`CCQgYED]G,22,5,5.6030079639,0.6030079639,1.1206015928,Solved
L_A?`CEQGYEB]G,22,5,5.5490127950,0.5490127950,1.1098025590,Solved
L_A?`CoRjC@lFQ,25,5,5.6534107966,0.6534107966,1.1306821593,Solved
L_A?`S_RjCBdDY,25,5,5.6230657640,0.6230657640,1.1246131528,Solved
L_A?`_CQgYCT]G,22,5,5.6129617747,0.6129617747,1.1225923549,Solved
L_A?`_EQGYCR]G,22,5,5.6561111856,0.6561111856,1.1312222371,Solved
L_A?gGk[?UiKIo,23,5,5.5229003720,0.5229003720,1.1045800744,Solved
L_A?gGoQXUF_Ox,24,5,5.5803890302,0.5803890302,1.1160778060,Solved
L_A?gGwQPUEaOx,24,5,5.5708376282,0.5708376282,1.1141675256,Solved
L_A?gHK[?UeKIo,23,5,5.5817129849,0.5817129849,1.1163425970,Solved
L_A?gO`FLaHTWs,25,5,5.5365263177,0.5365263177,1.1073052635,Solved
L_A?gWCEHFNCWs,24,5,5.6643830309,0.6643830309,1.1328766062,Solved
L_A?gWCEHpK[Ws,24,5,5.5868724467,0.5868724467,1.1173744893,Solved
L_A?gWCM@pK[O{,24,5,5.5641353954,0.5641353954,1.1128270791,Solved
L_A?gWKMBaGUGw,23,5,5.6008768232,0.6008768232,1.1201753646,Solved
L_A?gWKSJaDQGw,23,5,5.6544090251,0.6544090251,1.1308818050,Solved
L_A?gWK]@aGTGw,23,5,5.6059763166,0.6059763166,1.1211952633,Solved
L_A?gWK]BCALGw,23,5,5.6711742646,0.6711742646,1.1342348529,Solved
L_A?gWPIjAB`Wh,24,5,5.5665509000,0.5665509000,1.1133101800,Solved
L_A?gWPYHEB`Wh,24,5,5.6617042389,0.6617042389,1.1323408478,Solved
L_A?gWSAHalSWs,24,5,5.5270245433,0.5270245433,1.1054049087,Solved
L_A?gWWCPFLaWk,24,5,5.6576428916,0.6576428916,1.1315285783,Solved
L_A?gWWGpoGfWw,24,5,5.6800348273,0.6800348273,1.1360069655,Solved
L_A?gWWKPSGfWw,24,5,5.4806096377,0.4806096377,1.0961219275,Solved
L_A?gWWOHEfaWw,24,5,5.6803108523,0.6803108523,1.1360621705,Solved
L_A?gW[MACcLWo,23,5,5.6266794436,0.6266794436,1.1253358887,Solved
L_A?gW[OHadQWo,23,5,5.4803164096,0.4803164096,1.0960632819,Solved
L_A?gW`Ia`rCWp,24,5,5.5018171028,0.5018171028,1.1003634206,Solved
L_A?gWcCWTMHYc,24,5,5.5055095019,0.5055095019,1.1011019004,Solved
L_A?gWcEHoG\Ws,24,5,5.5470489862,0.5470489862,1.1094097972,Solved
L_A?gWgM@EIdO{,24,5,5.6455249048,0.6455249048,1.1291049810,Solved
L_A?gWkMACaLWo,23,5,5.5630433980,0.5630433980,1.1126086796,Solved
L_A?gWkMBCALOs,23,5,5.6082084453,0.6082084453,1.1216416891,Solved
L_A?gWkU@CaLWo,23,5,5.6226716426,0.6226716426,1.1245343285,Solved
L_A?gWkUBCALGs,23,5,5.6292081712,0.6292081712,1.1258416342,Solved
L_A?gWk[?SaLWo,23,5,5.6214295011,0.6214295011,1.1242859002,Solved
L_A?gWoQHEf_Ox,24,5,5.6208673876,0.6208673876,1.1241734775,Solved
L_A?gWpIa@r@Wp,24,5,5.4717958979,0.4717958979,1.0943591796,Solved
L_A?gWsAGalPWs,24,5,5.5990206313,0.5990206313,1.1198041263,Solved
L_A?gWwOHErAWp,24,5,5.6414424971,0.6414424971,1.1282884994,Solved
L_A?gWwQ@EeaOx,24,5,5.5475422175,0.5475422175,1.1095084435,Solved
L_A?gX?GxpBcWp,24,5,5.6260076145,0.6260076145,1.1252015229,Solved
L_A?gX?KXTBcWp,24,5,5.4750488390,0.4750488390,1.0950097678,Solved
L_A?gXAMHa@dWp,24,5,5.5709164360,0.5709164360,1.1141832872,Solved
L_A?gXBGpo?f]@,24,5,5.6699535399,0.6699535399,1.1339907080,Solved
L_A?gXBKPS?f]@,24,5,5.4769896833,0.4769896833,1.0953979367,Solved
L_A?gXBM@o?fWp,24,5,5.6797626273,0.6797626273,1.1359525255,Solved
L_A?gXWGpo?fWp,24,5,5.6684030052,0.6684030052,1.1336806010,Solved
L_A?gXWKPS?fWp,24,5,5.4775579948,0.4775579948,1.0955115990,Solved
L_A?gX`cHSdQSR,25,5,5.6416864831,0.6416864831,1.1283372966,Solved
L_A?gXkK@a@ROs,23,5,5.6100519570,0.6100519570,1.1220103914,Solved
L_A?gXoAHEv?Ot,24,5,5.6012022243,0.6012022243,1.1202404449,Solved
L_A?gXoGOTrAWp,24,5,5.5360875647,0.5360875647,1.1072175129,Solved
L_A?ggcEGRLWWe,24,5,5.5429506252,0.5429506252,1.1085901250,Solved
L_A?gghIRCB`Ol,24,5,5.6912819951,0.6912819951,1.1382563990,Solved
L_A?gwIGZC@b[H,24,5,5.5738616933,0.5738616933,1.1147723387,Solved
L_A?gwIWHE@b[H,24,5,5.6532232495,0.6532232495,1.1306446499,Solved
L_A?gwOIICddWw,24,5,5.6710172516,0.6710172516,1.1342034503,Solved
L_A?gwcAH_hTWs,24,5,5.6151834228,0.6151834228,1.1230366846,Solved
L_A?gwgIBCAfO{,24,5,5.6954479658,0.6954479658,1.1390895932,Solved
L_A?gxAIHPAbWp,24,5,5.6934753676,0.6934753676,1.1386950735,Solved
L_A?h?COWVFA]G,22,5,5.6029086528,0.6029086528,1.1205817306,Solved
L_A?h?CQOVEE]G,22,5,5.6924481491,0.6924481491,1.1384896298,Solved
L_A?h?CQWUED]G,22,5,5.6185201118,0.6185201118,1.1237040224,Solved
L_A?h?CWGUbK]G,22,5,5.5633469966,0.5633469966,1.1126693993,Solved
L_A?h?CWGVBI]G,22,5,5.6272979717,0.6272979717,1.1254595943,Solved
L_A?h?CY?VAM]G,22,5,5.6236358943,0.6236358943,1.1247271789,Solved
L_A?h?DOGUfA]G,22,5,5.5465592053,0.5465592053,1.1093118411,Solved
L_A?h?DQGUEB]G,22,5,5.6244402127,0.6244402127,1.1248880425,Solved
L_A?h?DQPSAF]G,22,5,5.6315426732,0.6315426732,1.1263085346,Solved
L_A?h?DW?UbE]G,22,5,5.5807031964,0.5807031964,1.1161406393,Solved
L_A?h?DY?UAF]G,22,5,5.5768896704,0.5768896704,1.1153779341,Solved
L_A?hCCQGREB]G,22,5,5.6283095622,0.6283095622,1.1256619124,Solved
L_A?hGCCXSh[]G,24,5,5.5170454479,0.5170454479,1.1034090896,Solved
L_A?hGCCXSjKYg,24,5,5.5280193281,0.5280193281,1.1056038656,Solved
L_A?hGXArOAbWh,24,5,5.6544090259,0.6544090259,1.1308818052,Solved
L_A?hGXIaQAbWh,24,5,5.5453239739,0.5453239739,1.1090647948,Solved
L_A?hH?IgrJGgh,24,5,5.5517720006,0.5517720006,1.1103544001,Solved
L_A?hHaAoq?f]@,24,5,5.5758693089,0.5758693089,1.1151738618,Solved
L_A?hWICZC@b[H,24,5,5.6102639667,0.6102639667,1.1220527933,Solved
L_A?hWKEBCcUSW,23,5,5.5808147819,0.5808147819,1.1161629564,Solved
L_A?hWKKI`DPOs,23,5,5.5275632421,0.5275632421,1.1055126484,Solved
L_A?hWOIiBB`Wh,24,5,5.6149187943,0.6149187943,1.1229837589,Solved
L_A?hWPAj?b`Wh,24,5,5.5946895801,0.5946895801,1.1189379160,Solved
L_A?hWPGISbaWh,24,5,5.5580028431,0.5580028431,1.1116005686,Solved
L_A?hWPGISrAWh,24,5,5.4815748823,0.4815748823,1.0963149765,Solved
L_A?hWPIICb`Wh,24,5,5.6839611891,0.6839611891,1.1367922378,Solved
L_A?hWPIICr@Wh,24,5,5.6204141010,0.6204141010,1.1240828202,Solved
L_A?hWPOHSbaWh,24,5,5.5981772411,0.5981772411,1.1196354482,Solved
L_A?hWPOHSrAWh,24,5,5.5766584533,0.5766584533,1.1153316907,Solved
L_A?hWPQHCb`Wh,24,5,5.6466782453,0.6466782453,1.1293356491,Solved
L_A?hWPQHCr@Wh,24,5,5.5138406129,0.5138406129,1.1027681226,Solved
L_A?hWWCPDHbWk,24,5,5.6464947821,0.6464947821,1.1292989564,Solved
L_A?hWWCQDDbWk,24,5,5.6711292908,0.6711292908,1.1342258582,Solved
L_A?hWWEAECfWk,24,5,5.5815692769,0.5815692769,1.1163138554,Solved
L_A?hWWGIEbaWh,24,5,5.6556569740,0.6556569740,1.1311313948,Solved
L_A?hWWGiAb`Wh,24,5,5.6523191456,0.6523191456,1.1304638291,Solved
L_A?hWWGia@bWh,24,5,5.5807586216,0.5807586216,1.1161517243,Solved
L_A?hWWK@DHbO{,24,5,5.6157566292,0.6157566292,1.1231513258,Solved
L_A?hWWOXCb`Wh,24,5,5.6928240021,0.6928240021,1.1385648004,Solved
L_A?hWoAj?b`Ox,24,5,5.5471687381,0.5471687381,1.1094337476,Solved
L_A?hWoAjOAbOx,24,5,5.6126556843,0.6126556843,1.1225311369,Solved
L_A?hWoQHCb`Ox,24,5,5.6150029426,0.6150029426,1.1230005885,Solved
L_A?hWoQHSAbOx,24,5,5.5928275450,0.5928275450,1.1185655090,Solved
L_A?h_CQGRCR]G,22,5,5.6463553554,0.6463553554,1.1292710711,Solved
L_A?hgCEGRLSWe,24,5,5.5770870734,0.5770870734,1.1154174147,Solved
L_A?hwGOhD@b[H,24,5,5.6113123916,0.6113123916,1.1222624783,Solved
L_A?iWkM?`GRGq,23,5,5.6188075767,0.6188075767,1.1237615153,Solved
L_A?iWk[?`@RGq,23,5,5.6547772132,0.6547772132,1.1309554426,Solved
L_A?jOP@HSjAgh,24,5,5.6413561948,0.6413561948,1.1282712390,Solved
L_A?jOP@HSrAWh,24,5,5.6334793961,0.6334793961,1.1266958792,Solved
L_A?jOPBHCr@Wh,24,5,5.5743710275,0.5743710275,1.1148742055,Solved
L_A?oOCX?bc[]G,22,5,5.6412828125,0.6412828125,1.1282565625,Solved
L_A?oO_CWJKo]A,21,5,5.7113146294,0.7113146294,1.1422629259,Solved
L_A?oWCW`bREWw,24,5,5.6182635542,0.6182635542,1.1236527108,Solved
L_A?o_CWWYCT]G,22,5,5.6123073223,0.6123073223,1.1224614645,Solved
L_A?o_DQ@IcU]G,22,5,5.7023162756,0.7023162756,1.1404632551,Solved
L_A?o_DWOWcT]G,22,5,5.6936055867,0.6936055867,1.1387211173,Solved
L_A?p?COwYED]G,22,5,5.5876383827,0.5876383827,1.1175276765,Solved
L_A?p?DOgYEB]G,22,5,5.6315698330,0.6315698330,1.1263139666,Solved
L_A?p?EOWYEB]G,22,5,5.6545986335,0.6545986335,1.1309197267,Solved
L_A?pCCOWWeD]G,22,5,5.5070115312,0.5070115312,1.1014023062,Solved
L_A?pGPBJCjGgh,24,5,5.5004612224,0.5004612224,1.1000922445,Solved
L_A?pGkCQDjGgd,24,5,5.5612448783,0.5612448783,1.1122489757,Solved
L_A?pGw@IEjGgd,24,5,5.5351220785,0.5351220785,1.1070244157,Solved
L_A?pGw@IErGWd,24,5,5.5911618126,0.5911618126,1.1182323625,Solved
L_A?pO_PzCBdDY,25,5,5.6297244931,0.6297244931,1.1259448986,Solved
L_A?pWP@JCjAgh,24,5,5.4958406671,0.4958406671,1.0991681334,Solved
L_A?pWcCQDjCgd,24,5,5.4953431446,0.4953431446,1.0990686289,Solved
L_A?p_COWWcT]G,22,5,5.6098487973,0.6098487973,1.1219697595,Solved
L_A?p_OXjC@lBY,25,5,5.6604050284,0.6604050284,1.1320810057,Solved
L_A?wGKMBaGMGw,23,5,5.6491399494,0.6491399494,1.1298279899,Solved
L_A?wGKYBaAMGw,23,5,5.6291625710,0.6291625710,1.1258325142,Solved
L_A?wGOAXRMaWw,24,5,5.5811962107,0.5811962107,1.1162392421,Solved
L_A?wGOIYBF`Ww,24,5,5.5693780112,0.5693780112,1.1138756022,Solved
L_A?wGSAHalKWs,24,5,5.5279567472,0.5279567472,1.1055913494,Solved
L_A?wGXIRAAbWh,24,5,5.6151475974,0.6151475974,1.1230295195,Solved
L_A?wGcAHajKWs,24,5,5.5219560161,0.5219560161,1.1043912032,Solved
L_A?wGcEWPMHWq,24,5,5.5933431994,0.5933431994,1.1186686399,Solved
L_A?wGkA?bkY[S,24,5,5.5753460189,0.5753460189,1.1150692038,Solved
L_A?wG{C@QkIOs,23,5,5.6855752892,0.6855752892,1.1371150578,Solved
L_A?wG{CAQkIGs,23,5,5.6588536152,0.6588536152,1.1317707230,Solved
L_A?wH_AHarKWs,24,5,5.6231428147,0.6231428147,1.1246285629,Solved
L_A?wHkA@aeIOs,23,5,5.6755059337,0.6755059337,1.1351011867,Solved
L_A?wWCEJCkKKW,23,5,5.6215241810,0.6215241810,1.1243048362,Solved
L_A?wWCEJ`KKGs,23,5,5.6647821079,0.6647821079,1.1329564216,Solved
L_A?wWCMADkKKW,23,5,5.6704268967,0.6704268967,1.1340853793,Solved
L_A?wWCMJCALWW,23,5,5.5254345137,0.5254345137,1.1050869027,Solved
L_A?wWCQJ`EKGs,23,5,5.6464377082,0.6464377082,1.1292875416,Solved
L_A?wWCYJCALKW,23,5,5.5000006047,0.5000006047,1.1000001209,Solved
L_A?wWGCPbKeWk,24,5,5.6278289351,0.6278289351,1.1255657870,Solved
L_A?wWKCJAmCGs,23,5,5.6445428663,0.6445428663,1.1289085733,Solved
L_A?wWKOHamCGs,23,5,5.5540632048,0.5540632048,1.1108126410,Solved
L_A?wWPIJAAbWh,24,5,5.5585991768,0.5585991768,1.1117198354,Solved
L_A?wWPWHa@bWh,24,5,5.6593901494,0.6593901494,1.1318780299,Solved
L_A?wWsWbA@DCT,23,5,5.5966189546,0.5966189546,1.1193237909,Solved
L_A?wXcAB_aMGs,23,5,5.7070391511,0.7070391511,1.1414078302,Solved
L_A?wXcAGaeIWa,23,5,5.5660612196,0.5660612196,1.1132122439,Solved
L_A?wXcMA?aLGq,23,5,5.6055234262,0.6055234262,1.1211046852,Solved
L_A?w_dIQ@r@Wp,24,5,5.6204140984,0.6204140984,1.1240828197,Solved
L_A?wgKMACcLWW,23,5,5.6605872021,0.6605872021,1.1321174404,Solved
L_A?wgKOHQmCGs,23,5,5.5012595085,0.5012595085,1.1002519017,Solved
L_A?wgcAW`LHWe,24,5,5.6236452092,0.6236452092,1.1247290418,Solved
L_A?wh_AX_`dWp,24,5,5.5858335177,0.5858335177,1.1171667035,Solved
L_A?x?COWREB]G,22,5,5.6722840027,0.6722840027,1.1344568005,Solved
L_A?xGHCP`HbWk,24,5,5.6207697421,0.6207697421,1.1241539484,Solved
L_A?xGHCQ`DbWk,24,5,5.6255048208,0.6255048208,1.1251009642,Solved
L_A?xGKMBCALO[,23,5,5.5513637982,0.5513637982,1.1102727596,Solved
L_A?xGK]@CGLCY,23,5,5.6468468209,0.6468468209,1.1293693642,Solved
L_A?xGPIIAb`Wh,24,5,5.6710172495,0.6710172495,1.1342034499,Solved
L_A?xGPIIQAbWh,24,5,5.5278135803,0.5278135803,1.1055627161,Solved
L_A?xGWCQBDbWk,24,5,5.6895347491,0.6895347491,1.1379069498,Solved
L_A?xGcEHOILOu,24,5,5.6460384859,0.6460384859,1.1292076972,Solved
L_A?xGoAZ?b`Ox,24,5,5.6710172474,0.6710172474,1.1342034495,Solved
L_A?xGoAZOAbOx,24,5,5.5439386557,0.5439386557,1.1087877311,Solved
L_A?xWKWICEDCU,23,5,5.5971047314,0.5971047314,1.1194209463,Solved
L_A?xWOIIBAbWh,24,5,5.5898181833,0.5898181833,1.1179636367,Solved
L_A?xWSQ@_gLGk,23,5,5.6150029425,0.6150029425,1.1230005885,Solved
L_A?xWSWICDDCU,23,5,5.6706937733,0.6706937733,1.1341387547,Solved
L_A?xWSY?_gLGi,23,5,5.6736463997,0.6736463997,1.1347292799,Solved
L_A?xXCEB?aLGk,23,5,5.6718051891,0.6718051891,1.1343610378,Solved
L_A?xgGOXD@b[H,24,5,5.6068067550,0.6068067550,1.1213613510,Solved
L_A?xgKY?_gLGi,23,5,5.6200469170,0.6200469170,1.1240093834,Solved
L_A?xgkW?``IOb,23,5,5.6364230676,0.6364230676,1.1272846135,Solved
L_A?yGPIHQAbWh,24,5,5.5993976892,0.5993976892,1.1198795378,Solved
L_A?yWsW?PaIGb,23,5,5.6965361733,0.6965361733,1.1393072347,Solved
L_A?ygkKA@`IGb,23,5,5.6217273917,0.6217273917,1.1243454783,Solved
L_A?zGOAXPAbWh,24,5,5.6420904722,0.6420904722,1.1284180944,Solved
L_A?zG[KA@`IGb,23,5,5.6263384694,0.6263384694,1.1252676939,Solved
L_A?zWSKA@`EGb,23,5,5.6530582197,0.6530582197,1.1306116439,Solved
L_A@?KIDJOnGcY,24,5,5.5350714395,0.5350714395,1.1070142879,Solved
L_A@?_L@osN?WM,22,5,5.6569831895,0.6569831895,1.1313966379,Solved
L_A@GOPOGsCJNC,21,5,5.6950840633,0.6950840633,1.1390168127,Solved
L_A@GOWO?ecMNC,21,5,5.6811471869,0.6811471869,1.1362294374,Solved
L_A@GSPSba@fJK,25,5,5.5696575519,0.5696575519,1.1139315104,Solved
L_A@GSPUaaDdHM,25,5,5.6294217042,0.6294217042,1.1258843408,Solved
L_A@GSQIHBJ`TS,24,5,5.6531701122,0.6531701122,1.1306340224,Solved
L_A@GSQIHoGlTS,24,5,5.6531701070,0.6531701070,1.1306340214,Solved
L_A@GSQIIoClTS,24,5,5.6982624616,0.6982624616,1.1396524923,Solved
L_A@GSQOXPIhNC,24,5,5.6195832670,0.6195832670,1.1239166534,Solved
L_A@GSQQHBJ`LS,24,5,5.6712070740,0.6712070740,1.1342414148,Solved
L_A@GSQQHPIhLS,24,5,5.5406657055,0.5406657055,1.1081331411,Solved
L_A@GSQQHPMgDU,24,5,5.6406866199,0.6406866199,1.1281373240,Solved
L_A@GSQQHoGlLS,24,5,5.5806776047,0.5806776047,1.1161355209,Solved
L_A@GSQQIBF`LS,24,5,5.5943648039,0.5943648039,1.1188729608,Solved
L_A@GSQQIoClLS,24,5,5.7002181164,0.7002181164,1.1400436233,Solved
L_A@GSQYIPEhDU,25,5,5.6193009457,0.6193009457,1.1238601891,Solved
L_A@GSWOjBBbLS,25,5,5.6710172484,0.6710172484,1.1342034497,Solved
L_A@GSYGHoIiPU,24,5,5.6531701138,0.6531701138,1.1306340228,Solved
L_A@GSYGIOehTS,24,5,5.6289027666,0.6289027666,1.1257805533,Solved
L_A@GSYOHOihLS,24,5,5.5939254220,0.5939254220,1.1187850844,Solved
L_A@GSYOIoEiHU,24,5,5.6264533700,0.6264533700,1.1252906740,Solved
L_A@GSYWHOIhDU,24,5,5.5545848629,0.5545848629,1.1109169726,Solved
L_A@GSYWIOEhDU,24,5,5.5831104790,0.5831104790,1.1166220958,Solved
L_A@GSYY@@IhDU,24,5,5.6203671309,0.6203671309,1.1240734262,Solved
L_A@GSYYA@EhDU,24,5,5.5676355259,0.5676355259,1.1135271052,Solved
L_A@GSpSaa@fJE,25,5,5.5584833307,0.5584833307,1.1116966661,Solved
L_A@GTAI?bfcTS,24,5,5.5484944549,0.5484944549,1.1096988910,Solved
L_A@GTAMHOAlTQ,24,5,5.5366210863,0.5366210863,1.1073242173,Solved
L_A@GTAU?pEkHU,24,5,5.6484501162,0.6484501162,1.1296900232,Solved
L_A@GTA]@OAlDY,24,5,5.6172025051,0.6172025051,1.1234405010,Solved
L_A@GTQQ@PEiDU,24,5,5.5508008056,0.5508008056,1.1101601611,Solved
L_A@GWcM?pI[Ou,24,5,5.5836287217,0.5836287217,1.1167257443,Solved
L_A@G_HGGogWN@,20,5,5.6744694067,0.6744694067,1.1348938813,Solved
L_A@G_HSiUEdJS,25,5,5.6195466002,0.6195466002,1.1239093200,Solved
L_A@GcHG?ogEN@,20,5,5.6666162970,0.6666162970,1.1333232594,Solved
L_A@GcHGGoGBN@,20,5,5.7077372961,0.7077372961,1.1415474592,Solved
L_A@GcHOj`@jNC,25,5,5.5719076977,0.5719076977,1.1143815395,Solved
L_A@GcIKHQIdRS,24,5,5.5639704722,0.5639704722,1.1127940944,Solved
L_A@GcISIQEdJS,24,5,5.5063573410,0.5063573410,1.1012714682,Solved
L_A@Gc_Uj_@lBY,25,5,5.6826312685,0.6826312685,1.1365262537,Solved
L_A@GchOjABbFE,25,5,5.6710172473,0.6710172473,1.1342034495,Solved
L_A@GcwOj_@jBU,25,5,5.5795346691,0.5795346691,1.1159069338,Solved
L_A@GgCKGUh[]G,24,5,5.5872583005,0.5872583005,1.1174516601,Solved
L_A@GgCKGUlKUg,24,5,5.4651017434,0.4651017434,1.0930203487,Solved
L_A@Gg_QWtF_Ox,24,5,5.5707414671,0.5707414671,1.1141482934,Solved
L_A@GgwQOsCbOx,24,5,5.5709164322,0.5709164322,1.1141832864,Solved
L_A@GoOOGTCJNC,21,5,5.6664831732,0.6664831732,1.1332966346,Solved
L_A@GoWSaFDbH[,25,5,5.6911844401,0.6911844401,1.1382368880,Solved
L_A@GsGG?`gEN@,20,5,5.7397944177,0.7397944177,1.1479588835,Solved
L_A@GsIGXOIdTE,24,5,5.5943863380,0.5943863380,1.1188772676,Solved
L_A@GsIOYOEdLE,24,5,5.5837325041,0.5837325041,1.1167465008,Solved
L_A@GsISI`DbHU,25,5,5.6593901503,0.6593901503,1.1318780301,Solved
L_A@GsIYBAAfDM,25,5,5.6544090251,0.6544090251,1.1308818050,Solved
L_A@GsQAHAhd\C,24,5,5.6531701110,0.6531701110,1.1306340222,Solved
L_A@GsQAH_hdXS,24,5,5.5943863419,0.5943863419,1.1188772684,Solved
L_A@GsQAIAdd\C,24,5,5.6328138554,0.6328138554,1.1265627711,Solved
L_A@GsQAI_ddXS,24,5,5.6567630205,0.6567630205,1.1313526041,Solved
L_A@GsQGIAddVC,24,5,5.6712070751,0.6712070751,1.1342414150,Solved
L_A@GsQIGPKhTE,24,5,5.5943863488,0.5943863488,1.1188772698,Solved
L_A@GsQIGPM`PU,24,5,5.6531701054,0.6531701054,1.1306340211,Solved
L_A@GsQIH@J`PU,24,5,5.6531701069,0.6531701069,1.1306340214,Solved
L_A@GsQIHAHdTE,24,5,5.5639704608,0.5639704608,1.1127940922,Solved
L_A@GsQIHOGlTE,24,5,5.5943863365,0.5943863365,1.1188772673,Solved
L_A@GsQIH_HdPU,24,5,5.5639704616,0.5639704616,1.1127940923,Solved
L_A@GsQOHAhdNC,24,5,5.6507948977,0.6507948977,1.1301589795,Solved
L_A@GsQQ@_hdH[,24,5,5.6604050265,0.6604050265,1.1320810053,Solved
L_A@GsQQGPKhLE,24,5,5.5704692699,0.5704692699,1.1140938540,Solved
L_A@GsQQGPM`HU,24,5,5.6086504695,0.6086504695,1.1217300939,Solved
L_A@GsQQI@F`HU,24,5,5.5893089600,0.5893089600,1.1178617920,Solved
L_A@GsQQIADdLE,24,5,5.5099595946,0.5099595946,1.1019919189,Solved
L_A@GsQQIOClLE,24,5,5.6300985523,0.6300985523,1.1260197105,Solved
L_A@GsQQI_DdHU,24,5,5.5594845880,0.5594845880,1.1118969176,Solved
