g6,alpha,theta_ub
L?AAD@W[?UjGHJ,5,5.75708826
L?AAD@W[?Uigi`,5,5.74458186
L?AAD@W[?Uhgm_,5,5.74013516
L?AAD@W[?Uhgk`,5,5.77106392
L?AAD@W[?UbW^?,5,5.79360159
L?AAD@W[?UbWm_,5,5.78658153
L?AAD@W[?Uaw^?,5,5.79218569
L?AAD@W[?Ubw\A,5,5.75132399
L?AAD@W[?]n_Fo,5,5.78137660
L?AAD?w\F_@wRO,5,5.77170444
L?AAD?w\F_@wFO,5,5.83964597
L?AAD?w\F_@wDo,5,5.78650946
L?AAD?w\F_@wFo,5,5.80698038
L?AAD?w\FOBoFo,5,5.77719631
L?AAD?w\FOBoDq,5,5.78151328
L?AAD?w\FOIgDq,5,5.77639011
L?AAD?w\FOIgi`,5,5.80075018
L?AAD?w\FOIgad,5,5.77934847
L?AAD?w\FOBgF_,5,5.76658502
L?AAD?w\FOBgDo,5,5.82313715
L?AAD?w\FOBgFo,5,5.76432417
L?AAD?w\FOBWFO,5,5.76472814
L?AAD?w\FOBWFo,5,5.74749341
L?AAD?w\FOAwN_,5,5.75390071
L?AAD?w\FOAwTO,5,5.78745376
L?AAD?w\FOAwFo,5,5.79316883
L?AAD?w\FO@wFO,5,5.80143257
L?AAD?w\FO@wFo,5,5.77878728
L?AAD?w\FOBwFo,5,5.74834681
L?AAD?w\EoIgad,5,5.75129975
L?AAD?w\Do@wF_,5,5.76976887
L?AAD?w\Do@wFO,5,5.75233091
L?AAD?w\BgBWAu,5,5.74212979
L?AAD?w\DcIgN_,5,5.74385952
L?AAD?w\DSZ?TQ,5,5.78403953
L?AAD?w\DSBoDo,5,5.76248448
L?AAD?w\DSBoBo,5,5.74991803
L?AAD?w\DSBoTQ,5,5.76242814
L?AAD?w\DSIg}?,5,5.79112747
L?AAD?w\@s@w{@,5,5.74073586
L?AAD?w\@kIgi`,5,5.75409361
L?AAD?w\@[Igi`,5,5.76734008
L?AAD?w\Ai^?ia,5,5.78856227
L?AAD?w\Ai^?ae,5,5.75409321
L?AAD?w\AiFoia,5,5.76001637
L?AAD?w\?]Z?FO,5,5.75270746
L?AAD?w\?]Bw{A,5,5.74272642
L?AAD@wLbgAwy@,5,5.74413421
L?AAD?cUF_UORP,5,5.76845332
L?AAD?cUF_HgAy,5,5.77012078
L?AAD?cUEoUORP,5,5.76487833
L?AAD?cUDoEoQX,5,5.75813001
L?AAD?cUDoIgm_,5,5.75316012
L?AAD?cUDoIgL_,5,5.78453691
L?AAD?cUDoIgJ_,5,5.76909650
L?AAD?cUDoBgL_,5,5.75940402
L?AAD?cUDcV?VO,5,5.74561355
L?AAD?cUDcV?RQ,5,5.78012320
L?AAD?cUDc^?RQ,5,5.74247264
L?AAD?cUDcM_sG,5,5.81734588
L?AAD?cUDcM_uG,5,5.75287956
L?AAD?cUDcM_eg,5,5.75356147
L?AAD?cUDcL_sG,5,5.77903311
L?AAD?cUDcL_qG,5,5.74119617
L?AAD?cUDcFoRQ,5,5.74018511
L?AAD?cUDcJGm?,5,5.77289169
L?AAD?cUDcJGm_,5,5.74638192
L?AAD?cUDcIg{?,5,5.75942803
L?AAD?cUDcIgm?,5,5.78124741
L?AAD?cUDcIgm_,5,5.74939791
L?AAD?cUDcIgJ_,5,5.75416529
L?AAD?cUDcIgN_,5,5.76100832
L?AAD?cUDcIgDo,5,5.75848349
L?AAD?cUDcHg{?,5,5.77759568
L?AAD?cUDcHgm?,5,5.81378675
L?AAD?cUDcHg}?,5,5.74950157
L?AAD?cUDcHgi_,5,5.74389048
L?AAD?cUDcHgm_,5,5.76580206
L?AAD?cUDcHgJ_,5,5.77573334
L?AAD?cUDcHgN_,5,5.79991484
L?AAD?cUDcBgm?,5,5.74020784
L?AAD?cUDcAw\?,5,5.83472590
L?AAD?cUDcAwN?,5,5.74315123
L?AAD?cU?s]?Bo,5,5.81312989
L?AAD?cU?s]?Fo,5,5.76242728
L?AAD?cU?s]?Bp,5,5.75557762
L?AAD?cU?sZ?Fo,5,5.74448004
L?AAD?cUCsM_eg,5,5.76378127
L?AAD?cUCsM_ah,5,5.75601825
L?AAD?cUCsUOUW,5,5.76293395
L?AAD?cUCsEoqH,5,5.74696969
L?AAD@cHf_BWDo,5,5.74180204
L?AAD@cHf_BWcg,5,5.77000058
L?AAD@cHf_BITO,5,5.81307522
L?AAD@cHcoJ?TO,5,5.76444951
L?AAD@cHcoA[k_,5,5.84352787
L?AAD@cHcoA[i_,5,5.78864020
L?AAD@cHcoA[M_,5,5.77314523
L?AAD@cHcoA[m_,5,5.75911163
L?AAD@cHcoA[J_,5,5.75624425
L?AAD@cHcoA[F_,5,5.74638744
L?AAD@cHcoA[sC,5,5.76453235
L?AAD@cHcoA[qC,5,5.74341365
L?AAD@cHcoA[SS,5,5.78224577
L?AAD@cHdoJGsC,5,5.74145033
L?AAD@cHdoA[eg,5,5.75282240
L?AAF@cEf_F_Do,5,5.77672265
L?AAF@cEf_F_Fo,5,5.76445027
L?AAF@cEf_EoDo,5,5.80206975
L?AAF@cEf_DoBo,5,5.75774452
L?AAF@cEf_Bocg,5,5.76451544
L?AAF@cEdoF_Fo,5,5.75397461
L?AAF@cEdoF_Ew,5,5.74258327
L?AAF@cEdoB[}?,5,5.74138781
L?AAF@cEcsV?Fo,5,5.75284580
L?AAF@cEcsF_FO,5,5.75176118
L?AAF@cEcsF_Do,5,5.76197828
L?AAF@cEcsF_Fo,5,5.74685600
L?AAF@cE`sV?Do,5,5.76656131
L?AAF@cE`sV?Fo,5,5.74059054
L?AAF@cE`sROFo,5,5.74053236
L?AAF@cE_yV?m?,5,5.75061164
L?AAF@cE_yV?N?,5,5.74786456
L?AAF@cE_yV?e_,5,5.75401460
L?AAF@cE_yRO\?,5,5.74177649
L?AAF@cE_u]?}?,5,5.74345493
L?AAF@cE_u]?M_,5,5.75209213
L?AAF@cE_uV?]?,5,5.76236186
L?AAF@cE_uV?}?,5,5.75061791
L?AAF@cE_uF_m_,5,5.74776290
L?AAF@cE_mV?\?,5,5.77018621
L?AAF@cE_mV?Z?,5,5.75456870
L?AAF@cE_mV?N?,5,5.77696731
L?AAF@cE_mV?e_,5,5.77553060
L?AAF@cE_mV?L_,5,5.74406921
L?AAF@cE_mV?eG,5,5.75652923
L?AAF@cE_mV?cg,5,5.75135661
L?AAF@cE_mV?ag,5,5.76022107
L?AAF@cE_mV?eg,5,5.74422160
L?AAF@cE_mM_yA,5,5.74013428
L?AAF@cE_mF_}?,5,5.75067244
L?AAF@cE_mF_yA,5,5.77340721
L?AAF@cE_mUO\?,5,5.79062573
L?AAF@cE_mROm_,5,5.74879181
L?AAF@cE_mFOm_,5,5.75111394
L?AA@b_VBg@wFg,5,5.79128301
L?AA@b_VBgBsBw,5,5.77903200
L?AA@b_VAwFOge,5,5.74973099
L?AA@aomBgXGRW,5,5.74797081
L?AA@aomBWXGRW,5,5.77355318
L?AA@aom@wXGRW,5,5.74794148
L?AA@_gEEQIcGf,5,5.76831294
L?AA@agRUoL_cd,5,5.76337894
L?AA@agRUoJ_gd,5,5.76745530
L?AA@awZDcJ_RQ,5,5.74507891
L?AA@awZDcHgV?,5,5.75306127
L?AA@awZDcHg^?,5,5.75113166
L?AADb_]BgBoBw,5,5.75870451
L?AADb_]BgBcFg,5,5.74402698
L?AADb_]AwBoFg,5,5.77943909
L?AADb_]AwBoBw,5,5.80002703
L?AADb_]@wBoBW,5,5.80589064
L?AADb_]@wBoBw,5,5.82953565
L?AADb_]@w@wN_,5,5.79493044
L?AADb_]@w@wFg,5,5.77918123
L?AADb_]@wAsN_,5,5.78285817
L?AADb_]@wAsFg,5,5.80356079
L?AADb_]@w@sN_,5,5.81360703
L?AADb_]@w@sFg,5,5.82458584
L?AADb_]@wBsN_,5,5.74773033
L?AADb_]@wBsFg,5,5.76124259
L?AADb_]@sBoBw,5,5.80859853
L?AADb_]@s@wN_,5,5.78013741
L?AADb_]@s@wFg,5,5.74897998
L?AADb_]@sAsN_,5,5.77962854
L?AADb_]@sAsFg,5,5.79792346
L?AADb_]@s@sN_,5,5.80629358
L?AADb_]@s@sFg,5,5.81406708
L?AADb_]@sBsN_,5,5.74254680
L?AADb_]@kBoBw,5,5.75993701
L?AADb_]@[J_Bw,5,5.74156917
L?AADb_]@[BoBo,5,5.80439998
L?AADb_]@[BoDg,5,5.80421755
L?AADb_]@[BoFg,5,5.74816686
L?AADb_]@[BoBw,5,5.77087472
L?AADb_]@[@w^?,5,5.77382732
L?AADb_]@[@wN_,5,5.78950698
L?AADb_]?{FoBw,5,5.77424660
L?AADb_]?{@{^?,5,5.76590711
L?AADagmAYL_Cj,5,5.74822740
L?AAD`LmBW^?ci,5,5.74810008
L?AAD`LmBWN_kg,5,5.75390269
L?AA@qo[AW@sm_,5,5.75334532
L?AA@qo[AW@ska,5,5.74573608
L?AA@qo[AWUPN_,5,5.74602851
L?AA@qo[?[Hck`,5,5.75590769
L?AA@owwAgPODc,5,5.78159314
L?AA@owwAgPOFc,5,5.76492170
L?AA@owwAg@qm_,5,5.75667385
L?AA@owwAg@qia,5,5.74543224
L?AA@oww?km_m_,5,5.75037096
L?AA@oww?kl_e_,5,5.75513402
L?AA@oww?kn_m_,5,5.74387509
L?AEB?oMboBgBw,5,5.75638417
L?AEB?oMbo@kDo,5,5.74863081
L?AEB?oMbo@kFo,5,5.75857341
L?AEB?oMbo@[Fo,5,5.76510643
L?AEB?oMbgBgBw,5,5.74858322
L?AEB?oMbgBwAy,5,5.77982068
L?AEB?oMbg@kDo,5,5.75992634
L?AEB?oMbg@kFo,5,5.75190851
L?AEB?oM_{^?Bw,5,5.75117002
L?AEB?oM_{@k}?,5,5.75477243
L?AEB?oM_uM_Bw,5,5.74184489
L?AEB?oM_uM_Ax,5,5.78095716
L?AEB?oM_uXCu?,5,5.74063626
L?AEB?oM_uXC]?,5,5.74348055
L?AEB?oM_mN_yA,5,5.76542957
L?AEB@[Dpw\?M_,5,5.75182723
L?AEB@[Dpw\?N_,5,5.74461432
L?AEB@[Dpw\?Fo,5,5.76713486
L?AEFBo\@kBoBw,5,5.76486346
L?AE@b_ZBgBcBw,5,5.77173830
L?AE@b_Z@wBoBw,5,5.78317136
L?AE@b_Z?{Bs}?,5,5.77421764
L?AE@`oL`wXG}?,5,5.74792810
L?AE@bGY@gFOAq,5,5.75154761
L?AE@bGY@gBoAq,5,5.74893563
L?AE@bGY@g@wJ_,5,5.76798096
L?AE@bGY@g@wF_,5,5.75977065
L?AE@bGY@g@wN_,5,5.74426290
L?AE@bGY@g@XJ_,5,5.78379778
L?AE@bGY@g@XN_,5,5.74145510
L?AE@bGYBWFoDk,5,5.81388485
L?AE@bGYBW@wcF,5,5.74040927
L?AE@bGY?wEoRO,5,5.74936290
L?AE@bGY?wEoBo,5,5.74800065
L?AE@bGY?wAsRO,5,5.76151420
L?AE@bGY@w@wDg,5,5.75604891
L?AE@bGY@cF_RO,5,5.77587798
L?AE@bGY@cF_RQ,5,5.76087229
L?AE@bGY@c@hJ_,5,5.77055023
L?AE@bGY@sN_Dk,5,5.78074832
L?AE@bGY?kF_RO,5,5.78816053
L?AE@bGY@kF_RO,5,5.76059305
L?AE@bGY@[N_Dk,5,5.78999888
L?AE@bGY?{N_Dk,5,5.80986129
L?AE@bGY?km_M_,5,5.77894987
L?AE@bGY?km_N_,5,5.78981934
L?AE@bGY?kl_N_,5,5.82168378
L?AE@bGY?kj_N_,5,5.79795982
L?AE@bGY?kn_N_,5,5.79532897
L?AE@bGY?ln_N_,5,5.79278570
L?AE@`gVF_BoBq,5,5.77492505
L?AE@`gVF_@wJ_,5,5.78179097
L?AE@`gVF_@wF_,5,5.78558237
L?AE@`gVFOFODi,5,5.74638904
L?AE@`gVFOBoDg,5,5.79369553
L?AE@`gVFOBoDi,5,5.77832397
L?AE@`gVFOAsM_,5,5.75774194
L?AE@`gVFOAsJ_,5,5.76690162
L?AE@`gVFOAsN_,5,5.77700531
L?AE@`gVBoAsqP,5,5.75196598
L?AE@`gVBWAsqP,5,5.76488463
L?AE@`gVEQF_Di,5,5.77724948
L?AE@bg]@kXH^?,5,5.74590607
L?AE@`HX@oZ?Kg,5,5.76046864
L?AE@`HX@oZ?Hg,5,5.80597571
L?AE@`HX@oZ?Dg,5,5.78935286
L?AE@`HX@oZ?Lg,5,5.77631773
L?AE@`HX@oZ?Hh,5,5.74158256
L?AE@`HX@oAs{?,5,5.74373459
L?AE@`HX@oAsy?,5,5.81859357
L?AE@`HX@oAsm?,5,5.74143482
L?AE@`HX@oAs}?,5,5.76459922
L?AE@`HX@oAsRO,5,5.77459928
L?AE@`HX@oAsy@,5,5.75561315
L?AEBbo\@w@wN_,5,5.74768656
L?AEB_kuEoEoHe,5,5.77287638
L?AEB_kuEoFoHe,5,5.76556153
L?AEB_ku@[N_sI,5,5.76226255
L?AEB_mFbg]?Bp,5,5.74615407
L?ABA_geBgROHT,5,5.74109102
L?ABA_geAwIcgR,5,5.75280349
L?ABA_geAwAsgR,5,5.75240224
L?ABA_geCUYCHF,5,5.75343173
L?ABA_geBGtGCj,5,5.75124372
L?ABA_ge@Im_ab,5,5.76222828
L?ABA_ge@Ij_ea,5,5.75976931
L?ABA_ge@Ij_sI,5,5.74839237
L?ABA_ge@Ij_ci,5,5.76972146
L?ABA_ge@In_ea,5,5.74796536
L?ABA_ge@In_ci,5,5.74896064
L?ABA_ge@IrO^?,5,5.74559628
L?ABA_ge@IpWSJ,5,5.75598250
L?ABA_ge@IyC^?,5,5.74028411
L?ABAaQHVOL_}?,5,5.75598970
L?ABAaQHUoM_^?,5,5.74177250
L?ABAaQHUoL_}?,5,5.78247818
L?ABAaQHTo\?ZG,5,5.75494407
L?ABAaQHToL_u?,5,5.77091241
L?ABAaQHRo\?ZG,5,5.75417465
L?ABAaQHRoZ?^?,5,5.76937847
L?ABAaQHRoZ?ZG,5,5.82339162
L?ABAaQHRoZ?JW,5,5.76683944
L?ABAaIuF_EcH[,5,5.74699737
L?ABAaIuF_Ck\G,5,5.74781987
L?ABE_k{EoDgch,5,5.74197990
L?ABBb_u?\F_Fg,5,5.76033373
L?ABBb_u?\BoN?,5,5.80190154
L?ABBb_u?\Bo^?,5,5.75158083
L?AB?rO\BoCke`,5,5.76478057
L?AB?rO\BoCkad,5,5.80811708
L?AB?rO\Aw@swP,5,5.76641934
L?AB?rO\CsL_HY,5,5.74122932
L?ABArOBd_bo^?,5,5.75649230
L?ABCfOuBWF_H[,5,5.75823158
L?`D@bOFBo@s_V,5,5.74931531
L?`D@bOF?VF_oT,5,5.77709808
L?`D@bON@w?{oU,5,5.74124157
