g6,alpha,theta_ub
L?AADb_B_x\?N_,5,5.79348473
L?AADb_B_xZ?N_,5,5.77160189
L?AADb_B_xN?\?,5,5.79030520
L?AADb_B_xN?Z?,5,5.77972746
L?AADb_B_xN?V?,5,5.83377354
L?AADb_B_xN?N?,5,5.84782414
L?AADb_B_xN?^?,5,5.79057918
L?AADb_B_xN?e_,5,5.79314119
L?AADb_B_xN?m_,5,5.75305302
L?AADb_B_xN?L_,5,5.77989365
L?AADb_B_xN?N_,5,5.79048393
L?AADb_B_x^?N_,5,5.77891038
L?AADb_B_xM_^?,5,5.76412934
L?AADb_B_xJ_}?,5,5.77424587
L?AADb_B_xJ_^?,5,5.77091047
L?AADb_B_xF_}?,5,5.82631037
L?AADb_B_xF_^?,5,5.76559590
L?AADb_B_xFO}?,5,5.82916607
L?AADb_B_xEo}?,5,5.76827275
L?AADb_B_xDo}?,5,5.76494853
L?AADb_B_tN?Z?,5,5.76744107
L?AADb_B_tN?V?,5,5.81369555
L?AADb_B_tN?^?,5,5.77545510
L?AADb_B_tN?k_,5,5.74584994
L?AADb_B_tN?i_,5,5.75046052
L?AADb_B_tN?e_,5,5.80745920
L?AADb_B_tN?M_,5,5.83279563
L?AADb_B_tN?m_,5,5.75809282
L?AADb_B_tN?N_,5,5.78987511
L?AADb_B_tM_^?,5,5.75855897
L?AADb_B_tM_L_,5,5.75963247
L?AADb_B_tJ_u?,5,5.77107161
L?AADb_B_tJ_}?,5,5.74930795
L?AADb_B_tJ_^?,5,5.76583814
L?AADb_B_tF_}?,5,5.81842804
L?AADb_B_tF_\?,5,5.80846807
L?AADb_B_tF_^?,5,5.76999056
L?AADb_B_tTO}?,5,5.74098662
L?AADb_B_tRO}?,5,5.79885311
L?AADb_B_tFO}?,5,5.82289441
L?AADb_B_tEo}?,5,5.76311547
L?AADb_B_tDo}?,5,5.76003099
L?AADb_B_tFo}?,5,5.77183175
L?AADb_B_lN?\?,5,5.77524493
L?AADb_B_lN?^?,5,5.79217390
L?AADb_B_lN?k_,5,5.76016402
L?AADb_B_lN?M_,5,5.85287051
L?AADb_B_lN?m_,5,5.77795842
L?AADb_B_lN?L_,5,5.78332422
L?AADb_B_lN?J_,5,5.78656543
L?AADb_B_lN?N_,5,5.81094032
L?AADb_B_lM_k_,5,5.77116523
L?AADb_B_lJ_}?,5,5.76963814
L?AADb_B_lF_}?,5,5.84727926
L?AADb_B_lROyA,5,5.74689398
L?AADb_B_lFO}?,5,5.85348869
L?AADb_B_lFOyA,5,5.78825497
L?AADb_B_lFo}?,5,5.79737188
L?AADb_B_|^?N_,5,5.77637725
L?AADaoR@sN?Bw,5,5.75742763
L?AADaoR@[N?Bw,5,5.74805799
L?AADaoR@[FOBo,5,5.78523733
L?AADaoR@[FOAw,5,5.74041232
L?AADaoR@[FOBw,5,5.75497168
L?AAD_{ZBWROce,5,5.76410605
L?AA@r_{BgBcFg,5,5.77962196
L?AA@r_{BgBcBk,5,5.79097248
L?AA@r_{BgBSFg,5,5.75851586
L?AA@r_{BgAsFg,5,5.77242974
L?AA@r_{BWBoFG,5,5.77264588
L?AA@r_{BWBoFg,5,5.79036512
L?AA@r_{BWBoBk,5,5.78582006
L?AA@r_{BWBcFg,5,5.77513918
L?AA@r_{BWBcBk,5,5.77470879
L?AA@r_{AwBoFg,5,5.79602621
L?AA@r_{AwBoBk,5,5.80171398
L?AA@r_{AwBsFg,5,5.74345290
L?AA@qoJEOAoRG,5,5.75952667
L?AA@qoJEOApRG,5,5.74290636
L?AA@qoJAXEoce,5,5.79991031
L?AA@qoJAXFoce,5,5.79038075
L?AA@qoJAXQQ}?,5,5.79299403
L?AA@ro{BWBoBk,5,5.75259159
L?AEBAoNAwBWBo,5,5.74928524
L?AEBAoNAw@wN_,5,5.75209135
L?AEBAoNAw@wFo,5,5.76461759
L?AEBAoN?{^?Bw,5,5.76631084
L?AEBAoN?yBo^?,5,5.74361243
L?AEBBo\@wBoFo,5,5.76874682
L?AEBBo\@wBoBw,5,5.84153230
L?AEBBo\@wBWBw,5,5.74856153
L?AEBBo\@wAwFo,5,5.76083606
L?AEBBo\@w@wN_,5,5.78895388
L?AEBBo\@wBwBw,5,5.74228265
L?AEBBo\@w@{N_,5,5.78731080
L?AEBBo\@sBoBw,5,5.78218117
L?AEBBo\@kFoBw,5,5.75079267
L?AEBBo\@[@w^?,5,5.76740801
L?AEBBo\@[@{^?,5,5.76534741
L?AEBBo\?{FoBw,5,5.77437969
L?AEB?We@gFOXK,5,5.76552848
L?AEB?We@gFOGk,5,5.76977806
L?AEB?We@gFOHk,5,5.77456269
L?AEB?We@gDoXG,5,5.75685791
L?AEB?We@gDoHg,5,5.75401130
L?AEB?We@gDoPK,5,5.75985955
L?AEB?We@gDoHK,5,5.77830862
L?AEB?We@gDoXK,5,5.74884043
L?AEB?We@gDoGk,5,5.76629730
L?AEB?We@gDoHk,5,5.76243907
L?AEB?We@gBoPK,5,5.79480976
L?AEB?We@gBoHK,5,5.82019121
L?AEB?We@gBoXK,5,5.78775202
L?AEB?We@gBoHk,5,5.79317484
L?AEB?We@gFoHk,5,5.76967928
L?AEB?We@gBgXC,5,5.77432387
L?AEB?We@gBgHk,5,5.77255628
L?AEB?We@gBgGl,5,5.75875907
L?AEB?We@gAwXC,5,5.80730875
L?AEB?We@gAwXK,5,5.77706536
L?AEB?We@g@wXC,5,5.78658508
L?AEB?We@g@wHK,5,5.79707275
L?AEB?We@g@wGk,5,5.77083319
L?AEB?We@g@wHk,5,5.76426483
L?AEB?We@gBwHk,5,5.75818235
L?AEB?WeBgDoBo,5,5.74213814
L?AEB?WeBgDoHK,5,5.75261947
L?AEB?WeBgBoXK,5,5.76153696
L?AEB?WeBgBoHk,5,5.74499503
L?AEB?WeBgBgXC,5,5.75531563
L?AEB?WeBgAwXC,5,5.77194179
L?AEB?WeBgAwPK,5,5.75670047
L?AEB?WeBgAwXK,5,5.74135405
L?AEB?WeBg@wXC,5,5.76019578
L?AEB?WeBg@wHc,5,5.75154437
L?AEB?WeBgCsJ_,5,5.75028257
L?AEB?We@wAwHk,5,5.75713307
L?AEB?We@wCuN_,5,5.75299358
L?AEB?We@sF_Hk,5,5.74571299
L?AEB?We@kJ_Hk,5,5.75412300
L?AEB?We@kF_XK,5,5.75112672
L?AEB?We@kF_Gk,5,5.78445207
L?AEB?We@kF_Hk,5,5.77258156
L?AEB?We@kN_Hk,5,5.74466381
L?AEB?We@kFOXK,5,5.76825102
L?AEB?We@kFOHk,5,5.77400149
L?AEB?We@kBoXK,5,5.75349803
L?AEB?We@kBoHk,5,5.76901395
L?AEB?We@kBgHk,5,5.74091073
L?AEB?We@k@wHk,5,5.74212495
L?AEB?We?{J_XK,5,5.74273367
L?AEB?We?{F_XK,5,5.76441832
L?AEB?We?{F_Hk,5,5.76934698
L?AEB?We?mJ_XC,5,5.78544048
L?AEB?We@HM_J_,5,5.76184278
L?AEB?We@HM_N_,5,5.76007211
L?AEB?We@HM_Do,5,5.78843464
L?AEB?We@HF_M_,5,5.76014244
L?AEB?We@HF_F_,5,5.79363523
L?AEB?We@HF_N_,5,5.76716710
L?AEB?We@HF_FO,5,5.76074024
L?AEB?We@HF_Fo,5,5.75415556
L?AEB?We@HFON_,5,5.76232889
L?AEB?We@HEoN?,5,5.78547044
L?AEB?We@HEo^?,5,5.76143135
L?AEB?We@HEoM_,5,5.79215125
L?AEB?We@HEoJ_,5,5.74914415
L?AEB?We@HEoN_,5,5.76590198
L?AEB?We@HFoN_,5,5.74774552
L?AEB?WeBHM_N_,5,5.74144569
L?AEB?WeBHF_L_,5,5.75236126
L?AEB?WeBHFO\?,5,5.75416067
L?AEB?WeBHEoZ?,5,5.74133037
L?AEB?WeBHEoM_,5,5.76458576
L?AEB?WeBHEoF_,5,5.75656577
L?AEB?WeBHBoV?,5,5.74606421
L?AEB?WeBHBoN?,5,5.76826258
L?AEB?We@LF_L_,5,5.76950464
L?AEB?We@LF_F_,5,5.75777883
L?AEB?We@LF_N_,5,5.74243409
L?AEB?We@LF_Do,5,5.75097436
L?AEB?We@LFON_,5,5.74619753
L?AEB?We@LEo^?,5,5.76311400
L?AEB?We@LBoN_,5,5.74182465
L?AEB?WeAHf_N_,5,5.74650447
L?AEB?WeAHfON_,5,5.75283941
L?AEB?WeAHeoN_,5,5.75000050
L?AEB?WeAHeoMa,5,5.74522696
L?AEB?WeAHboV?,5,5.78058070
L?AEB?WeAHboN?,5,5.77619090
L?AEB?WeAHbo^?,5,5.74602443
L?AEB?WeAHboN_,5,5.74324327
L?AEB?We@Dj_F_,5,5.74242013
L?AEB?We@Df_M_,5,5.74634862
L?AEB?We@Df_F_,5,5.77217626
L?AEB?We@Df_N_,5,5.75826258
L?AEB?We@DawN_,5,5.74928638
L?AEB?WNF_@weO,5,5.77931470
L?AEB?WNBgBWXH,5,5.77887209
L?AEB?WNBg@weO,5,5.74013289
L?AEB?WNCq^?Fo,5,5.74100655
L?AEB?WNBHN_Eq,5,5.74329663
L?AEB?WNBHBW]?,5,5.74849515
L?AEB?WNBHBW\?,5,5.78892465
L?AEB?WNBHBW^?,5,5.74241921
L?AEBBW]@wAwJ_,5,5.74455501
L?AEBBW]@wAwFo,5,5.77355412
L?AEBBW]?{F_Fo,5,5.75254583
L?AEBBW]?{AwN_,5,5.74888199
L?AEBBW]?yF_Fo,5,5.74797931
L?AEB@cN?uN_Ew,5,5.76094421
L?AEF@oN?{^?Bw,5,5.77132465
L?AEFBo]@wBoBo,5,5.90686147
L?AEFBo]@wBoFo,5,5.84327597
L?AEFBo]@sBoFo,5,5.80978339
L?AEFBo]@kBoFo,5,5.76506294
L?AEFBo]@kBoBw,5,5.76689966
L?AEFBo]@k@w^?,5,5.75057214
L?AEFBo]@k@wN_,5,5.79038800
L?AEFBo]?{FoBw,5,5.77212830
L?AE@b_JboJ_Bw,5,5.77433430
L?AE@b_JboBoBw,5,5.78404217
L?AE@b_Jbo@w^?,5,5.78310956
L?AE@b_Jbo@wN_,5,5.77614694
L?AE@b_Jbo@{^?,5,5.77095232
L?AE@b_J`wJ_Bw,5,5.76310915
L?AE@b_J`w@{}?,5,5.74661752
L?AE@b_J_{M_Bw,5,5.75898605
L?AE@b_J_{M_Ax,5,5.78106874
L?AE@b_J_]M_^?,5,5.76730366
L?AE@b_J_]M_N_,5,5.75330496
L?AE@`gZBo@wcL,5,5.76225264
L?AE@`gZEQF_Di,5,5.82025091
L?AE@`gZEQF_Cm,5,5.78066009
L?AE@`gZEQDoCm,5,5.75492526
L?AE@`gZEQAsJ_,5,5.76610807
L?AE@_wXF_@wF_,5,5.78326602
L?AE@_wXF_@wN_,5,5.74248443
L?AE@_wXF_@wRO,5,5.74365829
L?AE@_wXEoXGL`,5,5.78089713
L?AE@_wXEoXGHb,5,5.74936073
L?AE@_wXCQ|?La,5,5.74278991
L?AE@_wXCQ|?Db,5,5.75924949
L?AE@_wXCQz?La,5,5.75281176
L?AE@_wXCQz?Hb,5,5.76491737
L?AE@_wXCQeou?,5,5.75911275
L?AE@`H]FOEo^?,5,5.74586333
L?AE@`H]FOCs^?,5,5.75976287
L?AE@`H]FOAs^?,5,5.78390026
L?AE@`H]FOAsN_,5,5.77017779
L?AE@`HBf_N?J_,5,5.76013740
L?AE@`HBf_N?Kg,5,5.75745962
L?AE@`HBf_F_]?,5,5.75933475
L?AE@`HB`s]?]?,5,5.74211377
L?AE@`HB`[]?y?,5,5.74871239
L?AE@`HB`[M_KK,5,5.74913957
L?AEB`oJ?]Z?M_,5,5.77455859
L?AEB`oJ?]Z?L_,5,5.75423459
L?AEB`oJ?]Z?F_,5,5.78336081
L?AEB`oJ?]Z?N_,5,5.77479182
L?AEB`gBp[N_{C,5,5.77539705
L?AEB`gBp[N_sE,5,5.76759551
L?AEB_NJbo]?^?,5,5.75252350
L?AEB_NJbo]?N_,5,5.77794568
L?AEB_NJboN_sK,5,5.74184970
L?AEB_NJbg]?N_,5,5.74631101
L?AEB_NJbgN_sK,5,5.74033266
L?AEB_NJbWN?{G,5,5.78204313
L?AEB_NJawN?{G,5,5.75165986
L?AEB_NJ`w]?u?,5,5.77297919
L?AEB_NJ`w]?^?,5,5.76541290
L?AEB_NJ`wV?{G,5,5.76013938
L?AEB_NJ`wN?{G,5,5.82192377
L?AEB_NJ`wN?sK,5,5.80150721
L?AEAGw{F_DoBe,5,5.74432056
L?ABAage?lJ_gR,5,5.75341361
L?ABAagVDQN_Di,5,5.74519946
L?ABAaQuBoDgJW,5,5.74384627
L?ABAaQuBoDcJW,5,5.77804520
L?ABAaQuBoDcH[,5,5.81683466
L?ABAaQuBoLcH[,5,5.80670157
L?ABAaQuBoCk^?,5,5.76791190
L?ABAaQuBoCkZG,5,5.82587687
L?ABAaQuBoCkJW,5,5.77295500
L?ABAaQuBo@kZG,5,5.74992648
L?ABAaQuBgCk^?,5,5.74408348
L?ABAaQuBWCk}?,5,5.78772419
L?ABAaQuAwDcH[,5,5.76836666
L?ABAaQuAwCk^?,5,5.76306746
L?ABAaQuAwCkZG,5,5.76863153
L?ABAaQu@wL_H[,5,5.78175758
L?ABAaIeB_D_JO,5,5.77224981
L?ABAaIeB_D_Bo,5,5.80117841
L?ABAaIeB_D_HW,5,5.79293730
L?ABAaIeB_D_HS,5,5.79290314
L?ABAaIeB_D_G[,5,5.80230719
L?ABAaIeB_D_H[,5,5.79404148
L?ABAaIeB_D_Ba,5,5.78622443
L?ABAaIeB_D_BQ,5,5.78747344
L?ABAaIeB_D_Bq,5,5.77865305
L?ABAaIeB_F_Bo,5,5.78098201
L?ABAaIeB_F_G[,5,5.80732695
L?ABAaIeB_F_H[,5,5.79233165
L?ABAaIeB_F_Ba,5,5.77589488
L?ABAaIeB_F_Bq,5,5.76181666
L?ABAaIeB_N_H[,5,5.78899214
L?ABAaIeB_N_Bq,5,5.74021399
L?ABAaIeB_TGG[,5,5.85774718
L?ABAaIeB_TGH[,5,5.75295831
L?ABAaIeB_CgZ?,5,5.79106729
L?ABAaIeB_CgV?,5,5.79206870
L?ABAaIeB_CgN?,5,5.78524304
L?ABAaIeB_Cg^?,5,5.78969275
L?ABAaIeB_CgiO,5,5.75835372
L?ABAaIeB_CgJO,5,5.78261316
L?ABAaIeB_DgHW,5,5.74601143
L?ABAaIeBoM_H[,5,5.83604456
L?ABAaIeBoN_H[,5,5.77383152
L?ABAaIeBgF_G[,5,5.79532239
L?ABAaIeBgF_H[,5,5.77871461
L?ABAaIeBgN_H[,5,5.78007351
L?ABAaIeBgCm}?,5,5.75251007
L?ABAaIeBWM_HS,5,5.77164830
L?ABAaIeBWM_G[,5,5.79322591
L?ABAaIeBWM_H[,5,5.77443442
L?ABAaIeBWCm^?,5,5.77735868
L?ABAaIeAwM_H[,5,5.82207297
L?ABAaIeAwM_G],5,5.81915906
L?ABAaIeAwN_H[,5,5.78160341
L?ABAaIe@wN?H[,5,5.77240706
L?ABAaIe@wL_H[,5,5.77282590
L?ABAaIe@wJ_H[,5,5.77711311
L?ABAaIe@wKe}?,5,5.76525045
L?ABAaIe@wCm^?,5,5.75452829
L?ABAaIeB`@wHS,5,5.75976016
L?ABAaIeB`CiBq,5,5.75820920
L?ABAaIeAh@wV?,5,5.80332981
L?ABAaIeAhCi{?,5,5.76996226
L?ABAaIe@Jn_^?,5,5.75972009
L?ABE`KMF_BoBo,5,5.74640423
L?ABE`KMEoDgch,5,5.75357611
L?ABBb_e?[J_Eg,5,5.76303102
L?ABBb_e?[J_Dg,5,5.78007749
L?ABBb_e?[J_Fg,5,5.77896110
L?AB?rOTDOBogT,5,5.75092034
L?AB?qQuFOKgZG,5,5.76973092
L?AB?qQuFOLcXW,5,5.76127494
L?AB?qQuFOLcH[,5,5.77324793
L?ABCeWYBg^?XW,5,5.75829395
L?ABCeWYBHZ?^?,5,5.78916279
L?ABCdW]EoCkZO,5,5.79952687
