g6,alpha,theta_ub
L?AAD@oI_wJGBg,5,5.76923532
L?AAD@oI_wJGAw,5,5.76220652
L?AAD@oI_wJGBw,5,5.75948201
L?AAD@oI_wIgy?,5,5.81267408
L?AAD@oI_wIgu?,5,5.77425675
L?AAD@oI_wIgm?,5,5.84136927
L?AAD@oI_wIg}?,5,5.78733364
L?AAD@oI_wIgk_,5,5.81477191
L?AAD@oI_wIgm_,5,5.83047066
L?AAD@oI_wIgBg,5,5.81603032
L?AAD@oI_wIgAw,5,5.81347141
L?AAD@oI_wIgBw,5,5.80202206
L?AAD@oI_wHgy?,5,5.77581177
L?AAD@oI_wHgm?,5,5.80961904
L?AAD@oI_wHg}?,5,5.76644618
L?AAD@oI_wHgk_,5,5.81997436
L?AAD@oI_wHgm_,5,5.81062571
L?AAD@oI_wHgBg,5,5.76914782
L?AAD@oI_wHgAw,5,5.77300946
L?AAD@oI_wHgBw,5,5.76277328
L?AAD@oI_wHgk`,5,5.75685646
L?AAD@oI_wBgy?,5,5.79349701
L?AAD@oI_wBgu?,5,5.76084673
L?AAD@oI_wBgm?,5,5.80609463
L?AAD@oI_wBg}?,5,5.77459377
L?AAD@oI_wJg}?,5,5.74282979
L?AAD@oI_wJgm_,5,5.76526532
L?AAD@oI_wJgBw,5,5.75888120
L?AAD@oI_w@s}?,5,5.81302619
L?AAD@oI_w@sZ?,5,5.75868754
L?AAD@oI_w@s^?,5,5.78542239
L?AAD@oI_w@sVO,5,5.77002389
L?AAD@oI_w@sSS,5,5.81181178
L?AAD@oI_w@sTS,5,5.78554631
L?AAD@oI_w@sST,5,5.78913576
L?AAD@oI_w@km?,5,5.81656594
L?AAD@oI_w@k}?,5,5.74592809
L?AAD@oI_w@k^?,5,5.78202806
L?AAD@oI_w@km_,5,5.78588952
L?AAD@oI_w@[m?,5,5.81266799
L?AAD@oI_w@[^?,5,5.78730988
L?AAD@oI_w@[m_,5,5.77275357
L?AAD@oI_w@[VO,5,5.76917752
L?AAD@oI_w@[SS,5,5.78448759
L?AAD@oI_w@[TS,5,5.78261170
L?AAD@oI_w@{TS,5,5.76816550
L?AAD@oIawZ?TS,5,5.77214283
L?AAD@oIawJ_Bw,5,5.76717870
L?AAD@oIawROVO,5,5.75509401
L?AAD@oIawROTC,5,5.80122355
L?AAD@oIawROTS,5,5.74667119
L?AAD@oIawVOVO,5,5.76160138
L?AAD@oIawVOTS,5,5.74932331
L?AAD@oIawBoBg,5,5.74498704
L?AAD@oIawJGm_,5,5.74913158
L?AAD@oIawIg}?,5,5.77413511
L?AAD@oIawIgm_,5,5.81744730
L?AAD@oIawIgBw,5,5.75774592
L?AAD@oIawHg}?,5,5.76350996
L?AAD@oIawHgm_,5,5.80061014
L?AAD@oIawHgBw,5,5.76485357
L?AAD@oIawAwy?,5,5.74332198
L?AAD@oIaw@w}?,5,5.74337394
L?AAD@oIaw@wSS,5,5.75667325
L?AAD@oIaw@wDS,5,5.74920539
L?AAD@oIaw@wTS,5,5.74567760
L?AAD@oIaqZ?Aw,5,5.79069220
L?AAD@oI_iZ?N?,5,5.76305938
L?AAD@oI_iZ?^?,5,5.74976747
L?AAD@oI_iZ?L_,5,5.76523509
L?AAD@oI_iZ?N_,5,5.74040417
L?AAD@oI_iZ?UO,5,5.74146963
L?AAD@oI_iZ?Fo,5,5.74333208
L?AAD@oI_i^?Fo,5,5.75256925
L?AAD@oI_iJ_y?,5,5.82323569
L?AAD@oI_iJ_u?,5,5.77316707
L?AAD@oI_iJ_m?,5,5.83365808
L?AAD@oI_iJ_}?,5,5.78400040
L?AAD@oI_iJ_k_,5,5.79280435
L?AAD@oI_iJ_m_,5,5.80691180
L?AAD@oI_iJ_Bg,5,5.77313277
L?AAD@oI_iJ_Aw,5,5.78045598
L?AAD@oI_iJ_Bw,5,5.76252580
L?AAD@oI_iJ_YA,5,5.78171872
L?AAD@oI_iJ_yA,5,5.76915737
L?AAD@oI_iUOVO,5,5.74602840
L?AAD@oI_iUOEo,5,5.77630084
L?AAD@oI_iUOFo,5,5.76173564
L?AAD@oI_iUOBg,5,5.77948213
L?AAD@oI_iRO^?,5,5.77845890
L?AAD@oI_iROL_,5,5.76259467
L?AAD@oI_iROVO,5,5.74053416
L?AAD@oI_iROEo,5,5.75737454
L?AAD@oI_iROBg,5,5.75451922
L?AAD@oI_iROAw,5,5.75074032
L?AAD@oI_iVOVO,5,5.74438678
L?AAD@oI_iVOFo,5,5.74840855
L?AAD@oI_iBo}?,5,5.79298701
L?AAD@oI_iBok_,5,5.79528749
L?AAD@oI_iBom_,5,5.78904329
L?AAD@oI_iBoqA,5,5.75277035
L?AAD@oI_iBoYA,5,5.77532440
L?AAD@oI_iBoyA,5,5.77242321
L?AAD@oI_iJG}?,5,5.75078782
L?AAD@oI_iJGm_,5,5.76988229
L?AAD@oI_iJGBg,5,5.76491714
L?AAD@oI_iJGBw,5,5.75204413
L?AAD@oI_iHgm_,5,5.74495081
L?AAD@oI_iBg}?,5,5.76357568
L?AAD@oI_iBgm_,5,5.76904751
L?AAD@oI_iBW}?,5,5.76650733
L?AAD@oI_iBWm_,5,5.76455181
L?AAD@oI_i@w}?,5,5.74963275
L?AAD@oI_i@wm_,5,5.74397485
L?AAD@oI_i@s^?,5,5.75436444
L?AAD@oI_i@sm_,5,5.76636758
L?AAD@oI_i@sRO,5,5.74837669
L?AAD@oI_i@sVO,5,5.76785608
L?AAD@oIai^?^?,5,5.74898607
L?AAD@oIaiROZ?,5,5.77551815
L?AAD@oIaiRO^?,5,5.78938708
L?AAD@oIaiROVO,5,5.75004913
L?AAD@oIaiJgm_,5,5.75737859
L?AAD@oIaiAwk_,5,5.80561059
L?AAD@oIaiAwBg,5,5.74725497
L?AAD@oIaYRO^?,5,5.74183381
L?AAD@oIaYROVO,5,5.74910835
L?AAD@oIaYJgm_,5,5.76084313
L?AAD@oI_yZ?TC,5,5.74367036
L?AAD@oI_yJ_m?,5,5.77535357
L?AAD@oI_yJ_}?,5,5.74181107
L?AAD@oI_yJ_m_,5,5.75797689
L?AAD@oI_yJ_Aw,5,5.77214040
L?AAD@oI_yJ_Bw,5,5.75374263
L?AAD@oI_yJGy?,5,5.74512790
L?AAD@oI_yJGm_,5,5.74038916
L?AAD@oI_yJGBw,5,5.74799566
L?AAD@oI_yIg}?,5,5.74017249
L?AAD@oI_yIgm_,5,5.75054136
L?AAD@oI_yIgBw,5,5.79153766
L?AAD@oI_yHgy?,5,5.74059728
L?AAD@oI_yHgm_,5,5.75293990
L?AAD@oI_yBg}?,5,5.74142523
L?AAD@oI_\Z?N_,5,5.79678207
L?AAD@oI_\L_}?,5,5.76386872
L?AAD@oI_\J_Z?,5,5.75795391
L?AAD@oI_\J_^?,5,5.74728444
L?AAD@oI_\Bo}?,5,5.79454471
L?AAD@oI_\JGRO,5,5.76799952
L?AAD@oI_\IgN_,5,5.74986498
L?AAD@oI_\IgVO,5,5.75448193
L?AAD@oI_\Hg}?,5,5.74424455
L?AAD@oI_\Hg^?,5,5.75199930
L?AAD@oI_\Hgm_,5,5.74197960
L?AAD@oI_\HgVO,5,5.75931516
L?AAD@oI_\HgSS,5,5.77415129
L?AAD@oI_\Bgm_,5,5.75131059
L?AAD@oI_\BgRO,5,5.74501355
L?AAD@oI_\BgVO,5,5.75126687
L?AAD@oI_\BgSS,5,5.79947249
L?AAD@oI_\BgTS,5,5.76439955
L?AAD@oI_\BgSU,5,5.76958672
L?AAD@oI_\Awm_,5,5.74832132
L?AAD@oI_\AwSU,5,5.76178613
L?AAD@oI_ZL_ka,5,5.74550036
L?AAD@oI_ZJ_Z?,5,5.75465425
L?AAD@oI_ZJ_^?,5,5.75196718
L?AAD@oI_ZRON_,5,5.74631265
L?AAD@oI_ZBo}?,5,5.74193159
L?AAD@oI_ZBom_,5,5.77572038
L?AAD@oI_ZBoka,5,5.75063119
L?AAD@oI_ZIg^?,5,5.74116890
L?AAD?W{DcM_RQ,5,5.76206616
L?AAD?W{DcM_BU,5,5.74146512
L?AAD?W{DcL_RQ,5,5.79530472
L?AAD?W{DcJ_Fo,5,5.75467144
L?AAD?W{DcF_Bs,5,5.77473195
L?AAD?W{DcF_BU,5,5.76866927
L?AAD?W{DcJGFo,5,5.76017552
L?AAD?W{DcJGBs,5,5.77123494
L?AAD?W{DcHg^?,5,5.78312538
L?AAD?W{DcHgFo,5,5.74555644
L?AAD?W{DcHgBs,5,5.77120987
L?AAD?W{DcBg^?,5,5.74235271
L?AAD?W{DcKcAt,5,5.75122662
L?AAD?W{DSM_TQ,5,5.77017013
L?AAD?W{DSL_TQ,5,5.74764726
L?AAD?W{DSJ_Bs,5,5.74908860
L?AAD?W{DSF_Bs,5,5.76169137
L?AAD?W{DSN_TQ,5,5.74661335
L?AAD?W{DSIg^?,5,5.75992348
L?AAD?W{DsFoBs,5,5.74852247
L?AAD?W{AiM_At,5,5.76285384
L?AAD?W{AiM_Af,5,5.76351089
L?AAD?W{AYM_At,5,5.75160231
L?AAD?W{AYN_Bs,5,5.77180022
L?AAD?W{AY@yka,5,5.76623371
L?AAD?W{?]N_N_,5,5.77376462
L?AAD?W{?]N_VO,5,5.75997596
L?AAD@WLdoHgN?,5,5.74131711
L?AAD@WLdoHgk_,5,5.74109648
L?AAD@WLdcIgN_,5,5.74413838
L?AAD@WLdcHg]?,5,5.75768696
L?AAD@WLdcHg\?,5,5.77685986
L?AAD@WLdcHg^?,5,5.76066054
L?AAD@WLdcHgN_,5,5.77969397
L?AAD@WLdSFOVO,5,5.74284956
L?AAD@WLdSJGM_,5,5.74042480
L?AAD@WLdSIg]?,5,5.74243241
L?AAD@WLdSIgL_,5,5.74474853
L?AAD@WLdSIgN_,5,5.74033933
L?AAD@WLdSHgJ_,5,5.74322630
L?AAD?wXF_BoFo,5,5.76740400
L?AAD?wXF_Boac,5,5.76938611
L?AAD?wXF_Boec,5,5.74148227
L?AAD?wXF_Igi`,5,5.74609312
L?AAD?wXF_Hgk`,5,5.76017504
L?AAD?wXF_BgFo,5,5.75797622
L?AAD?wXF_BWac,5,5.76175977
L?AAD?wXF_BWec,5,5.74518627
L?AAD?wXF_AwTO,5,5.77234835
L?AAD?wXF_AwFO,5,5.77519306
L?AAD?wXF_AwFo,5,5.75353369
L?AAD?wXF_@wN_,5,5.75391332
L?AAD?wXF_@wRO,5,5.78795230
L?AAD?wXF_@wFo,5,5.77682257
L?AAD?wXF_@wac,5,5.75298300
L?AAD?wXF_BwFo,5,5.74195027
L?AAD?wXF_QQN_,5,5.75676956
L?AAD?wXF_QQEs,5,5.75720495
L?AAD?wXF_QQAu,5,5.76586332
L?AAD?wXF_QQRP,5,5.77384782
L?AAD?wXF_QQBR,5,5.74157169
L?AAD?wXF_PQN_,5,5.76143396
L?AAD?wXF_PQEs,5,5.75733293
L?AAD?wXF_PQBq,5,5.74504366
L?AAD?wXF_PQTP,5,5.75614816
L?AAD?wXF_RQAu,5,5.78433814
L?AAD?wXEoBgES,5,5.77146266
L?AAD?wXBgROFo,5,5.74043659
L?AAD?wXBgBWm_,5,5.75130271
L?AAD?wXBgBWEs,5,5.78580303
L?AAD?wXBgBWAu,5,5.77359728
L?AAD?wXBgBwEs,5,5.75870658
L?AAD?wXBgRAAu,5,5.74306937
L?AAD?wXBgPQN_,5,5.78327671
L?AAD?wXBgBIDo,5,5.76226512
L?AAD?wXBgBIae,5,5.74360555
L?AAD?wX?wQOAo,5,5.82215713
L?AAD?wX?wQODo,5,5.81022711
L?AAD?wX?wQOBo,5,5.80435441
L?AAD?wX?wQOFo,5,5.79875012
L?AAD?wX?wQOES,5,5.78781173
L?AAD?wX?wQOAs,5,5.80294437
L?AAD?wX?wQOEs,5,5.78851228
L?AAD?wX?wROEo,5,5.79007375
L?AAD?wX?wROFo,5,5.77692328
L?AAD?wX?wROES,5,5.75982554
L?AAD?wX?wROEs,5,5.76260791
L?AAD?wX?wVOFo,5,5.76838639
L?AAD?wX?wRAFo,5,5.74406066
L?AAD?wX?wRQFo,5,5.74422009
L?AAD?wXCcZ?RQ,5,5.78083351
L?AAD?wXCc^?RQ,5,5.78118229
L?AAD?wXCcM_Fo,5,5.75547435
L?AAD?wXCcM_Es,5,5.74182014
L?AAD?wXCcJ_Do,5,5.74933821
L?AAD?wXCcEoAs,5,5.74851759
L?AAD?wXCcEoRA,5,5.80098229
L?AAD?wXCcEoRQ,5,5.75561801
L?AAD?wXCcBoDo,5,5.78472225
L?AAD?wXCcBoFo,5,5.76138229
L?AAD?wXCcBoAs,5,5.77716686
L?AAD?wXCcBoEs,5,5.74819720
L?AAD?wXCcBoYA,5,5.76726313
L?AAD?wXCcBoJA,5,5.77412266
L?AAD?wXCcBoZA,5,5.77754532
L?AAD?wXCcBoRQ,5,5.74692163
L?AAD?wXCcIg{?,5,5.79023438
L?AAD?wXCcIgy?,5,5.75115550
L?AAD?wXCcIgL_,5,5.78455275
L?AAD?wXCcHg{?,5,5.79823121
L?AAD?wXCcHgy?,5,5.78031029
L?AAD?wXCcHg}?,5,5.79513437
L?AAD?wXCcHgL_,5,5.78376840
L?AAD?wXCcHgJ_,5,5.77299856
L?AAD?wXCcHgN_,5,5.78364833
L?AAD?wXCcHgAs,5,5.76215374
L?AAD?wXCcBgN_,5,5.74047228
L?AAD?wXCcBgDo,5,5.76045355
L?AAD?wXCcBgBo,5,5.74996184
L?AAD?wXCcBgFo,5,5.75190468
L?AAD?wXCcBgES,5,5.75899602
L?AAD?wXCcBgEs,5,5.75765638
L?AAD?wXCcBW{?,5,5.76529451
L?AAD?wXCcBWy?,5,5.76305186
L?AAD?wXCcBW]?,5,5.77528358
L?AAD?wXCcBW\?,5,5.77913387
L?AAD?wXCcBWN?,5,5.80089898
L?AAD?wXCcBW^?,5,5.75510410
L?AAD?wXCcBWN_,5,5.74155487
L?AAD?wXCcBWDo,5,5.75354938
L?AAD?wXCcBWFo,5,5.75684709
L?AAD?wXCcBWYA,5,5.74465911
L?AAD?wXCcBWRA,5,5.76224786
L?AAD?wXCcBWJA,5,5.75806229
L?AAD?wXCcBWZA,5,5.75436617
L?AAD?wXCcAw{?,5,5.80124594
L?AAD?wXCcAwy?,5,5.77193747
L?AAD?wXCcAw]?,5,5.76497326
L?AAD?wXCcAw\?,5,5.83170261
L?AAD?wXCcAwZ?,5,5.78803877
L?AAD?wXCcAwN?,5,5.79573743
L?AAD?wXCcAw^?,5,5.75485105
L?AAD?wXCcAwL_,5,5.81229753
L?AAD?wXCcAwJ_,5,5.74349635
L?AAD?wXCcAwN_,5,5.75568270
L?AAD?wXCcAwTO,5,5.78682241
L?AAD?wXCcAwFo,5,5.74965677
L?AAD?wXCcAwYA,5,5.75283555
L?AAD?wXCcAwJA,5,5.74466911
L?AAD?wXCcAwZA,5,5.74810563
L?AAD?wXCc@w{?,5,5.74617779
L?AAD?wXCc@w\?,5,5.75777443
L?AAD?wXCc@wZ?,5,5.77942957
L?AAD?wXCc@wN?,5,5.78935203
L?AAD?wXCc@wL_,5,5.74649961
L?AAD?wXCc@wJ_,5,5.77029192
L?AAD?wXCc@wN_,5,5.75769247
L?AAD?wXCc@wDo,5,5.74114515
L?AAD?wXCc@wFo,5,5.74883656
L?AAD?wXCc@wEs,5,5.75950726
L?AAD?wXCc@wJA,5,5.74698468
L?AAD?wXCcBI{?,5,5.74619062
L?AAD?wXCcBIy?,5,5.75326822
L?AAD?wXCcBIZA,5,5.74193960
L?AAD?wXCcBIQQ,5,5.75091098
L?AAD?wXCcBIBQ,5,5.77009019
L?AAD?wXCcBIRQ,5,5.75007052
L?AAD?wXCc@Y{?,5,5.78588580
L?AAD?wXCc@Yy?,5,5.75493380
L?AAD?wXCc@YN_,5,5.75398366
L?AAD?wXCc@YFo,5,5.74912927
L?AAD?wXCc@YRQ,5,5.74712385
L?AAD?wXCc@Y{@,5,5.77553723
L?AAD?wXCc@Y\@,5,5.74970338
L?AAD?wXCcH`N_,5,5.79303152
L?AAD?wXCcH`Es,5,5.74094034
L?AAD?wXCcHH{?,5,5.78609570
L?AAD?wXCcHHy?,5,5.75717051
L?AAD?wXCcHHu?,5,5.76032949
L?AAD?wXCcHH}?,5,5.77250209
L?AAD?wXCcHHN_,5,5.74546234
L?AAD?wXCc@h}?,5,5.79763283
L?AAD?wXCc@hL_,5,5.74989602
L?AAD?wXCc@hJ_,5,5.76387302
L?AAD?wXCc@hN_,5,5.75716981
L?AAD?wXCc@hEs,5,5.76289047
L?AAD?wXCc@h{@,5,5.76819256
L?AAD?wX?s]?Fo,5,5.77288584
L?AAD?wX?s]?ES,5,5.74506228
L?AAD?wX?s]?Cs,5,5.78427109
L?AAD?wX?s]?Es,5,5.76632071
L?AAD?wX?s]?At,5,5.79700582
L?AAD?wX?sN?Es,5,5.77699591
L?AAD?wX?sM_ES,5,5.78048018
L?AAD?wX?sM_Cs,5,5.82139381
L?AAD?wX?sM_Es,5,5.80298322
L?AAD?wX?sJ_ES,5,5.74095936
L?AAD?wX?sJ_Es,5,5.76364468
L?AAD?wX?sIgy?,5,5.75068138
L?AAD?wX?sIgES,5,5.76974915
L?AAD?wX?sIgCs,5,5.80172598
L?AAD?wX?sIgAs,5,5.79584666
L?AAD?wX?sIgEs,5,5.77105341
L?AAD?wX?sBg{?,5,5.76778220
L?AAD?wX?sBW{?,5,5.78975849
L?AAD?wX?sBW}?,5,5.75433346
L?AAD?wX?sAw{?,5,5.78086008
L?AAD?wX?sAwy?,5,5.81264592
L?AAD?wX?sAw}?,5,5.76622612
L?AAD?wX?sAwy@,5,5.78084984
L?AAD?wX?sBI]?,5,5.75216878
L?AAD?wX?sBI^?,5,5.74414394
L?AAD?wX?sAY]?,5,5.80979642
L?AAD?wX?sAY}?,5,5.77172114
L?AAD?wX?sAY^?,5,5.80382605
L?AAD?wX?sAYVO,5,5.75221002
L?AAD?wX?sAYZ@,5,5.80221722
L?AAD?wX?sBY^?,5,5.76657366
L?AAD?wXCsBoDo,5,5.76154578
L?AAD?wXCsBoCs,5,5.76586314
L?AAD?wXCsBgCs,5,5.76314912
L?AAD?wXCsBW]?,5,5.75371981
L?AAD?wXCsBWN?,5,5.78042412
L?AAD?wXCsBWFO,5,5.75943337
L?AAD?wXCsBWDo,5,5.74258158
L?AAD?wXCsAwZ?,5,5.74901831
L?AAD?wXCsAwN?,5,5.77328766
L?AAD?wXCsAwL_,5,5.74348671
L?AAD?wXCsAwAs,5,5.74376021
L?AAD?wX?k]?Fo,5,5.77603017
L?AAD?wX?k]?ec,5,5.75372371
L?AAD?wX?kZ?cc,5,5.75589687
L?AAD?wX?kUOTO,5,5.79260509
L?AAD?wX?kUOFo,5,5.74600675
L?AAD?wX?kUOAs,5,5.75462727
L?AAD?wX?kROBo,5,5.74308088
L?AAD?wX?kROYA,5,5.74919724
L?AAD?wX?kROyA,5,5.75868899
L?AAD?wX?kBoYA,5,5.79032938
L?AAD?wX?kBoyA,5,5.78683100
L?AAD?wX?kIg{?,5,5.76616368
L?AAD?wX?kIgy?,5,5.77519937
L?AAD?wX?kIgqA,5,5.78987356
L?AAD?wX?kIgyA,5,5.77871100
L?AAD?wX?kHgk_,5,5.76694623
L?AAD?wX?kBg{?,5,5.77182298
L?AAD?wX?kBgk_,5,5.75286887
L?AAD?wX?kBgyA,5,5.77094888
L?AAD?wX?kBW{?,5,5.77773886
L?AAD?wX?kBWk_,5,5.74277679
L?AAD?wX?kBWcc,5,5.75601297
L?AAD?wX?kBWYA,5,5.77877519
L?AAD?wX?k@w{?,5,5.80341424
L?AAD?wX?k@w}?,5,5.75277447
L?AAD?wX?k@wk_,5,5.76869664
L?AAD?wX?k@wYA,5,5.78256160
L?AAD?wX?k@w{@,5,5.74334149
L?AAD?wX?kQQ{?,5,5.82955583
L?AAD?wX?kQQ}?,5,5.75763924
L?AAD?wX?kQQ\?,5,5.82481476
L?AAD?wX?kQQ^?,5,5.76145416
L?AAD?wX?kQQFO,5,5.76447471
L?AAD?wX?kQQFo,5,5.75666735
L?AAD?wX?kQQqA,5,5.76417486
L?AAD?wX?kQQyA,5,5.77087833
L?AAD?wX?kPQFo,5,5.75594829
L?AAD?wX?kPQEs,5,5.76934733
L?AAD?wX?kBQ\?,5,5.78543191
L?AAD?wX?kBQ^?,5,5.74346565
L?AAD?wX?kBI\?,5,5.75427387
L?AAD?wX?k@Y^?,5,5.75019452
L?AAD?wX?k@Ym_,5,5.74052631
L?AAD?wX?k@YRO,5,5.74833854
L?AAD?wX?k@Yec,5,5.74937208
L?AAD?wX?kX@k_,5,5.77919659
L?AAD?wX?kX@i_,5,5.74634595
L?AAD?wX?kX@m_,5,5.74208480
L?AAD?wX?kX@L_,5,5.79305438
L?AAD?wX?kX@N_,5,5.75227963
L?AAD?wX?{IgCs,5,5.76855898
L?AAD?wX?{Bgm?,5,5.74623382
L?AAD?wX?{BWm?,5,5.75279834
L?AAD?wX?{BWk_,5,5.74451825
L?AAD?wX?{BWcc,5,5.76033775
L?AAD?wX?{Aw}?,5,5.75041343
L?AAD?wX?{Awm_,5,5.75458170
L?AAD?wX?{Awy@,5,5.76325002
L?AAD?wXAiAwy@,5,5.77336189
L?AAD?wXAiAwiB,5,5.74778330
L?AAD?wX?uJ_Cs,5,5.78531367
L?AAD?wX?uN_Es,5,5.75103844
L?AAD?wX?uIgEs,5,5.74454636
L?AAD?wX?uBgm_,5,5.74293788
L?AAD?wX?uBgec,5,5.74325452
L?AAD?wX?uAwcc,5,5.75028050
L?AAD?wX?mBgyA,5,5.77533695
L?AAD?wXCobWN?,5,5.74778164
L?AAD?wXCcz?RQ,5,5.74373090
L?AAD?wXCc~?RQ,5,5.74025822
L?AAD?wXCcboFo,5,5.74803626
L?AAD?wXCcboEs,5,5.74812583
L?AAD?wXCcboZA,5,5.75456655
L?AAD?wXCcfoZA,5,5.74485015
L?AAD?wXCcig{?,5,5.79218928
L?AAD?wXCcigy?,5,5.74144691
L?AAD?wXCcigDo,5,5.76884297
L?AAD?wXCchg{?,5,5.77226114
L?AAD?wXCchgy?,5,5.76297038
L?AAD?wXCchg}?,5,5.75034184
L?AAD?wXCcbgDo,5,5.75627650
L?AAD?wXCcbWFo,5,5.75121182
L?AAD?wXCcbWZA,5,5.75101974
L?AAD?wXCcawL_,5,5.81164886
L?AAD?wXCcawF_,5,5.77674873
L?AAD?wXCcawN_,5,5.74350948
L?AAD?wXCcawFo,5,5.74232548
L?AAD?wXCc`wFo,5,5.74062372
L?AAD?wX?q}?VO,5,5.80293814
L?AAD?wX?qz?TO,5,5.81784238
L?AAD?wX?qz?VO,5,5.77393609
L?AAD?wX?qv?VO,5,5.78054934
L?AAD?wX?q~?VO,5,5.76512159
L?AAD?wX?qf_ec,5,5.74026846
L?AAD?wX?qig}?,5,5.80418403
L?AAD?wX?qigEs,5,5.74154506
L?AAD?wX?qigad,5,5.74899073
L?AAD?wX?e}?ec,5,5.76532479
L?AAD?wX?e|?ec,5,5.81302332
L?AAD?wX?e|?Es,5,5.74741193
L?AAD?wX?ev?Fo,5,5.74792332
L?AAD?wX?en?Fo,5,5.75813249
L?AAD?wX?en?ec,5,5.75708174
L?AAD?wX?en?Es,5,5.75524203
L?AAD?wX?e~?ec,5,5.74166711
L?AAD?wX?em_Fo,5,5.77995644
L?AAD?wX?el_Fo,5,5.81636044
L?AAD?wX?ej_Fo,5,5.76602157
L?AAD?wX?ef_ec,5,5.76514333
L?AAD?wX?en_Fo,5,5.76108453
L?AAD?wX?en_Es,5,5.74061252
L?AAD?wX?euOFo,5,5.75258163
L?AAD?wX?euOyA,5,5.74878825
L?AAD?wX?euOZA,5,5.75883395
L?AAD?wX?erOy?,5,5.81630978
L?AAD?wX?erO}?,5,5.75090589
L?AAD?wX?erOFo,5,5.74727390
L?AAD?wX?erOyA,5,5.78784357
L?AAD?wX?erOZA,5,5.75534759
L?AAD?wX?efOyA,5,5.75085269
L?AAD?wX?efOZA,5,5.76389895
L?AAD?wX?evOyA,5,5.74029589
L?AAD?wX?eeoTO,5,5.80334385
L?AAD?wX?ebo^?,5,5.76443630
L?AAD?wX?ebom_,5,5.74371076
L?AAD?wX?eboec,5,5.75698800
L?AAD?wX?eboZA,5,5.77332185
L?AAD?wX?eigFo,5,5.75121155
L?AAD?wX?eigEs,5,5.74982596
L?AAD?wX?ebwZA,5,5.76519177
L?AADAw]BgIgm_,5,5.75081724
L?AADAw]BgIgi`,5,5.81978166
L?AADAw]BgIgab,5,5.78045305
L?AADAw]BgHgk`,5,5.76769473
L?AADAw]@sJ_VO,5,5.75099319
L?AADAw]AiN_ia,5,5.77268211
L?AAD@cebg^?ai,5,5.75168600
L?AAD@cedcIgCw,5,5.77305996
L?AAD@ce_uF_N?,5,5.75743818
L?AAD?s]F_Hgk`,5,5.74225818
L?AAD?s]F_AwN_,5,5.77774208
L?AAD?s]F_@wN_,5,5.78367717
L?AAD?s]F_@wDo,5,5.79314276
L?AAD?s]F_@wFo,5,5.81587704
L?AAD?s]DcIgm_,5,5.74530055
L?AAD?s]DcHgm_,5,5.74687057
L?AAD?s]@sIgm_,5,5.76409196
L?AAD?s]@sIgi`,5,5.78705172
L?AAD?s]@sHgk`,5,5.74236401
L?AAD?s]?mFoyA,5,5.78010399
L?AAFBOm@wDoBw,5,5.81405319
L?AAFBOm@wFoBw,5,5.77485763
L?AAFBOm@sBwFo,5,5.74208867
L?AAFBOm@s@{N_,5,5.78913838
L?AAFBOm@[FOFo,5,5.74442440
L?AAFBOm@[FOJg,5,5.80041982
L?AAFBOm@[FOBw,5,5.83064503
L?AAFBOm@[EoBw,5,5.76540519
L?AAFBOm@[BoFO,5,5.74401289
L?AAFBOm@[BoDo,5,5.78808304
L?AAFBOm@[BoBo,5,5.83100979
L?AAFBOm@[BoBW,5,5.76588216
L?AAFBOm@[BoAw,5,5.75266146
L?AAFBOm@[BoBw,5,5.77754348
L?AAFBOm@[FoBw,5,5.77334640
L?AAFBOm@[@{m_,5,5.75112195
L?AAFBOm?yF_Fo,5,5.74178779
L?AAFBOm?yFOFo,5,5.74816413
L?AAFBOm?yFOBw,5,5.74670964
L?AAFBOm?uFOFo,5,5.76681101
L?AAFBOm?mF_Fo,5,5.76037872
L?AAFBOm?mFOFo,5,5.77881135
L?AAFBOm?mEoN_,5,5.74767298
L?AAFBOm?mBom_,5,5.76773891
L?AAFBOm?]F_N_,5,5.81621220
L?AAFBOm?]F_Fo,5,5.78599382
L?AAFBOm?]F_Jg,5,5.74051525
L?AAFBOm?]FON_,5,5.82408234
L?AAFBOm?]FOFo,5,5.80735221
L?AAFBOm?]FOJg,5,5.76885940
L?AAFBOm?]EoN_,5,5.77554864
L?AAFBOm?]FoN_,5,5.77549080
L?AA@agyCUFODM,5,5.74023524
L?AA@agqUoFOHe,5,5.77311070
L?AA@agqUoEoM_,5,5.79161582
L?AA@agqUoEoN_,5,5.74375899
L?AA@aw]BgPWm_,5,5.75239848
L?AA@aHRV_F_XG,5,5.78050554
L?AA@aHRV_F_\G,5,5.74242196
L?AA@aHRToN?\G,5,5.77607130
L?AA@aHRToL_\G,5,5.77156741
L?AA@aHRRWMcCm,5,5.74160231
L?AA@aHRPw\?\G,5,5.75812706
L?AA@aHRTSDoHg,5,5.80375969
L?AA@aHRRH]?}?,5,5.80248818
L?AA@aHRRH]?^?,5,5.77138576
L?AA@aHRRHZ?}?,5,5.79632918
L?AA@aHRRHZ?^?,5,5.80153342
L?AA@aHRRHV?}?,5,5.77107773
L?AA@aHRRHV?^?,5,5.76488670
L?AA@aHRRHN?}?,5,5.79939655
L?AA@aHRRHJ_}?,5,5.75925052
L?AA@aHRRHF_}?,5,5.75928060
L?AADb_u@wBoBw,5,5.76211248
L?AADb_u@[BoBo,5,5.74780107
L?AADb_u@[BoDg,5,5.78801723
L?AADb_u@[BoFg,5,5.74305120
